Iteration	Posterior	Likelihood	Prior	sigma
0	-275.608	-236.238	-39.37	12.3844
1000	-270.531	-236.91	-33.621	17.7006
2000	-271.944	-236.266	-35.6781	15.5053
3000	-275.112	-239.227	-35.8851	17.2988
4000	-281.378	-238.987	-42.3906	12.7701
5000	-274.85	-239.094	-35.7563	16.3367
6000	-279.502	-231.682	-47.8197	9.16909
7000	-271.686	-237.5	-34.1862	14.6233
8000	-271.143	-246.702	-24.4406	29.3871
9000	-282.919	-247.721	-35.1978	20.7166
10000	-272.022	-245.26	-26.7621	25.9693
11000	-278.855	-240.542	-38.3131	12.5855
12000	-275.516	-245.612	-29.9048	22.8554
13000	-282.086	-249.464	-32.6225	20.9768
14000	-276.555	-239.687	-36.867	17.2656
15000	-277.225	-242.688	-34.537	18.5771
16000	-280.761	-241.172	-39.5893	12.3997
17000	-275.713	-239.308	-36.4054	15.709
18000	-274.795	-240.24	-34.5555	17.0851
19000	-276.343	-237.574	-38.7689	14.9125
20000	-276.824	-234.422	-42.4018	11.2739
21000	-278.815	-236.406	-42.4081	13.7064
22000	-271.398	-232.856	-38.5425	12.5274
23000	-274.624	-241.225	-33.3987	15.6798
24000	-276.382	-232.452	-43.9298	10.6152
25000	-284.245	-235.181	-49.0639	10.382
26000	-272.304	-242.455	-29.8492	21.8543
27000	-273.967	-236.573	-37.3934	13.2775
28000	-280.35	-240.46	-39.8898	12.117
29000	-282.19	-242.482	-39.7085	15.1697
30000	-274.119	-236.913	-37.2065	14.4999
31000	-282.541	-244.829	-37.7118	13.2822
32000	-274.894	-234.951	-39.9425	10.2669
33000	-275.502	-243.984	-31.5177	19.8057
34000	-278.398	-238.865	-39.5336	13.5207
35000	-274.174	-242.99	-31.184	18.7255
36000	-276.435	-237.173	-39.2624	11.4633
37000	-269.107	-236.922	-32.1851	16.849
38000	-273.825	-238.868	-34.9576	14.3234
39000	-268.623	-233.031	-35.5913	12.6006
40000	-276.57	-244.665	-31.9045	21.8284
41000	-279.531	-241.684	-37.8469	15.1829
42000	-280.978	-243.156	-37.8218	15.121
43000	-271.307	-238.214	-33.0925	15.827
44000	-268.227	-234.694	-33.5338	14.4909
45000	-280.763	-248.119	-32.6442	21.0692
46000	-278.727	-238.408	-40.3188	12.8104
47000	-276.816	-238.139	-38.6771	13.8326
48000	-280.164	-243.062	-37.1022	18.9275
49000	-270.641	-242.743	-27.8974	27.035
50000	-268.796	-235.473	-33.3234	17.4608
51000	-278.075	-241.083	-36.9921	14.553
52000	-276.282	-241.207	-35.0759	18.1859
53000	-270.124	-237.811	-32.3133	17.2534
54000	-267.048	-238.606	-28.4419	19.6692
55000	-272.61	-240.904	-31.7057	19.6834
56000	-279.828	-238.779	-41.0484	12.2054
57000	-281.434	-246.157	-35.2776	14.3074
58000	-277.757	-244.813	-32.9437	21.5587
59000	-277.748	-244.052	-33.6956	20.8671
60000	-275.76	-242.312	-33.4479	18.7213
61000	-280.011	-243.289	-36.7218	17.7609
62000	-281.601	-239.426	-42.175	14.3606
63000	-280.195	-240.644	-39.5516	15.2455
64000	-273.858	-238.723	-35.1352	16.555
65000	-271.68	-239.893	-31.7867	18.0037
66000	-279.169	-241.897	-37.2719	13.4546
67000	-281.984	-249.703	-32.2812	21.6637
68000	-269.667	-242.062	-27.6046	23.2858
69000	-275.083	-235.19	-39.8928	12.904
70000	-283.448	-242.136	-41.3121	16.6972
71000	-275.291	-232.727	-42.5647	12.7553
72000	-275.561	-241.861	-33.6998	17.995
73000	-278.648	-245.561	-33.0865	16.5103
74000	-280.92	-246.191	-34.729	16.0581
75000	-278.379	-242.122	-36.2568	15.2177
76000	-274.088	-241.675	-32.4139	18.6788
77000	-276.012	-243.804	-32.2073	19.3492
78000	-281.471	-245.082	-36.3889	16.7384
79000	-279.081	-242.017	-37.0641	13.5258
80000	-274.446	-236.128	-38.3185	14.1397
81000	-270.87	-234.352	-36.5179	14.1862
82000	-276.56	-240.072	-36.488	16.6797
83000	-273.642	-238.399	-35.2429	16.1465
84000	-280.108	-242.14	-37.9673	13.7826
85000	-277.552	-240.522	-37.0305	13.0081
86000	-276.881	-233.57	-43.3108	10.5763
87000	-273.296	-237.551	-35.745	13.2349
88000	-271.378	-238.871	-32.5071	14.9603
89000	-271.571	-239.371	-32.2	16.9036
90000	-271.271	-238.442	-32.8289	18.8741
91000	-278.393	-245.719	-32.6733	20.2076
92000	-281.596	-243.27	-38.3262	15.8523
93000	-280.696	-242.685	-38.0108	17.2329
94000	-278.2	-235.959	-42.2404	13.066
95000	-270.185	-239.063	-31.1215	19.287
96000	-276.852	-244.285	-32.5674	18.1358
97000	-270.718	-235.597	-35.1209	14.9662
98000	-273.82	-244.129	-29.6903	23.7191
99000	-271.494	-236.348	-35.1463	15.2448
100000	-280.797	-243.36	-37.437	14.5913
101000	-282.247	-242.805	-39.4419	13.4773
102000	-278.071	-236.63	-41.441	11.4025
103000	-280.995	-242.956	-38.0385	16.2538
104000	-274.626	-237.761	-36.8658	12.7701
105000	-273.49	-234.992	-38.4989	11.8497
106000	-269.868	-237.045	-32.8226	16.9264
107000	-269.443	-236.767	-32.6758	17.119
108000	-277.525	-240.22	-37.3049	12.4432
109000	-275.408	-237.297	-38.1107	14.2386
110000	-281.805	-239.236	-42.5688	12.7933
111000	-271.918	-234.319	-37.5983	13.0537
112000	-274.13	-236.044	-38.086	14.6395
113000	-270.785	-235.468	-35.3175	13.4802
114000	-276.84	-233.786	-43.0542	11.3068
115000	-279.052	-242.209	-36.8435	16.6359
116000	-274.237	-235.416	-38.8209	12.6013
117000	-275.836	-240.115	-35.7216	15.8171
118000	-270.128	-242.535	-27.5929	22.2153
119000	-267.951	-234.465	-33.4863	14.9217
120000	-274.163	-236.795	-37.3682	13.0462
121000	-274.008	-240.453	-33.5545	16.9974
122000	-274.884	-234.301	-40.5828	12.8922
123000	-281.215	-243.517	-37.6985	16.4683
124000	-270.369	-238.126	-32.2432	16.9416
125000	-275.922	-242.403	-33.5189	19.0153
126000	-274.486	-237.723	-36.7623	14.9385
127000	-286.267	-249.365	-36.9016	18.9953
128000	-274.7	-241.058	-33.6415	15.8863
129000	-280.04	-245.074	-34.9654	17.0653
130000	-272.091	-239.395	-32.6968	19.3344
131000	-272.294	-238.342	-33.9522	18.6255
132000	-273.413	-242.71	-30.7024	18.3927
133000	-283.541	-240.351	-43.1906	11.3801
134000	-273.427	-238.2	-35.2267	16.2203
135000	-272.25	-236.267	-35.9828	14.3764
136000	-275.967	-232.049	-43.9177	10.3386
137000	-277.373	-239.85	-37.5226	15.8378
138000	-279.042	-238.931	-40.1112	13.3637
139000	-268.964	-235.243	-33.7205	15.7185
140000	-279.654	-238.984	-40.6704	13.0023
141000	-276.585	-236.963	-39.6227	12.6923
142000	-270.92	-236.964	-33.9556	14.7427
143000	-286.373	-243.596	-42.7767	13.2626
144000	-273.938	-237.967	-35.9711	16.4549
145000	-278.044	-232.504	-45.5399	11.0764
146000	-274.621	-233.831	-40.7899	12.2933
147000	-286.581	-244.423	-42.158	15.7176
148000	-277.206	-236.77	-40.4352	14.478
149000	-285.854	-234.894	-50.9601	9.76893
150000	-279.925	-244.979	-34.9455	19.5748
151000	-280.797	-240.46	-40.3368	10.8212
152000	-276.955	-246.799	-30.1564	21.0369
153000	-275.496	-247.407	-28.0898	23.9045
154000	-279.597	-239.344	-40.2523	14.2859
155000	-266.452	-235.633	-30.8184	17.1886
156000	-270.796	-238.617	-32.1791	18.2173
157000	-277.883	-242.831	-35.0519	16.8024
158000	-272.478	-238.577	-33.901	16.9452
159000	-280.446	-241.797	-38.649	16.1082
160000	-277.361	-238.287	-39.0737	11.9422
161000	-269.631	-240.151	-29.4803	19.3739
162000	-272.672	-241.254	-31.4173	15.6693
163000	-272.387	-243.659	-28.7285	22.4767
164000	-278.836	-239.857	-38.9789	14.298
165000	-275.374	-235.477	-39.8973	11.6622
166000	-278.814	-244.662	-34.1522	21.1338
167000	-275.295	-238.639	-36.6561	15.1048
168000	-275.262	-237.961	-37.3007	12.8791
169000	-282.58	-235.327	-47.253	9.73808
