Iteration	Posterior	Likelihood	Prior	sigma
0	-382.683	-219.332	-163.351	41.26
1000	-378.856	-214.422	-164.434	33.225
2000	-382.3	-219.807	-162.493	41.4655
3000	-382.974	-220.873	-162.102	34.7866
4000	-381.12	-215.299	-165.82	30.2752
5000	-380.693	-213.009	-167.684	26.163
6000	-395.09	-224.096	-170.995	28.93
7000	-383.936	-213.995	-169.941	25.4175
8000	-382.716	-215.578	-167.137	24.388
9000	-384.255	-221.171	-163.084	30.5022
10000	-378.863	-214.95	-163.913	32.5695
11000	-385.618	-220.315	-165.303	32.8946
12000	-386.962	-219.203	-167.759	31.7291
13000	-382.21	-217.964	-164.246	33.8229
14000	-377.252	-212.935	-164.317	33.2507
15000	-381.045	-215.535	-165.511	34.375
16000	-380.33	-212.282	-168.048	26.3419
17000	-384.491	-215.312	-169.179	27.8367
18000	-380.361	-208.541	-171.819	22.5115
19000	-386.221	-214.55	-171.671	23.5873
20000	-380.032	-217.8	-162.232	39.1784
21000	-383.956	-218.751	-165.206	37.3719
22000	-381.173	-213.8	-167.373	23.9025
23000	-382.016	-217.331	-164.685	29.3035
24000	-392.761	-220.899	-171.861	22.8067
25000	-384.122	-214.915	-169.207	22.9597
26000	-386.022	-216.275	-169.747	23.9826
27000	-384.274	-217.168	-167.106	29.4549
28000	-382.711	-213.019	-169.691	24.3569
29000	-388.309	-222.531	-165.778	40.9212
30000	-391.94	-230.33	-161.61	48.7008
31000	-383.502	-210.07	-173.431	23.9208
32000	-383.149	-211.345	-171.804	22.9047
33000	-381.412	-216.956	-164.456	36.7395
34000	-385.933	-219.069	-166.864	23.8143
35000	-385.856	-211.74	-174.117	22.0044
36000	-389.804	-222.271	-167.533	34.1898
37000	-379.011	-212.324	-166.687	27.438
38000	-389.043	-217.031	-172.012	26.0933
39000	-376.841	-209.957	-166.885	28.7022
40000	-382.242	-214.758	-167.484	29.0684
41000	-381.055	-211.211	-169.844	25.1885
42000	-385.624	-219.149	-166.475	31.8923
43000	-382.955	-213.122	-169.834	23.0275
44000	-380.994	-214.662	-166.333	33.8724
45000	-385.347	-216.621	-168.726	26.314
46000	-386.453	-221.097	-165.356	39.9132
47000	-384.27	-218.555	-165.716	29.669
48000	-380.268	-212.957	-167.31	27.4323
49000	-388.517	-217.739	-170.778	26.0727
