Iteration	Posterior	Likelihood	Prior	sigma
0	-286.447	-229.553	-56.8941	18.2568
1000	-280.142	-228.105	-52.0375	21.9231
2000	-283.332	-227.219	-56.1124	21.1895
3000	-290.432	-228.498	-61.9333	15.4366
4000	-279.212	-230.038	-49.1735	27.3792
5000	-276.086	-228.05	-48.0358	29.5133
6000	-276.905	-230.538	-46.3671	32.2224
7000	-296.237	-234.069	-62.168	21.1868
8000	-279.188	-226.963	-52.2254	25.7242
9000	-281.789	-226.68	-55.1093	21.826
10000	-278.696	-223.869	-54.8274	22.2189
11000	-288.61	-228.453	-60.1576	17.2724
12000	-277.56	-228.76	-48.7993	29.6112
13000	-283.067	-227.038	-56.0295	19.9332
14000	-287.001	-223.527	-63.474	14.0681
15000	-285.825	-234.642	-51.1832	28.954
16000	-274.244	-226.606	-47.6385	27.3843
17000	-276.895	-231.346	-45.549	34.277
18000	-277.101	-227.997	-49.1038	24.3698
19000	-275.347	-227.948	-47.3987	32.7406
20000	-286.988	-227.721	-59.267	22.6672
21000	-278.561	-229.591	-48.97	27.14
22000	-283.208	-229.8	-53.4085	24.0648
23000	-274.698	-226.874	-47.8235	28.2469
24000	-281.932	-227.953	-53.9793	21.1141
25000	-290.488	-229.549	-60.9388	17.3125
26000	-285.726	-234.036	-51.6901	26.1952
27000	-288.337	-232.079	-56.2577	19.1468
28000	-290.873	-227.25	-63.6236	15.418
29000	-285.587	-230.524	-55.0633	26.1001
30000	-278.078	-227.186	-50.8916	27.3178
31000	-282.507	-227.775	-54.7327	22.4804
32000	-285.563	-231.196	-54.3673	21.0749
33000	-286.056	-237.985	-48.0714	39.579
34000	-288.793	-228.436	-60.3564	21.4897
35000	-283.075	-229.066	-54.0086	22.36
36000	-281.205	-227.551	-53.6539	24.4693
37000	-280.895	-231.22	-49.6747	34.4265
38000	-285.591	-228.529	-57.0621	19.8897
39000	-274.203	-226.025	-48.1787	26.0182
40000	-289.312	-227.912	-61.3999	19.7186
41000	-282.458	-226.806	-55.6525	19.7238
42000	-281.657	-224.06	-57.597	19.4262
43000	-279.304	-228.213	-51.0909	23.0688
44000	-274.241	-227.706	-46.5352	30.3334
45000	-278.113	-229.448	-48.6648	26.5948
46000	-281.092	-232.926	-48.1663	36.3556
47000	-285.144	-227.529	-57.6158	21.4246
48000	-288.825	-231.658	-57.166	22.5731
49000	-288.055	-227.265	-60.7892	20.3165
50000	-285.201	-234.454	-50.7468	32.7524
51000	-281.463	-229.976	-51.4865	19.2121
52000	-284.432	-230.784	-53.6484	20.6674
53000	-287.439	-230.472	-56.9669	23.6129
54000	-286.071	-230.591	-55.4796	20.7724
55000	-286.478	-227.081	-59.3976	20.7935
56000	-284.473	-224.608	-59.8654	16.0648
57000	-285.728	-238.011	-47.7171	35.4449
58000	-280.456	-232.826	-47.6301	29.816
59000	-281.611	-233.205	-48.4064	28.9394
60000	-282.026	-225.309	-56.7168	21.209
61000	-283.428	-239.963	-43.4658	46.9857
62000	-283.444	-225.85	-57.594	20.0911
63000	-287.332	-227.712	-59.6191	19.8669
64000	-278.786	-227.571	-51.2142	23.8016
65000	-286.284	-227.273	-59.0111	20.3841
66000	-277.782	-234.342	-43.4392	33.9657
67000	-279.404	-226.834	-52.57	23.148
68000	-279.151	-230.164	-48.987	25.8048
69000	-275.718	-230.482	-45.236	28.936
70000	-293.306	-237.718	-55.5878	24.5676
71000	-291.154	-232.614	-58.5402	22.3668
72000	-277.303	-226.263	-51.0398	23.5768
73000	-278.102	-228.192	-49.9098	28.4239
74000	-282.661	-223.012	-59.6495	17.4035
75000	-285.303	-233.01	-52.2922	26.2608
76000	-280.449	-225.516	-54.9321	19.2667
77000	-285.885	-231.885	-54.0003	22.9377
78000	-283.19	-230.401	-52.7885	26.014
79000	-284.012	-231.016	-52.9964	22.5993
80000	-281.353	-228.038	-53.3158	22.6246
81000	-280.421	-228.092	-52.3294	24.584
82000	-283.21	-228.914	-54.2958	24.1033
83000	-280.484	-225.603	-54.8809	24.2548
84000	-277.998	-229.613	-48.3845	28.9731
85000	-285.554	-227.401	-58.1531	22.3565
86000	-282.408	-225.665	-56.7429	21.078
87000	-288.067	-229.812	-58.2551	22.6863
88000	-276.99	-232.136	-44.8543	28.1972
89000	-276.443	-223.593	-52.8499	22.1206
90000	-278.626	-231.968	-46.658	32.4263
91000	-284.715	-233.627	-51.0877	30.5977
92000	-279.226	-221.913	-57.3136	18.7609
93000	-293.152	-232.131	-61.0209	19.1527
94000	-285.156	-222.669	-62.4878	15.6545
95000	-278.781	-224.518	-54.2625	21.3171
96000	-287.305	-226.677	-60.6282	19.5886
97000	-282.028	-225.776	-56.2524	22.4076
98000	-278.963	-231.59	-47.3732	37.6048
99000	-285.331	-235.64	-49.6907	30.3246
100000	-274.758	-228.627	-46.1316	29.104
101000	-285.663	-227.832	-57.8312	17.2029
102000	-285.694	-221.808	-63.8859	15.1193
103000	-288.61	-233.167	-55.4423	23.8126
104000	-285.324	-231.558	-53.7661	25.2986
105000	-276.852	-227.372	-49.48	29.1344
106000	-276.1	-230.918	-45.1817	33.9784
107000	-286.696	-226.995	-59.7015	18.3797
108000	-287.156	-232.069	-55.0869	25.1021
109000	-278.061	-226.489	-51.5721	23.9844
110000	-279.025	-227.147	-51.8782	25.539
111000	-273.369	-227.223	-46.1463	29.6838
112000	-277.734	-225.231	-52.5024	22.8762
113000	-285.127	-227.058	-58.0697	17.9781
114000	-288.979	-230.546	-58.4332	23.0862
115000	-294.62	-232.461	-62.1586	21.196
116000	-278.82	-224.265	-54.5547	19.4527
