Iteration	Posterior	Likelihood	Prior	sigma
0	-239.647	-189.095	-50.552	19.0298
1000	-237.628	-181.868	-55.7595	13.8646
2000	-248.089	-188.565	-59.5241	17.3334
3000	-238.204	-186.485	-51.7192	18.831
4000	-244.361	-184.353	-60.0081	12.4254
5000	-245.604	-192.483	-53.121	19.7918
6000	-247.187	-191.67	-55.5175	19.8154
7000	-243.405	-190.06	-53.3448	17.5616
8000	-246.184	-186.511	-59.6728	12.2265
9000	-242.2	-195.105	-47.0948	27.1915
10000	-242.918	-189.268	-53.6496	19.172
11000	-241.919	-189.249	-52.6699	18.3109
12000	-240.38	-184.606	-55.7732	17.6783
13000	-242.859	-180.54	-62.3196	12.7588
14000	-238.941	-186.721	-52.2199	20.415
15000	-244.359	-189.646	-54.7131	17.2023
16000	-237.051	-185.571	-51.4793	15.9278
17000	-241.429	-190.501	-50.9279	19.4344
18000	-239.381	-186.34	-53.0412	14.2615
19000	-238.189	-188.319	-49.87	21.1595
20000	-243.462	-186.907	-56.5549	14.8352
21000	-234.218	-182.232	-51.9863	17.1591
22000	-243.604	-188.661	-54.943	15.7515
23000	-244.816	-182.903	-61.9128	11.2234
24000	-240.836	-185.674	-55.1618	14.508
25000	-242.436	-185.962	-56.4736	15.1779
26000	-246.173	-186.624	-59.5487	13.9071
27000	-240.883	-181.919	-58.9646	14.9063
28000	-245.619	-186.218	-59.401	14.3173
29000	-239.744	-185.74	-54.0032	16.7362
30000	-246.046	-190.133	-55.9134	15.5917
31000	-242.044	-183.081	-58.9637	12.3601
32000	-239.833	-193.694	-46.1382	31.7115
33000	-252.631	-197.2	-55.4305	15.6406
34000	-240.191	-185.492	-54.6989	14.4072
35000	-236.622	-184.078	-52.5442	16.8301
36000	-241.591	-184.739	-56.8518	13.4446
37000	-241.762	-183.894	-57.8681	16.316
38000	-244.688	-184.506	-60.1814	13.9728
39000	-241.343	-185.327	-56.0156	15.6671
40000	-250.036	-190.663	-59.3732	15.6349
41000	-244.712	-188.119	-56.5925	14.2758
42000	-239.295	-186.707	-52.5878	17.1766
43000	-251.71	-196.972	-54.7374	20.9961
44000	-241.847	-182.56	-59.2868	12.3683
45000	-241.476	-193.22	-48.2553	20.8776
46000	-242.584	-184.141	-58.4427	12.1985
47000	-248.395	-189.822	-58.5727	15.3578
48000	-249.671	-198.044	-51.627	18.4702
49000	-242.005	-184.765	-57.2402	12.8387
50000	-233.256	-182.607	-50.6482	19.1513
51000	-238.234	-187.798	-50.436	19.9211
52000	-240.832	-185.032	-55.7995	16.0422
53000	-242.422	-189.036	-53.3863	15.7377
54000	-252.401	-193.754	-58.6468	16.4788
55000	-246.51	-186.687	-59.8223	12.0186
56000	-236.588	-186.002	-50.5854	22.0223
57000	-241.055	-189.752	-51.3028	19.254
