Iteration	Posterior	Likelihood	Prior	sigma
0	-355.522	-199.069	-156.453	20.7303
1000	-361.15	-195.925	-165.225	14.978
2000	-356.913	-200.312	-156.6	23.8077
3000	-360.051	-199.585	-160.466	18.4229
4000	-357.425	-201.27	-156.155	22.175
5000	-361.154	-201.655	-159.499	21.5343
6000	-366.918	-206.095	-160.824	20.8601
7000	-358.803	-204.525	-154.278	27.1119
8000	-354.977	-199.324	-155.653	21.1434
9000	-363.93	-210.199	-153.731	31.941
10000	-359.584	-203.49	-156.094	24.1871
11000	-355.891	-197.35	-158.541	20.2329
12000	-364.264	-203.278	-160.986	21.6256
13000	-356.61	-197.18	-159.43	18.4977
14000	-360.227	-202.076	-158.152	19.1615
15000	-351.519	-196.068	-155.451	20.6251
16000	-353.09	-202.825	-150.265	28.0745
17000	-357.983	-201.321	-156.662	23.1609
18000	-357.142	-202.762	-154.38	20.423
19000	-359.203	-200.144	-159.059	21.3359
20000	-355.264	-200.089	-155.176	23.02
21000	-353.348	-200.508	-152.839	26.0739
22000	-356.87	-201.611	-155.259	20.6475
23000	-357.406	-202.188	-155.218	24.0584
24000	-361.316	-204.217	-157.099	20.1207
25000	-360.271	-200.067	-160.204	18.2171
26000	-366.124	-205.186	-160.938	20.2591
27000	-351.428	-196.241	-155.187	22.5494
28000	-369.106	-209.049	-160.057	22.7007
29000	-363.333	-201.157	-162.176	15.073
30000	-366.634	-205.715	-160.919	19.867
31000	-354.43	-200.247	-154.183	23.2683
32000	-349.705	-197.657	-152.048	24.9302
33000	-358.224	-204.072	-154.151	24.4868
34000	-365.483	-206.007	-159.476	15.8869
35000	-356.129	-197.22	-158.909	18.7343
36000	-354.051	-194.298	-159.753	16.2387
37000	-356.769	-197.538	-159.232	20.5183
38000	-361.308	-203.81	-157.498	17.7972
39000	-361.069	-200.314	-160.755	16.7538
40000	-361.749	-198.635	-163.114	15.5498
41000	-357.486	-201.853	-155.632	20.9647
42000	-352.941	-197.648	-155.292	20.5428
43000	-354.454	-200.363	-154.091	22.4461
44000	-354.986	-198.462	-156.523	20.2264
45000	-352.235	-197.178	-155.057	24.0169
46000	-363.287	-202.91	-160.377	19.9383
47000	-369.095	-205.577	-163.518	17.1621
48000	-370.001	-206.243	-163.757	18.5948
49000	-350.978	-199.691	-151.286	29.2587
50000	-357.358	-197.346	-160.012	18.0831
51000	-360.637	-202.314	-158.322	21.6038
52000	-361.971	-207.83	-154.142	24.5877
53000	-356.045	-204.828	-151.217	32.1075
54000	-359.705	-200.109	-159.596	18.3387
55000	-361.632	-197.711	-163.921	18.144
56000	-359.312	-201.339	-157.973	21.1829
57000	-364.592	-206.851	-157.74	23.0608
58000	-358.632	-203.393	-155.239	23.6826
59000	-356.231	-202.99	-153.241	29.0003
60000	-352.736	-201.535	-151.201	31.0545
61000	-360.267	-202.577	-157.69	21.6838
62000	-355.738	-200.505	-155.233	23.1467
63000	-357.645	-200.157	-157.489	19.5444
64000	-352.385	-198.044	-154.341	21.3209
65000	-355.399	-198.273	-157.126	23.2408
66000	-357.837	-202.52	-155.316	23.3361
67000	-360.166	-197.949	-162.217	16.8513
68000	-363.649	-205.616	-158.033	25.435
69000	-355.001	-198.802	-156.2	19.8791
70000	-357.526	-201.788	-155.738	23.4599
71000	-362.924	-198.62	-164.304	18.0124
72000	-355.717	-202.922	-152.795	27.0244
73000	-355.728	-202.584	-153.143	24.2699
74000	-357.32	-202.534	-154.787	26.5522
75000	-358.07	-201.713	-156.357	22.8887
76000	-353.322	-195.399	-157.922	19.9258
77000	-357.447	-204.199	-153.247	23.3479
78000	-353.714	-202.147	-151.567	26.684
79000	-353.468	-197.064	-156.405	19.7821
80000	-355.173	-194.545	-160.628	16.6144
81000	-365.198	-206.197	-159	23.4701
82000	-360.747	-196.928	-163.82	14.1839
83000	-354.61	-194.697	-159.914	17.276
84000	-359.133	-201.231	-157.902	22.2277
85000	-356.905	-197.561	-159.345	19.4403
86000	-358.937	-202.672	-156.265	23.1747
87000	-355.005	-197.161	-157.844	21.0662
88000	-359.766	-201.717	-158.049	18.9843
89000	-359.013	-196.431	-162.582	18.9348
90000	-356.814	-200.843	-155.971	23.6635
91000	-357.306	-200.9	-156.406	20.3141
92000	-358.424	-203.444	-154.981	27.1993
93000	-366.41	-205.672	-160.738	24.4
94000	-356.867	-201.15	-155.716	22.3189
95000	-354.167	-196.679	-157.487	18.6437
96000	-360.208	-196.653	-163.554	16.9486
97000	-363.784	-193.852	-169.931	12.9307
98000	-360.477	-205.009	-155.467	25.196
99000	-357.227	-201.903	-155.324	23.9149
100000	-359.033	-200.869	-158.164	23.3447
101000	-362.483	-202.731	-159.752	22.0937
102000	-359.66	-198.232	-161.428	16.4425
103000	-364.634	-207.82	-156.815	25.5223
104000	-359.748	-201.36	-158.388	19.854
105000	-357.766	-202.312	-155.454	23.4768
106000	-356.558	-198.352	-158.205	17.8616
107000	-358.688	-198.068	-160.62	16.9143
108000	-359.82	-201.604	-158.216	18.1603
109000	-359.311	-200.44	-158.87	19.8281
110000	-351.539	-198.247	-153.292	23.3091
111000	-357.357	-204.426	-152.932	27.1212
112000	-361.105	-196.239	-164.866	13.1539
113000	-362.664	-203.062	-159.602	20.2759
114000	-354.551	-201.856	-152.696	24.7577
115000	-354.515	-197.29	-157.226	17.5801
116000	-359.806	-200.198	-159.608	20.1837
117000	-357.991	-201.189	-156.803	21.4698
118000	-355.665	-202.465	-153.199	25.0976
119000	-352.32	-201.438	-150.882	27.2276
120000	-352.644	-196.243	-156.401	20.1195
121000	-358.424	-199.366	-159.059	16.7544
122000	-353.363	-200.242	-153.121	25.5817
123000	-353.456	-200.555	-152.901	27.377
124000	-355.737	-199.448	-156.288	22.7523
125000	-354.53	-198.202	-156.328	23.0176
126000	-369.386	-201.709	-167.677	17.9756
127000	-370.521	-204.852	-165.669	14.3215
128000	-352.884	-196.404	-156.48	20.7369
129000	-354.201	-200.874	-153.327	28.1473
130000	-355.237	-196.292	-158.945	19.2572
131000	-360.178	-199.081	-161.097	16.426
132000	-356.754	-199.24	-157.514	19.6307
133000	-360.569	-206.628	-153.941	20.535
134000	-354.288	-197.957	-156.331	19.3202
135000	-355.552	-197.955	-157.597	18.113
136000	-366.965	-208.072	-158.893	21.8033
137000	-363.87	-202.29	-161.58	16.079
138000	-360.092	-199.754	-160.338	16.7867
139000	-361.974	-204.548	-157.427	19.1644
140000	-358.529	-199.036	-159.493	18.4488
141000	-359.362	-201.423	-157.939	21.0998
142000	-362.522	-203.651	-158.871	22.1892
143000	-361.442	-202.511	-158.931	20.025
144000	-366.971	-200.237	-166.734	17.318
145000	-357.901	-204.771	-153.13	24.7275
146000	-358.79	-200.347	-158.442	20.3149
147000	-358.166	-203.842	-154.324	25.8532
148000	-357.323	-205.673	-151.65	28.9586
149000	-356.673	-202.743	-153.93	28.6401
150000	-355.709	-202.658	-153.05	27.6041
151000	-358.498	-205.277	-153.221	27.2329
152000	-354.484	-195.77	-158.714	18.1197
153000	-358.256	-198.971	-159.285	18.8331
154000	-362.732	-199.559	-163.173	17.1174
155000	-360.163	-206.99	-153.173	26.4456
156000	-350.126	-196.411	-153.715	21.6021
157000	-363.523	-204.559	-158.964	20.1864
158000	-353.822	-197.697	-156.125	18.4311
159000	-354.15	-202.39	-151.76	27.6895
160000	-357.58	-195.736	-161.844	14.8924
161000	-362.367	-195.723	-166.643	15.3297
162000	-367.312	-205.667	-161.645	23.3312
163000	-360.278	-204.262	-156.016	24.1592
164000	-363.085	-197.647	-165.438	14.4278
165000	-363.062	-202.45	-160.613	19.2247
166000	-360.565	-198.101	-162.464	16.0476
167000	-356.758	-197.52	-159.237	18.0886
168000	-356.266	-196.538	-159.728	18.3278
169000	-358.288	-195.569	-162.719	18.5852
170000	-360.863	-201.646	-159.217	20.1414
171000	-358.145	-200.829	-157.315	22.5534
172000	-365.259	-201.799	-163.459	20.4436
173000	-357.145	-201.678	-155.467	22.9392
174000	-354.023	-197.768	-156.255	18.5307
175000	-367.494	-213.548	-153.946	27.658
176000	-356.386	-197.947	-158.439	19.6735
177000	-355.306	-200.559	-154.747	18.6048
178000	-354.535	-200.524	-154.011	24.5756
179000	-359.615	-200.438	-159.177	17.376
180000	-364.495	-206.346	-158.149	20.1111
181000	-355.842	-202.074	-153.768	24.6199
182000	-355.601	-202.242	-153.36	22.2489
183000	-360.6	-201.507	-159.093	20.2945
184000	-361.356	-205.649	-155.707	21.157
185000	-361.371	-197.815	-163.556	15.2382
186000	-361.229	-205.343	-155.885	18.8004
187000	-356.136	-203	-153.136	24.4139
188000	-359.096	-201.72	-157.376	22.4936
189000	-356.509	-197.81	-158.699	16.9715
190000	-355.423	-196.963	-158.46	19.7975
191000	-352.985	-197.445	-155.539	23.8447
192000	-358.458	-200.918	-157.54	24.0416
193000	-352.71	-197.803	-154.907	21.241
194000	-357.06	-200.424	-156.636	26.192
195000	-357.958	-197.509	-160.448	15.6099
196000	-360.549	-205.206	-155.342	30.174
197000	-360.094	-200.906	-159.189	16.8798
198000	-356.669	-198.868	-157.802	21.8731
199000	-357.894	-200.508	-157.386	21.2189
200000	-351.223	-194.183	-157.04	18.7054
201000	-357.076	-203.241	-153.835	20.4022
202000	-356.692	-199.288	-157.405	20.7971
203000	-359.062	-205.275	-153.788	27.607
204000	-357.938	-195.945	-161.993	17.3104
205000	-357.872	-199.003	-158.869	19.3666
206000	-359.25	-201.49	-157.76	22.2093
207000	-355.498	-201.201	-154.298	22.9719
208000	-358.95	-200.948	-158.002	19.7707
209000	-357.911	-201.775	-156.136	20.0055
210000	-360.175	-201.58	-158.595	17.3211
211000	-357.873	-195.84	-162.034	14.7498
212000	-354.547	-195.675	-158.872	16.8854
213000	-355.314	-197.224	-158.09	18.7839
214000	-362.1	-198.949	-163.151	16.6613
215000	-356.429	-198.662	-157.767	19.7983
216000	-358.578	-201.757	-156.821	21.8014
217000	-354.141	-199.738	-154.403	22.7114
218000	-366.356	-196.936	-169.42	12.1314
219000	-355.676	-205.389	-150.287	33.3906
220000	-360.502	-197.197	-163.304	16.077
221000	-354.501	-197.506	-156.995	21.5738
222000	-351.089	-200.733	-150.356	29.283
223000	-362.973	-200.633	-162.34	13.7373
224000	-359.994	-204.509	-155.485	20.1243
225000	-349.575	-195.821	-153.753	22.2574
226000	-363.022	-197.737	-165.285	14.8392
227000	-358.34	-201.893	-156.446	22.9191
228000	-357.533	-199.146	-158.387	20.9078
