Iteration	Posterior	Likelihood	Prior	sigma
0	-225.855	-190.457	-35.3985	8.00324
1000	-228.363	-192.471	-35.8922	9.14839
2000	-231.002	-193.989	-37.013	8.06762
3000	-232.533	-201.708	-30.825	13.3224
4000	-223.059	-195.833	-27.2256	12.4733
5000	-225.508	-194.176	-31.3322	11.2581
6000	-230.993	-199.784	-31.2088	12.2765
7000	-230.393	-198.475	-31.9186	10.4114
8000	-231.779	-201.106	-30.6737	9.71946
9000	-224.443	-193.199	-31.2446	10.6927
10000	-230.887	-196.553	-34.3339	11.1446
11000	-224.846	-196.489	-28.3572	12.9848
12000	-230.653	-194.767	-35.8859	9.33448
13000	-223.817	-203.591	-20.2265	19.8069
14000	-234.62	-197.222	-37.3985	10.8797
15000	-241.911	-198.794	-43.1173	7.20985
16000	-230.707	-191.923	-38.7836	7.57153
17000	-225.399	-196.666	-28.7333	13.4525
18000	-233.278	-193.569	-39.7092	7.59953
19000	-227.945	-194.089	-33.8558	10.3124
20000	-230.376	-191.545	-38.8304	8.21581
21000	-225.778	-197.54	-28.2383	12.8269
22000	-221.471	-192.714	-28.7564	11.6412
23000	-221.718	-193.694	-28.0241	11.4453
24000	-222.432	-190.748	-31.684	8.92008
25000	-227.059	-197.666	-29.3931	12.0122
26000	-225.558	-195.879	-29.6789	13.4508
27000	-233.196	-193.381	-39.8151	7.92036
28000	-231.088	-199.287	-31.8004	12.0119
29000	-239.639	-202.428	-37.2114	11.4424
30000	-228.201	-198.523	-29.6783	11.6917
31000	-242.039	-203.185	-38.8539	8.07438
32000	-239.342	-194.837	-44.5042	8.01881
33000	-228.34	-198.04	-30.3001	12.0256
34000	-226.724	-200.106	-26.6179	14.5327
35000	-221.997	-194.579	-27.418	12.2918
36000	-229.144	-192.142	-37.002	8.51187
37000	-220.531	-195.549	-24.9825	12.8706
38000	-226.601	-197.868	-28.7332	11.8782
39000	-221.046	-199.965	-21.081	17.3004
40000	-236.742	-195.376	-41.3659	8.92825
41000	-225.886	-195.166	-30.7201	11.152
42000	-234.978	-195.276	-39.7015	8.19949
43000	-234.169	-198.11	-36.059	7.85944
44000	-231.803	-196.143	-35.66	10.6149
45000	-227.466	-196.339	-31.1268	10.9461
46000	-228.253	-193.832	-34.4206	9.51037
47000	-228.941	-197.2	-31.7409	10.5299
48000	-227.177	-197.821	-29.3564	8.88726
49000	-225.926	-199.306	-26.6196	14.9001
50000	-233.69	-195.69	-38.0004	7.55421
51000	-231.573	-193.658	-37.9147	9.09553
52000	-234.321	-196.741	-37.5797	9.26764
53000	-228.094	-192.872	-35.2217	8.83377
54000	-229.026	-196.685	-32.3413	9.74345
55000	-234.323	-197.655	-36.6684	10.6543
56000	-236.35	-199.996	-36.3536	10.3968
57000	-229.636	-196.9	-32.7359	10.3559
58000	-227.144	-194.032	-33.1124	9.5685
59000	-231.524	-202.686	-28.8386	13.5062
60000	-227.134	-189.697	-37.4368	7.72632
61000	-230.583	-197.743	-32.8401	10.4446
62000	-229.211	-191.368	-37.8432	8.44011
63000	-233.323	-199.237	-34.0862	12.6219
64000	-233.326	-193.464	-39.8625	8.08928
65000	-221.026	-196.524	-24.5017	14.8616
66000	-228.966	-194.166	-34.8006	9.75871
67000	-224.923	-195.545	-29.3776	12.5011
68000	-224.649	-198.259	-26.3901	12.9754
69000	-231.011	-200.513	-30.4977	10.6831
70000	-236.041	-196.5	-39.541	7.68014
71000	-224.014	-191.197	-32.817	10.0298
72000	-227.604	-198.773	-28.831	11.728
73000	-234.748	-204.86	-29.8878	13.3367
74000	-234.957	-198.509	-36.4484	10.4588
75000	-223.508	-190.555	-32.9533	8.41252
76000	-222.705	-197.456	-25.2493	15.2236
77000	-229.103	-193.487	-35.6155	9.87889
78000	-226.236	-197.463	-28.7727	13.6062
79000	-230.714	-202.75	-27.9636	12.5939
80000	-231.097	-197.739	-33.3585	10.2034
81000	-228.662	-194.043	-34.6184	9.7321
82000	-224.834	-196.083	-28.7507	10.3917
83000	-228.396	-190.016	-38.3805	7.43617
84000	-226.465	-191.544	-34.9211	9.75409
85000	-238.566	-202.789	-35.7777	11.727
86000	-228.741	-193.794	-34.9474	8.64976
87000	-224.688	-195.298	-29.3902	10.8562
88000	-222.263	-194.566	-27.6972	11.8457
89000	-229.98	-199.383	-30.5966	10.4235
90000	-225.412	-199.881	-25.5309	15.0363
91000	-228.171	-194.897	-33.2744	8.44242
92000	-228.989	-198.75	-30.2389	11.3461
93000	-226.594	-196.814	-29.7798	11.2027
94000	-230.831	-203.131	-27.6999	14.0241
95000	-229.399	-197.263	-32.1366	12.4613
96000	-231.736	-202.743	-28.9929	12.6079
97000	-231.364	-194.304	-37.0599	7.9355
98000	-222.787	-190.285	-32.5018	9.81133
99000	-228.055	-195.959	-32.0957	9.74006
100000	-235.642	-196.534	-39.1073	8.62444
101000	-229.975	-199.279	-30.6956	12.7826
102000	-237.698	-206.475	-31.2227	11.4831
103000	-235.026	-203.441	-31.5853	11.7547
104000	-223.559	-195.53	-28.0297	12.6669
105000	-243.169	-203.006	-40.163	7.60988
106000	-221.462	-191.573	-29.8888	9.8681
107000	-239.717	-198.721	-40.9954	8.48762
108000	-225.404	-192.421	-32.9832	9.52865
109000	-226.267	-193.234	-33.033	9.23803
110000	-229.002	-203.754	-25.2476	13.3894
111000	-235.878	-201.7	-34.1781	10.3196
112000	-230.4	-197.684	-32.7156	10.0695
113000	-222.766	-199.767	-22.999	17.482
114000	-223.502	-193.889	-29.613	10.6392
115000	-232.81	-191.202	-41.608	7.43075
116000	-229.556	-199.491	-30.0656	11.9741
117000	-232.999	-199.087	-33.912	8.39121
118000	-240.956	-206.236	-34.7206	12.7477
119000	-225.086	-194.89	-30.1959	11.5084
120000	-233.88	-201.093	-32.7872	12.8423
121000	-223.655	-196.444	-27.2103	13.0268
122000	-234.061	-200.11	-33.9503	11.8216
123000	-226.131	-191.572	-34.5597	8.00495
124000	-227.076	-193.02	-34.0567	10.0248
125000	-226.523	-195.873	-30.6503	11.3752
126000	-221.545	-196.2	-25.3453	13.21
127000	-224.491	-194.975	-29.516	11.1093
128000	-221.723	-197.048	-24.6757	14.5574
129000	-223.257	-196.152	-27.1058	12.0683
130000	-227.627	-195.936	-31.6915	9.59211
131000	-234.034	-204.401	-29.6329	13.7304
132000	-227.528	-197.561	-29.967	9.91378
133000	-227.677	-193.104	-34.5735	9.01886
134000	-228.569	-197.234	-31.3355	10.2735
135000	-225.606	-200.411	-25.1953	15.3793
136000	-233.816	-201.026	-32.7905	13.1327
137000	-225.872	-196.429	-29.4431	10.975
138000	-233.938	-194.473	-39.4647	8.2135
139000	-228.706	-196.285	-32.4209	9.72189
140000	-227.716	-195.089	-32.6267	9.35235
141000	-228.931	-188.036	-40.8951	6.79097
142000	-235.592	-197.942	-37.6502	10.9886
143000	-226.069	-194.369	-31.7	10.4219
144000	-225.355	-191.722	-33.6337	9.48009
145000	-223.82	-198.068	-25.7522	14.9567
146000	-232.827	-194.451	-38.3761	8.82242
147000	-222.142	-191.753	-30.3881	10.1256
148000	-230.959	-201.904	-29.0556	12.9705
149000	-235.368	-197.572	-37.796	9.7709
150000	-229.789	-197.118	-32.6713	10.0385
151000	-239.04	-195.046	-43.9938	7.19184
152000	-229.208	-199.363	-29.8451	11.9903
153000	-230.283	-200.541	-29.7417	11.5052
154000	-229.068	-196.028	-33.0397	10.6599
155000	-231.149	-197.417	-33.7324	9.21212
156000	-232.778	-198.949	-33.8295	11.9128
157000	-227.007	-197.588	-29.419	12.2813
158000	-227.478	-196.713	-30.7645	11.069
159000	-231.01	-192.252	-38.7579	8.14576
160000	-227.709	-195.223	-32.4857	10.7058
161000	-236.072	-209.129	-26.9428	14.9898
162000	-230.083	-199.865	-30.2177	11.1992
163000	-224.159	-195.54	-28.6188	11.5714
164000	-231.909	-197.583	-34.3262	11.1678
165000	-226.313	-198.503	-27.8105	11.3241
166000	-238.428	-198.194	-40.2333	7.37401
167000	-231.093	-198.999	-32.0944	11.3562
168000	-224.757	-196.733	-28.0245	12.7589
169000	-231.399	-189.474	-41.9249	6.4768
170000	-225.891	-193.35	-32.5412	10.0408
171000	-230.264	-196.927	-33.3369	11.3543
172000	-227.346	-193.575	-33.7717	8.74136
173000	-225.528	-192.641	-32.8873	9.07687
174000	-226.313	-195.011	-31.3022	11.513
175000	-235.109	-193.639	-41.4702	7.35931
176000	-228.015	-194.26	-33.755	10.008
177000	-225.45	-198.54	-26.9099	13.9114
178000	-233.948	-199.678	-34.2698	9.43121
179000	-220.741	-195.851	-24.8898	14.5725
180000	-240.087	-201.577	-38.51	8.99937
181000	-227.617	-198.481	-29.1364	12.4654
182000	-237.328	-203.963	-33.3648	11.2492
183000	-222.646	-199.962	-22.6839	17.0782
184000	-239.699	-204.22	-35.4789	12.2974
185000	-227.782	-199.424	-28.3576	11.4351
186000	-232.203	-204.208	-27.9947	15.1196
187000	-227.191	-198.171	-29.0199	13.5842
188000	-225.753	-198.417	-27.3356	14.6438
189000	-227.162	-187.82	-39.3417	7.12763
190000	-231.368	-192.271	-39.0978	7.08012
191000	-227.851	-194.106	-33.7453	8.64643
192000	-230.897	-202.364	-28.5329	13.6406
193000	-239.343	-202.114	-37.229	9.02958
194000	-223.756	-195.378	-28.3783	12.228
195000	-226.678	-192.739	-33.9386	9.08499
196000	-226.868	-192.74	-34.1286	10.2101
197000	-231.151	-200.01	-31.1414	12.4161
198000	-227.802	-193.482	-34.3201	10.0057
199000	-224.857	-200.752	-24.1051	16.9561
200000	-228.178	-190.899	-37.2783	9.21126
201000	-233.94	-194.405	-39.5349	8.28697
202000	-223.668	-194.408	-29.2609	10.7017
203000	-230.401	-200.188	-30.2137	12.2381
204000	-232.446	-204.582	-27.864	15.2502
205000	-233.072	-196.35	-36.7219	9.80614
206000	-224.799	-198.056	-26.7426	13.9448
207000	-232.572	-194.22	-38.3517	7.32257
208000	-229	-195.078	-33.9221	10.2962
209000	-224.508	-199.242	-25.2654	12.5639
210000	-220.304	-196.561	-23.7431	14.3503
211000	-223.471	-200.488	-22.9831	17.0705
212000	-228.493	-199.53	-28.9631	12.8484
213000	-228.316	-197.172	-31.1444	11.5362
214000	-230.871	-197.64	-33.2305	10.0145
215000	-222.061	-193.568	-28.4931	10.9661
216000	-226.609	-198.015	-28.5943	12.5827
217000	-227.425	-198.181	-29.2438	10.2481
218000	-227.961	-199.663	-28.2973	11.6858
219000	-225.403	-197.025	-28.3775	14.7373
220000	-225.673	-193.852	-31.8202	11.0684
221000	-229.15	-204.393	-24.7568	20.9138
222000	-225.446	-192.942	-32.5041	9.37215
223000	-238.411	-205.084	-33.327	9.44936
224000	-226.543	-195.727	-30.8167	11.0453
225000	-229.15	-201.901	-27.2494	15.2989
226000	-223.55	-198.116	-25.4342	15.6154
227000	-227.482	-202.59	-24.8918	14.3556
228000	-222.263	-197.626	-24.6372	15.3567
229000	-230.698	-188.964	-41.7344	6.39976
230000	-228.751	-202.708	-26.0434	15.5588
231000	-231.459	-202.735	-28.7233	14.0068
232000	-224.684	-193.323	-31.361	9.99953
233000	-226.091	-194.184	-31.9066	9.78832
234000	-225.414	-198.941	-26.4733	13.1699
235000	-227.824	-195.791	-32.0334	9.15827
236000	-225.629	-194.164	-31.4653	10.9246
237000	-231.512	-200.413	-31.099	11.2438
238000	-223.804	-194.158	-29.6459	11.0839
239000	-225.483	-202.708	-22.7751	16.4112
240000	-225.385	-202.563	-22.8221	15.9065
241000	-224.908	-195.057	-29.8505	11.5548
242000	-228.109	-197.929	-30.18	10.8129
243000	-239.986	-194.079	-45.9069	7.76557
244000	-225.067	-194.117	-30.9502	11.9687
245000	-233.107	-202.376	-30.7312	11.1366
246000	-223.337	-197.268	-26.0686	15.2751
247000	-231.602	-194.04	-37.5622	8.24132
248000	-226.293	-192.143	-34.1499	9.77242
249000	-226.406	-198.265	-28.141	13.717
250000	-228.403	-196.492	-31.9111	11.7858
251000	-227.521	-195.566	-31.9549	11.9189
252000	-232.431	-198.564	-33.8671	10.154
253000	-230.142	-195.381	-34.7614	8.94569
254000	-221.369	-200.416	-20.9522	20.3896
255000	-227.079	-199.392	-27.6867	11.8529
256000	-229.095	-191.425	-37.6698	7.2238
257000	-225.797	-193.792	-32.0057	11.2065
258000	-230.043	-196.729	-33.3139	9.12828
259000	-232.495	-204.719	-27.7766	13.6935
260000	-233.581	-195.434	-38.1469	8.47823
261000	-229.138	-202.676	-26.4619	13.8019
262000	-228.007	-198.551	-29.4562	12.3918
263000	-222.527	-198.667	-23.8594	14.3026
264000	-227.718	-199.944	-27.7741	12.8984
265000	-247.242	-197.67	-49.5716	5.62762
266000	-223.294	-198.037	-25.2567	11.5771
267000	-244.122	-209.463	-34.6587	13.1292
268000	-230.78	-197.739	-33.0415	9.26196
269000	-227.412	-193.475	-33.9362	10.6022
270000	-226.425	-200.319	-26.1064	17.1398
271000	-236.251	-199.098	-37.1536	7.40812
272000	-225.811	-203.277	-22.5341	18.2695
273000	-224.839	-189.417	-35.4219	8.88741
274000	-225.738	-188.432	-37.306	8.08641
275000	-234.43	-203.767	-30.663	12.5248
276000	-230.554	-192.208	-38.346	8.76025
277000	-227.316	-198.57	-28.7458	11.3215
278000	-233.582	-203.068	-30.5145	12.9983
279000	-230.564	-201.684	-28.8796	12.6369
280000	-228.828	-192.186	-36.6421	7.64157
281000	-228.402	-193.416	-34.9854	8.34653
282000	-226.107	-190.17	-35.9366	8.0977
283000	-223.654	-191.997	-31.6567	9.88173
284000	-223.269	-195.776	-27.4925	13.0308
285000	-231.733	-193.58	-38.1532	8.84862
286000	-227.376	-196.562	-30.8141	11.4392
287000	-234.105	-203.96	-30.1443	11.8768
288000	-240.087	-199.115	-40.9722	7.78753
289000	-225.877	-198.38	-27.4967	12.5698
290000	-220.961	-194.398	-26.5632	13.1964
291000	-226.18	-193.172	-33.0079	10.4006
292000	-226.174	-191.877	-34.2966	8.74975
293000	-224.593	-194.858	-29.7344	11.7224
294000	-228.424	-201.75	-26.6746	14.5278
295000	-231.91	-201.247	-30.6634	11.9113
296000	-241.721	-197.401	-44.3199	6.68175
297000	-226.326	-201.587	-24.7393	16.5567
298000	-221.836	-192.518	-29.3171	10.3548
299000	-233.568	-202.697	-30.8712	11.0166
300000	-228.13	-197.672	-30.4579	11.1316
301000	-223.384	-195.125	-28.2592	12.2427
302000	-222.281	-193.764	-28.5164	11.6188
303000	-225.182	-196.058	-29.1239	11.9284
304000	-234.527	-205.908	-28.6185	13.0791
305000	-235.638	-201.03	-34.6073	9.25865
306000	-233.679	-200.371	-33.3079	10.9358
307000	-227.285	-190.731	-36.5541	7.5858
308000	-234.306	-199.79	-34.5165	8.88837
309000	-227.791	-198.687	-29.1041	13.7436
310000	-228.006	-194.792	-33.2146	9.13166
311000	-240.322	-198.27	-42.0523	7.73027
312000	-233.19	-194.078	-39.1119	8.22256
313000	-227.734	-194.418	-33.3155	9.19238
314000	-226.543	-198.99	-27.5536	14.2292
315000	-226.085	-197.121	-28.9644	12.8204
316000	-231.165	-201.832	-29.3331	12.4366
317000	-228.568	-195.872	-32.6965	9.60448
318000	-229.382	-198.18	-31.2024	12.2196
319000	-226.455	-195.65	-30.805	11.1052
320000	-225.264	-189.512	-35.7522	8.87275
321000	-232.929	-194.958	-37.9713	7.91151
