Iteration	Posterior	Likelihood	Prior	sigma
0	-360.478	-173.57	-186.908	23.553
1000	-369.396	-174.887	-194.509	18.009
2000	-364.331	-173.609	-190.722	15.3146
3000	-367.878	-176.254	-191.624	20.9513
4000	-362.757	-173.84	-188.917	17.6046
5000	-366.014	-180.01	-186.004	29.206
6000	-363.067	-180.271	-182.796	30.9338
7000	-367.374	-174.783	-192.591	20.33
8000	-366.379	-181.638	-184.742	23.9937
9000	-359.238	-172.532	-186.706	20.3758
10000	-377.009	-191.067	-185.941	41.8928
11000	-359.527	-173.808	-185.719	21.0603
12000	-365.299	-178.725	-186.574	23.3702
13000	-362.038	-178.493	-183.545	31.0047
14000	-365.428	-172.286	-193.142	19.282
15000	-362.644	-176.151	-186.493	23.0923
16000	-360.358	-174.468	-185.89	23.6689
17000	-372.263	-181.388	-190.875	21.1387
18000	-372.335	-180.459	-191.876	17.4179
19000	-372.246	-182.102	-190.144	19.3343
20000	-360.369	-174.756	-185.613	25.147
21000	-367.858	-178.918	-188.941	25.226
22000	-363.022	-167.288	-195.734	14.8447
23000	-370.197	-178.09	-192.108	15.1738
24000	-363.004	-169.474	-193.529	17.3148
25000	-361.585	-173.254	-188.331	20.327
26000	-368.881	-172.405	-196.476	14.7448
27000	-367.824	-176.811	-191.013	16.8707
28000	-362.686	-172.012	-190.674	18.7994
29000	-363.785	-173.284	-190.501	19.0928
30000	-362.421	-174.52	-187.901	17.8996
31000	-367.392	-173.478	-193.914	17.8488
32000	-361.52	-172.542	-188.978	18.9029
33000	-364.213	-179.61	-184.603	28.5612
34000	-359.422	-173.079	-186.342	22.9873
35000	-365.845	-179.307	-186.538	23.9489
36000	-364.908	-173.773	-191.134	19.8468
37000	-358.834	-174.995	-183.839	25.1412
38000	-362.413	-175.215	-187.198	22.3459
39000	-375.868	-172.623	-203.246	14.3114
40000	-367.109	-171.365	-195.744	15.5678
41000	-364.852	-172.999	-191.853	18.3102
42000	-361.168	-172.245	-188.923	17.2923
43000	-373.817	-175.946	-197.87	16.8059
44000	-368.588	-175.21	-193.378	14.2346
45000	-364.225	-175.08	-189.146	19.2054
46000	-363.402	-171.796	-191.605	17.6042
47000	-366.204	-178.747	-187.457	19.8995
48000	-357.637	-172.265	-185.372	23.1099
49000	-362.43	-176.907	-185.523	24.0194
50000	-363.991	-175.388	-188.602	21.1105
51000	-359.659	-172.511	-187.148	22.3858
52000	-367.914	-176.105	-191.809	21.0198
53000	-366.507	-172.847	-193.66	17.3233
54000	-360.962	-172.409	-188.553	20.9521
55000	-362.271	-172.127	-190.144	17.3744
56000	-364.555	-178.839	-185.717	23.6677
57000	-355.544	-170.173	-185.37	21.5088
58000	-376.153	-183.885	-192.268	19.184
59000	-372.856	-180.311	-192.545	19.7014
60000	-358.229	-172.486	-185.743	21.3351
61000	-373.591	-175.936	-197.655	13.3728
62000	-376.114	-186.948	-189.166	26.4623
63000	-363.132	-173.139	-189.993	18.0982
64000	-368.503	-180.385	-188.118	24.5782
65000	-367.262	-177.322	-189.941	21.8679
66000	-365.987	-173.573	-192.414	15.7163
67000	-365.026	-177.848	-187.178	22.1826
68000	-363.047	-177.141	-185.906	22.394
69000	-364.082	-171.557	-192.525	16.4512
70000	-364.336	-175.853	-188.484	20.7847
71000	-370.162	-181.258	-188.904	22.5681
72000	-363.918	-172.361	-191.557	20.3021
73000	-360.679	-173.611	-187.067	19.2878
74000	-368.844	-180.225	-188.619	16.3229
75000	-360.34	-173.651	-186.689	20.4648
76000	-364.136	-178.754	-185.382	26.2281
77000	-368.538	-179.613	-188.926	25.839
78000	-360.468	-176.17	-184.299	26.8875
79000	-365.161	-172.782	-192.379	17.3981
80000	-368.862	-177.241	-191.621	22.3281
81000	-367.969	-180.224	-187.745	20.5538
82000	-363.619	-172.806	-190.812	19.6254
83000	-357.557	-172.544	-185.013	23.9304
84000	-361.618	-173.702	-187.916	20.5987
85000	-366.674	-183.424	-183.25	28.4039
86000	-364.051	-173.14	-190.911	18.7643
87000	-360.879	-174.526	-186.352	22.8962
88000	-362.531	-173.631	-188.9	17.376
89000	-370.807	-180.607	-190.2	19.5863
90000	-359.465	-176.005	-183.459	27.8067
91000	-368.059	-183.151	-184.908	24.2936
92000	-367.238	-174.396	-192.841	19.9676
93000	-366.855	-179.558	-187.297	25.8291
94000	-366.803	-173.941	-192.862	18.2498
95000	-361.979	-174.833	-187.146	21.2957
