Iteration	Posterior	Likelihood	Prior	sigma
0	-315.922	-239.102	-76.8196	25.204
1000	-303.351	-226.333	-77.0179	17.2057
2000	-318.306	-247.312	-70.9932	28.383
3000	-305.636	-236.204	-69.4326	31.0135
4000	-305.93	-227.754	-78.176	13.6462
5000	-303.208	-230.916	-72.292	21.1245
6000	-300.403	-227.028	-73.3746	19.9048
7000	-302.253	-228.321	-73.9317	21.699
8000	-302.841	-227.781	-75.0601	19.7055
9000	-305.771	-228.405	-77.3659	20.1412
10000	-301.403	-231.648	-69.7554	26.2684
11000	-301.483	-233.157	-68.3254	27.2707
12000	-308.775	-234.096	-74.6789	21.4544
13000	-306.775	-230.181	-76.5938	19.4958
14000	-298.264	-227.578	-70.686	22.6121
15000	-308.859	-233.299	-75.5605	17.7211
16000	-300.626	-227.247	-73.3789	19.0129
17000	-302.963	-227.588	-75.3749	21.4166
18000	-308.995	-236.639	-72.3565	27.8062
19000	-306.921	-232.165	-74.7557	20.6135
20000	-302.126	-233.532	-68.594	27.2664
21000	-301.175	-226.891	-74.2841	18.914
22000	-300.31	-233.317	-66.9929	31.8489
23000	-300.36	-227.908	-72.4517	20.1502
24000	-301.803	-228.852	-72.9511	20.6909
25000	-312.727	-230.973	-81.7539	16.1876
26000	-304.345	-231.703	-72.6421	22.167
27000	-303.19	-230.319	-72.8712	20.8423
28000	-294.48	-226.497	-67.9831	24.7145
29000	-302.817	-228.058	-74.7591	21.5262
30000	-300.47	-225.623	-74.8477	18.3608
31000	-303.353	-237.51	-65.8429	31.5541
32000	-298.77	-227.032	-71.7376	20.639
33000	-301.301	-228.505	-72.7955	23.7755
34000	-300.436	-234.998	-65.4376	34.1918
35000	-297.31	-229.301	-68.0093	24.8165
36000	-297.303	-226.075	-71.2279	18.5684
37000	-308.636	-233.913	-74.7236	21.2473
38000	-304.928	-230.683	-74.2443	19.6441
39000	-303.419	-226.396	-77.0233	19.4999
40000	-299.286	-229.717	-69.5696	24.3278
41000	-299.979	-228.184	-71.7957	22.1002
42000	-296.738	-223.69	-73.0477	16.8923
43000	-304.985	-235.064	-69.9211	23.2264
44000	-302.668	-228.962	-73.7057	21.1016
45000	-309.276	-230.431	-78.8445	16.1538
46000	-304.855	-233.908	-70.9467	26.5041
47000	-297.519	-222.476	-75.0432	16.9149
48000	-293.988	-226.609	-67.3782	27.9778
49000	-299.544	-229.343	-70.2011	26.3894
50000	-303.127	-227.773	-75.3534	15.8207
51000	-299.614	-226.911	-72.703	21.3698
52000	-295.267	-224.725	-70.5418	23.7904
53000	-299.456	-229.961	-69.4946	24.1941
54000	-307.373	-230.162	-77.2114	19.1466
55000	-303.76	-226.146	-77.6135	17.5908
56000	-296.243	-231.673	-64.5701	34.3388
57000	-297.703	-227.483	-70.2193	24.7099
58000	-318.905	-246.491	-72.414	32.1206
59000	-299.028	-229.003	-70.0243	22.6894
60000	-299.002	-231.018	-67.9846	27.8694
61000	-296.983	-227.914	-69.0687	25.2743
62000	-312.528	-228.377	-84.1504	15.7138
63000	-299.714	-227.084	-72.6298	19.7609
64000	-296.977	-226.831	-70.1462	22.0137
65000	-303.18	-233.551	-69.6292	23.6871
66000	-304.322	-228.553	-75.7688	19.6517
67000	-301.282	-228	-73.2824	21.9522
68000	-298.839	-229.899	-68.9401	24.6773
69000	-306.885	-224.657	-82.2279	16.3535
70000	-304.984	-229.884	-75.0998	19.3776
71000	-298.011	-229.619	-68.3914	25.1603
72000	-300.296	-229.808	-70.4878	23.2819
73000	-300.804	-229.186	-71.6181	21.088
74000	-310.58	-225.245	-85.335	14.0608
75000	-311.676	-232.339	-79.3363	19.5219
76000	-300.774	-226.19	-74.584	20.2892
77000	-309.294	-224.039	-85.2549	13.7307
78000	-300.721	-231.839	-68.8814	29.5813
79000	-300.132	-229.868	-70.2637	24.5014
80000	-301.277	-230.677	-70.5995	25.3641
81000	-300.081	-229.303	-70.7783	22.588
82000	-305.704	-233.229	-72.4751	23.4348
83000	-298.85	-226.428	-72.4222	22.1144
84000	-299.303	-225.311	-73.9924	17.3468
85000	-297.027	-226.517	-70.5095	20.3081
86000	-303.279	-232.19	-71.0893	24.0775
87000	-299.742	-226.515	-73.2265	20.1409
88000	-309.872	-227.649	-82.2229	15.4774
89000	-298.352	-226.524	-71.8287	20.9067
90000	-301.321	-228.177	-73.1433	20.8241
91000	-303.896	-233.044	-70.8515	24.4584
92000	-304.579	-231.111	-73.4672	25.0323
93000	-306.716	-231.374	-75.3422	21.134
94000	-303.626	-230.27	-73.3558	19.319
95000	-302.116	-227.105	-75.0109	20.3893
96000	-308.732	-232.209	-76.5233	23.2496
97000	-305.294	-234.238	-71.0556	25.0516
98000	-297.415	-232.697	-64.7173	26.7821
99000	-303.569	-230.327	-73.2417	22.5416
100000	-304.089	-231.473	-72.6157	22.9695
101000	-304.571	-231.736	-72.8348	20.6588
102000	-306.128	-230.385	-75.743	22.0883
103000	-309.118	-234.454	-74.6643	20.6364
104000	-297.08	-232.425	-64.6549	30.2918
105000	-302.067	-225.876	-76.1908	17.9057
106000	-300.046	-225.606	-74.4396	21.4502
107000	-303.647	-239.522	-64.1247	38.6504
108000	-306.005	-233.284	-72.7207	23.651
109000	-301.015	-224.679	-76.3356	17.6704
110000	-301.961	-230.349	-71.6123	24.0153
111000	-314.043	-233.19	-80.8524	17.2066
112000	-300.658	-228.736	-71.9216	23.9701
113000	-300.266	-224.812	-75.4538	17.8107
114000	-308.61	-231.695	-76.9148	18.7421
115000	-303.603	-227.806	-75.797	17.7279
116000	-307.96	-236.357	-71.6038	22.8535
117000	-305.721	-228.403	-77.3175	20.7303
118000	-301.274	-226.868	-74.4061	21.909
119000	-302.676	-231.509	-71.1671	26.1432
120000	-306.853	-235.351	-71.5017	21.7004
121000	-300.806	-225.612	-75.1944	17.681
122000	-300.497	-229.408	-71.0886	21.5138
123000	-305.002	-229.268	-75.7339	21.5254
124000	-304.321	-234.579	-69.7419	28.472
125000	-297.001	-225.855	-71.1466	23.3906
126000	-302.298	-227.116	-75.182	18.288
127000	-305.613	-232.691	-72.9223	24.6215
128000	-303.189	-227.065	-76.1243	16.5891
129000	-306.403	-233.383	-73.0202	23.4188
130000	-298.507	-223.428	-75.0795	16.2491
131000	-307.73	-237.672	-70.0585	26.3275
132000	-301.959	-227.595	-74.3637	22.1111
133000	-301.464	-227.047	-74.4166	19.0178
134000	-302.637	-229.689	-72.9473	17.9148
135000	-300.148	-224.386	-75.7621	19.992
136000	-308.079	-235.991	-72.0875	18.9753
137000	-318.044	-245.095	-72.9488	28.6085
138000	-304.455	-236.065	-68.3898	28.9737
139000	-296.399	-232.599	-63.7994	31.5047
140000	-306.548	-231.916	-74.6315	23.617
141000	-299.869	-229.438	-70.4308	21.8372
142000	-294.095	-228.635	-65.4601	29.8191
143000	-301.299	-231.869	-69.4303	29.6323
144000	-319.191	-236.529	-82.6625	16.3722
145000	-304.025	-235.198	-68.8264	29.3444
146000	-305.881	-231.481	-74.3998	19.3775
147000	-305.242	-231.238	-74.0033	18.2946
148000	-301.591	-229.002	-72.5893	23.7788
149000	-310.358	-236.333	-74.0257	19.7737
150000	-305.131	-230.036	-75.0945	22.7807
151000	-305.614	-233.043	-72.5709	25.3108
152000	-306.198	-233.081	-73.1173	19.7921
153000	-308.035	-237.616	-70.4185	24.8058
154000	-303.019	-234.218	-68.8008	26.4364
155000	-309.332	-234.698	-74.6332	20.3258
156000	-304.067	-228.906	-75.1604	22.7857
157000	-298.792	-229.628	-69.1631	23.8489
158000	-309.23	-228.695	-80.5343	17.223
159000	-303.036	-230.295	-72.7416	23.0884
160000	-300.973	-226.192	-74.7807	19.5595
161000	-303.435	-232.242	-71.1929	23.7469
162000	-300.259	-230.511	-69.7475	26.6143
163000	-307.855	-231.748	-76.1069	19.7794
164000	-303.455	-234.239	-69.2158	26.613
165000	-305.554	-236.165	-69.3893	30.689
166000	-319.102	-234.98	-84.1225	17.7491
167000	-309.01	-234.382	-74.6285	23.6721
168000	-304.386	-231.047	-73.3387	22.7179
169000	-303.293	-224.246	-79.0472	16.1174
170000	-307.079	-232.309	-74.7696	20.8189
171000	-302.458	-228.659	-73.7988	20.2582
172000	-310.843	-228.119	-82.7243	16.1087
173000	-297.699	-228.115	-69.584	22.8777
174000	-304.1	-236.007	-68.0922	27.1641
175000	-306.032	-225.886	-80.146	14.7345
176000	-298.877	-226.376	-72.5012	18.3608
177000	-307.715	-235.126	-72.5892	23.2101
178000	-304.754	-228.205	-76.5494	18.01
179000	-303.678	-230.951	-72.7271	25.8857
180000	-302.219	-233.705	-68.5145	29.2646
181000	-301.591	-232.051	-69.5404	27.1096
182000	-298.44	-229.666	-68.7742	25.4674
183000	-302.84	-229.123	-73.7169	21.4636
184000	-305.057	-228.6	-76.4564	17.6275
185000	-305.843	-231.822	-74.0214	21.1925
186000	-305.692	-232.85	-72.8422	16.8216
187000	-299.788	-228.914	-70.8737	24.2244
188000	-301.738	-225.216	-76.5214	18.3242
189000	-301.014	-232.671	-68.343	31.2974
190000	-305.412	-232.469	-72.943	23.8101
191000	-299.183	-227.912	-71.2709	21.7349
192000	-306.355	-236.712	-69.6435	25.9364
193000	-307.346	-235.096	-72.2506	23.1712
194000	-295.294	-226.751	-68.5431	25.0395
195000	-304.702	-226.449	-78.2531	17.1471
196000	-302.599	-231.925	-70.6739	24.4398
197000	-305.506	-227.755	-77.7505	16.4955
198000	-299.343	-230.985	-68.3577	25.6443
199000	-309.463	-235.386	-74.0773	25.7099
200000	-301.592	-230.538	-71.0548	24.1966
201000	-303.152	-230.702	-72.4504	21.4156
202000	-296.207	-224.515	-71.6912	19.9439
203000	-306.826	-229.989	-76.8365	21.3438
204000	-308.721	-237.883	-70.8383	30.1076
205000	-306.56	-234.027	-72.5321	23.4563
206000	-297.301	-228.366	-68.9347	21.6852
207000	-308.812	-232.185	-76.6268	21.0997
208000	-305.037	-230.083	-74.9535	21.6131
209000	-299.466	-233.441	-66.0253	26.3868
210000	-311.907	-235.992	-75.9152	22.6032
211000	-300.719	-232.201	-68.518	24.7798
212000	-311.478	-232.201	-79.2774	19.8917
213000	-302.43	-229.141	-73.2897	21.7257
214000	-303.989	-231.516	-72.4731	27.4129
215000	-301.033	-229.669	-71.3646	23.1409
216000	-301.167	-231.516	-69.6509	23.5416
217000	-307.457	-233.171	-74.2864	25.1024
218000	-303.11	-232.637	-70.4728	24.325
219000	-295.479	-230.092	-65.3871	29.1924
220000	-300.77	-225.061	-75.7092	19.3514
221000	-303.615	-237.727	-65.8881	34.9245
222000	-300.451	-226.34	-74.1105	20.4875
223000	-304.074	-234.328	-69.7458	26.8537
224000	-307.902	-240.062	-67.8402	25.8781
225000	-296.016	-227.386	-68.6309	24.7095
226000	-302.96	-234.28	-68.6803	24.3687
227000	-301.363	-231.729	-69.634	22.5026
228000	-303.023	-228.415	-74.6076	18.1886
229000	-297.523	-231.104	-66.4194	28.3388
230000	-312.465	-228.167	-84.2983	13.2201
231000	-299.012	-229.248	-69.7641	28.2985
232000	-308.711	-232.134	-76.5771	19.1436
233000	-302.873	-230.646	-72.2265	22.1199
234000	-306.796	-232.772	-74.0242	19.8493
235000	-310.468	-237.134	-73.3345	25.5234
236000	-302.694	-225.107	-77.5872	17.3392
237000	-296.569	-227.794	-68.7745	27.3537
238000	-302.84	-233.101	-69.7391	28.2894
239000	-296.978	-228.998	-67.9798	24.3037
240000	-302.309	-232.136	-70.1728	20.019
241000	-303.556	-227.019	-76.5364	17.3961
242000	-305.986	-229.507	-76.479	19.0522
243000	-301.107	-234.075	-67.032	28.6421
244000	-303.813	-222.781	-81.0321	15.2011
245000	-304.793	-232.665	-72.1275	19.8559
246000	-299.946	-231.388	-68.558	26.5827
247000	-313.926	-234.367	-79.5599	22.7857
248000	-298.486	-224.851	-73.6352	18.3757
249000	-306.953	-237.683	-69.2705	29.4241
250000	-307.246	-235.793	-71.4528	21.561
251000	-307.032	-227.381	-79.6504	18.6095
252000	-304.04	-234.302	-69.7381	30.8242
253000	-298.421	-224.571	-73.8498	17.9649
254000	-316.234	-237.321	-78.913	20.1538
255000	-306.661	-230.555	-76.1054	16.5793
