Iteration	Posterior	Likelihood	Prior	sigma
0	-268.102	-194.463	-73.6396	18.6059
1000	-271.419	-195.468	-75.9512	17.0243
2000	-266.739	-197.585	-69.1539	20.0831
3000	-262.348	-194.551	-67.7968	23.2245
4000	-268.756	-202.045	-66.711	28.6283
5000	-269.719	-199.169	-70.5505	21.469
6000	-267.715	-200.418	-67.2977	27.4353
7000	-266.815	-199.212	-67.6028	21.2729
8000	-266.541	-192.195	-74.346	19.031
9000	-272.5	-198.949	-73.5509	22.8906
10000	-271.842	-200.804	-71.0377	24.9231
11000	-268.069	-196.894	-71.175	20.2473
12000	-262.635	-190.821	-71.8136	16.8331
13000	-263.292	-188.714	-74.5785	16.3855
14000	-268.868	-192.347	-76.5215	15.4148
15000	-276.234	-196.275	-79.9594	14.7398
16000	-262.118	-195.534	-66.5844	22.4677
17000	-264.459	-192.781	-71.6775	16.9067
18000	-266.736	-196.97	-69.7661	19.4784
19000	-268.789	-196.018	-72.7708	18.3783
20000	-263.922	-193.2	-70.7219	19.328
21000	-263.925	-195.353	-68.5718	22.4836
22000	-264.051	-196.997	-67.054	24.3564
23000	-264.37	-195.468	-68.9019	20.5137
24000	-265.669	-189.268	-76.4009	15.3584
25000	-272.318	-193.12	-79.1978	16.6839
26000	-265.962	-196.591	-69.3717	18.6501
27000	-265.287	-192.66	-72.6265	15.0701
28000	-271.216	-192.186	-79.0307	15.1582
29000	-272.312	-191.563	-80.7486	14.7837
30000	-270.523	-194.034	-76.4897	18.8031
31000	-271.807	-203.893	-67.9138	24.0332
32000	-276.003	-208.045	-67.9575	25.1832
33000	-272.527	-198.377	-74.1493	19.2061
34000	-264.749	-195.238	-69.5105	24.4175
35000	-271.379	-197.156	-74.2225	19.5951
36000	-266.207	-193.271	-72.9356	17.4523
37000	-265.67	-194.248	-71.4214	18.7434
38000	-268.714	-197.972	-70.7422	21.9564
39000	-267.831	-194.13	-73.7003	17.5392
40000	-265.934	-196.776	-69.1573	24.1015
41000	-271.65	-197.871	-73.779	18.2087
42000	-262.837	-189.702	-73.135	16.9853
43000	-270.19	-195.445	-74.7442	17.5213
44000	-268.596	-193.785	-74.8114	19.2773
45000	-270.286	-197.816	-72.4693	16.3883
46000	-265.823	-193.823	-72.0001	17.2129
47000	-270.683	-198.66	-72.023	22.1507
48000	-275.898	-197.629	-78.2688	17.6865
49000	-274.029	-201.918	-72.1105	20.5083
50000	-263.912	-193.877	-70.0351	17.8665
51000	-265.036	-197.99	-67.0457	24.497
52000	-271.706	-202.275	-69.4303	23.7579
53000	-269.427	-198.007	-71.4198	22.2251
54000	-265.969	-194.867	-71.1014	23.1557
55000	-263.036	-197.216	-65.8202	26.2924
56000	-267.51	-194.341	-73.1696	17.1431
57000	-267.193	-194.96	-72.2333	18.5518
58000	-265.063	-194.729	-70.3345	18.7948
59000	-271.991	-198.143	-73.8483	19.9041
60000	-267.161	-194.292	-72.869	19.1209
61000	-271.762	-201.867	-69.8957	22.1042
62000	-264.332	-190.025	-74.3068	17.6187
63000	-265.48	-195.095	-70.3846	18.8348
64000	-262.509	-192.151	-70.3581	18.0842
65000	-264.655	-192.522	-72.1323	18.9732
66000	-268.435	-197.637	-70.7977	21.2429
67000	-267.23	-192.054	-75.1769	16.9007
68000	-268.417	-197.344	-71.072	21.9177
69000	-267.874	-193.707	-74.1674	20.8414
70000	-264.7	-197.55	-67.1497	23.6445
71000	-276.405	-200.736	-75.6688	18.5264
72000	-273.937	-198.064	-75.873	17.0351
73000	-266.036	-196.285	-69.7512	21.3893
74000	-261.509	-193.761	-67.7482	25.2533
75000	-268.879	-198.767	-70.1118	22.1004
76000	-264.501	-189.873	-74.6278	15.6489
77000	-265.059	-196.607	-68.4521	23.8737
78000	-264.871	-197.041	-67.8305	20.1084
79000	-266.886	-196.078	-70.8078	18.3402
80000	-267.784	-196.15	-71.6338	20.7216
81000	-267.514	-196.562	-70.9514	19.4362
82000	-270.432	-191.412	-79.0203	15.1516
83000	-264.881	-195.3	-69.5815	21.3398
84000	-267.391	-199.577	-67.814	28.8592
85000	-272.109	-201.305	-70.8044	24.3517
86000	-265.005	-201.079	-63.9263	32.2009
87000	-264.774	-194.683	-70.0906	20.5279
88000	-273.581	-197.448	-76.1329	16.6878
89000	-265.231	-194.16	-71.0702	18.2299
90000	-273.611	-201.365	-72.2459	16.3534
91000	-270.115	-198.825	-71.2899	17.9072
92000	-268.672	-196.327	-72.3443	19.1228
93000	-268.003	-192.163	-75.8399	15.2893
94000	-272.107	-198.668	-73.4396	17.4601
95000	-265.837	-192.238	-73.5988	15.03
96000	-270.685	-192.003	-78.6818	13.1451
97000	-270.013	-200.853	-69.1592	20.6661
98000	-270.407	-198.324	-72.0835	17.5523
99000	-279.316	-198.344	-80.9719	16.5608
100000	-269.646	-197.726	-71.9198	23.2616
101000	-270.377	-199.685	-70.6923	20.0512
102000	-264.79	-193.582	-71.2074	19.1558
103000	-261.565	-195.669	-65.8967	26.3187
104000	-268.381	-195.616	-72.7646	16.501
105000	-261.357	-192.085	-69.2722	19.3965
106000	-270.289	-193.45	-76.8394	14.412
107000	-265.818	-196.455	-69.3637	21.9669
108000	-264.444	-197.491	-66.9527	25.6916
109000	-266.612	-196.759	-69.8529	20.1014
110000	-268.361	-195.224	-73.1377	16.1613
111000	-273.851	-196.453	-77.3973	15.476
112000	-268.249	-194.982	-73.2676	20.5205
113000	-264.626	-191.431	-73.1951	19.1523
114000	-268.52	-196.992	-71.5279	22.9856
115000	-268.902	-194.147	-74.7551	17.0436
116000	-266.487	-190.348	-76.1385	16.6287
117000	-279.024	-204.216	-74.8084	18.0258
118000	-274.095	-196.507	-77.5875	17.0909
119000	-265.117	-192.097	-73.0193	16.5744
120000	-266.127	-196.641	-69.4858	22.7533
121000	-270.904	-203.243	-67.6619	30.2244
122000	-270.268	-189.792	-80.4762	13.0244
123000	-264.772	-195.807	-68.9648	21.0851
124000	-278.409	-201.196	-77.2134	15.6554
125000	-265.081	-194.233	-70.8475	17.7443
126000	-273.368	-193.961	-79.4079	17.3316
127000	-271.521	-192.675	-78.8454	14.2553
128000	-268.465	-200.122	-68.3438	23.6174
129000	-268.874	-200.754	-68.1203	27.533
130000	-267.045	-202.426	-64.6185	30.314
131000	-269.816	-199.841	-69.9746	19.9313
132000	-266.684	-196.242	-70.4422	22.909
133000	-272.501	-203.184	-69.3169	23.5399
134000	-268.019	-194.75	-73.2685	16.6545
135000	-264.931	-194.677	-70.2542	21.4749
136000	-268.844	-195.007	-73.8368	18.0495
137000	-269.841	-201.331	-68.5101	19.6837
138000	-264.975	-195.702	-69.2727	18.8772
139000	-271.1	-199.472	-71.628	21.6375
140000	-264.987	-198.849	-66.1379	32.4865
141000	-266.089	-194.353	-71.7358	20.2238
142000	-270.386	-195.669	-74.7164	15.2572
143000	-269.119	-199.775	-69.3437	21.9898
144000	-270.573	-198.963	-71.6101	18.9907
145000	-270.268	-202.133	-68.1352	20.7773
146000	-266.722	-196.89	-69.8324	21.4747
147000	-270.691	-198.26	-72.4302	17.245
148000	-262.628	-191.843	-70.785	20.0153
149000	-264.825	-195.664	-69.1602	24.9217
150000	-268.163	-200.713	-67.449	24.3138
151000	-276.205	-198.966	-77.2391	17.1837
152000	-270.14	-191.081	-79.0587	15.9623
153000	-273.262	-199.232	-74.03	18.0031
154000	-272.79	-200.978	-71.812	17.6572
155000	-271.672	-200.921	-70.7508	22.4029
156000	-263.361	-190.701	-72.6597	17.8318
157000	-266.105	-194.296	-71.8089	20.316
158000	-265.972	-196.403	-69.5684	20.8586
159000	-263.341	-194.358	-68.983	18.7683
160000	-272.028	-196.123	-75.9047	18.1049
161000	-270.931	-199.427	-71.5035	17.5433
162000	-273.041	-194.544	-78.4976	13.8753
163000	-263.751	-192.958	-70.7936	21.1418
164000	-270.04	-194.987	-75.0529	21.5291
165000	-262.258	-195.54	-66.7177	27.9805
166000	-264.718	-193.429	-71.2885	20.2849
167000	-267.133	-196.98	-70.1526	24.751
168000	-267.008	-198.563	-68.4457	26.0625
169000	-267.83	-195.12	-72.7104	18.0392
170000	-273.41	-197.557	-75.8533	16.0858
171000	-263.36	-188.089	-75.2702	14.7661
172000	-263.878	-193.95	-69.9279	20.0826
173000	-271.248	-198.002	-73.2461	16.9149
174000	-266.591	-196.306	-70.2849	20.5194
175000	-267.868	-201.208	-66.6601	25.5498
176000	-266.279	-196.626	-69.6531	22.2027
177000	-271.802	-200.42	-71.3825	19.2881
178000	-268.92	-193.463	-75.4576	16.7307
179000	-268.301	-196.98	-71.3213	23.4418
180000	-265.282	-199.749	-65.5328	25.6771
181000	-268.125	-200.759	-67.366	26.7033
182000	-269.544	-198.462	-71.0817	18.4251
183000	-264.279	-198.794	-65.4849	25.2871
184000	-271.873	-200.294	-71.5795	20.3917
185000	-272.477	-193.855	-78.6212	17.8712
186000	-268.052	-197.267	-70.7844	18.4486
187000	-277.967	-200.08	-77.887	17.5299
188000	-273.119	-196.665	-76.4537	18.1575
189000	-273.923	-202.674	-71.2493	22.0369
190000	-274.033	-193.021	-81.0126	14.4421
191000	-274.563	-192.17	-82.3936	14.9672
192000	-264.181	-195.251	-68.93	23.3943
193000	-280.5	-193.773	-86.7269	11.1358
194000	-265.925	-192.478	-73.447	17.4572
195000	-263.123	-194.63	-68.4927	23.4813
196000	-270.076	-195.669	-74.4069	17.8514
197000	-269.487	-191.96	-77.5268	14.2229
198000	-263.022	-192.875	-70.147	18.579
199000	-276.966	-207.085	-69.8809	29.4443
200000	-261.756	-191.329	-70.4268	18.0132
201000	-261.559	-191.492	-70.0674	22.373
202000	-261.336	-196.646	-64.6906	30.6717
203000	-271.218	-200.153	-71.0647	22.5906
204000	-259.946	-192.723	-67.2226	24.3802
205000	-268.832	-194.065	-74.7666	14.3019
206000	-272.58	-201.3	-71.2799	19.082
207000	-267.519	-194.731	-72.7885	15.8154
208000	-276.237	-198.592	-77.6454	17.5284
209000	-264.795	-191.582	-73.2133	16.2791
210000	-266.674	-192.343	-74.3314	17.3336
211000	-265.223	-195.966	-69.257	22.9317
212000	-267.062	-198.111	-68.951	27.449
213000	-267.904	-200.754	-67.1496	24.6712
214000	-265.979	-191.389	-74.5896	15.0412
215000	-272.859	-198.273	-74.5861	18.9331
216000	-278.913	-199.021	-79.8922	14.769
217000	-268.039	-198.872	-69.1675	25.1154
218000	-261.259	-190.981	-70.2779	19.8989
219000	-266.791	-196.795	-69.9962	18.4467
220000	-274.464	-196.437	-78.0275	15.5216
221000	-273.42	-196.092	-77.3287	15.165
222000	-267.383	-193.557	-73.8263	17.7769
223000	-259.41	-195.325	-64.0851	28.3635
224000	-265.592	-192.859	-72.7335	17.8829
225000	-267.287	-194.641	-72.6459	20.7092
226000	-265.838	-196.126	-69.7126	20.9638
227000	-264.477	-199.156	-65.3201	27.6002
228000	-266.082	-195.841	-70.2411	19.7904
