Iteration	Posterior	Likelihood	Prior	sigma
0	-246.412	-213.54	-32.8725	18.1977
1000	-242.813	-212.445	-30.3684	16.2413
2000	-250.755	-211.43	-39.3252	12.611
3000	-253.622	-217.273	-36.3485	13.6674
4000	-245.103	-211.728	-33.3748	14.8083
5000	-253.505	-216.523	-36.9814	16.5641
6000	-264.446	-221.944	-42.5014	12.85
7000	-247.086	-210.636	-36.4497	13.3104
8000	-249.279	-219.364	-29.9151	20.3697
9000	-253.986	-211.053	-42.933	9.98949
10000	-253.553	-217.677	-35.8756	14.9237
11000	-253.267	-211.333	-41.9341	13.0485
12000	-257.847	-219.6	-38.2477	15.5798
13000	-251.328	-211.682	-39.6454	12.5016
14000	-250.367	-209.25	-41.1163	12.0425
15000	-260.77	-217.873	-42.8975	12.0018
16000	-244.579	-208.984	-35.5959	14.4407
17000	-254.407	-215.156	-39.2509	13.4643
18000	-245.556	-209.522	-36.034	13.0201
19000	-256.643	-210.903	-45.7401	10.1594
20000	-252.665	-221.915	-30.7493	20.4881
21000	-262.03	-215.58	-46.45	10.8546
22000	-241.402	-209.275	-32.1272	15.8481
23000	-255.57	-214.543	-41.0263	12.701
24000	-247.311	-214.412	-32.8983	14.1204
25000	-257.479	-218.5	-38.9785	12.0121
26000	-245.433	-211.904	-33.5285	15.1294
27000	-246.081	-210.852	-35.2286	13.1294
28000	-253.492	-215.849	-37.6427	12.7777
29000	-253.457	-219.186	-34.2711	16.1663
30000	-256.595	-211.516	-45.0789	11.6209
31000	-251.872	-210.564	-41.3085	10.3769
32000	-254.417	-225.214	-29.2036	24.3511
33000	-243.148	-209.699	-33.4493	15.252
34000	-249.033	-213.187	-35.8465	14.5341
35000	-247.067	-207.381	-39.6856	11.7722
36000	-258.248	-220.074	-38.174	18.0529
37000	-254.789	-213.222	-41.566	14.1249
38000	-249.049	-217.957	-31.0922	17.8586
39000	-245.863	-216.471	-29.3919	19.8398
40000	-247.692	-217.273	-30.4186	17.9319
41000	-249.7	-214.168	-35.5328	15.1419
42000	-244.297	-212.698	-31.5992	16.53
43000	-255.961	-209.84	-46.1209	11.3449
44000	-249.845	-216.04	-33.805	16.3443
45000	-252.798	-220.83	-31.9684	19.6186
46000	-253.697	-223.558	-30.1388	18.8491
47000	-256.396	-223.568	-32.8278	15.959
48000	-249.48	-219.046	-30.4342	19.8365
49000	-257.829	-213.279	-44.5498	11.5117
50000	-250.02	-217.23	-32.7899	15.3058
51000	-268.407	-222.616	-45.7904	11.7863
52000	-252.395	-213.168	-39.2266	11.626
53000	-255.36	-210.924	-44.4368	10.1552
54000	-249.386	-211.375	-38.0117	15.8086
55000	-249.976	-209.313	-40.6637	11.3478
56000	-256.105	-214.024	-42.0814	11.2335
57000	-251.606	-215.277	-36.3289	13.8617
58000	-248.112	-213.013	-35.0987	15.6273
59000	-256.505	-215.904	-40.6014	12.9409
60000	-246.158	-213.998	-32.1597	13.5647
61000	-258.083	-218.068	-40.0142	13.0251
62000	-263.369	-225.683	-37.6866	16.704
63000	-252.742	-218.465	-34.2766	18.0841
64000	-257.133	-219.793	-37.3402	12.853
65000	-252.698	-213.058	-39.6395	12.1326
66000	-251.921	-210.193	-41.7273	13.274
67000	-251.957	-212.811	-39.1453	12.5104
68000	-251.949	-207.408	-44.5406	8.24615
69000	-250.178	-218.968	-31.2097	15.3189
70000	-252.421	-208.925	-43.4961	10.3897
71000	-256.289	-213.464	-42.8247	12.9148
72000	-259.005	-221.56	-37.4452	14.0252
73000	-242.847	-208.879	-33.9674	13.5035
74000	-252.222	-210.606	-41.6166	9.87262
75000	-251.751	-215.251	-36.4999	11.8108
76000	-256.214	-216.839	-39.3749	13.5388
77000	-252.129	-215.481	-36.6488	14.1887
78000	-249.735	-215.715	-34.0198	14.8836
79000	-254.271	-214.432	-39.8389	12.8754
80000	-251.001	-212.674	-38.3273	12.5965
81000	-251.832	-215.554	-36.2781	15.1741
82000	-256.172	-220.263	-35.9094	12.5672
83000	-245.189	-209.123	-36.0661	13.3764
84000	-243.595	-207.446	-36.149	12.1497
85000	-250.837	-212.553	-38.2834	12.5353
86000	-246.984	-208.773	-38.2112	13.3323
87000	-250.69	-216.239	-34.451	18.479
88000	-244.869	-207.917	-36.9523	12.507
89000	-246.072	-209.665	-36.4076	14.4214
90000	-251.794	-217.688	-34.106	14.6933
91000	-260.141	-217.952	-42.1892	11.0576
92000	-253.742	-216.341	-37.4009	14.1115
93000	-246.174	-211.975	-34.1985	15.2351
94000	-253.883	-214.948	-38.935	12.8045
95000	-258.99	-211.436	-47.5544	9.81993
96000	-251.238	-212.828	-38.4101	14.7679
97000	-251.64	-214.507	-37.1333	13.5259
98000	-245.918	-211.811	-34.1063	14.7054
99000	-254.304	-218.015	-36.2882	15.9653
100000	-249.031	-212.855	-36.1762	14.0623
101000	-248.082	-212.009	-36.0734	13.1884
102000	-262.679	-214.561	-48.1181	10.7544
103000	-248.893	-212.138	-36.755	13.8659
104000	-245.627	-216.367	-29.2608	18.2365
105000	-255.614	-220.817	-34.7971	17.3071
106000	-263.872	-220.951	-42.921	11.3442
107000	-255.553	-211.572	-43.9807	11.5213
108000	-247.36	-209.697	-37.6625	13.5971
109000	-251.594	-209.618	-41.9755	11.7609
110000	-255.951	-217.054	-38.8965	14.4831
111000	-253.264	-215.001	-38.2625	14.3027
112000	-251.682	-210.969	-40.7138	11.2269
113000	-257.535	-210.336	-47.1984	10.5501
114000	-249.149	-217.988	-31.1606	21.7445
115000	-256.012	-212.898	-43.1137	10.7707
116000	-256.599	-210.651	-45.9478	10.0761
117000	-249.688	-211.758	-37.9296	12.8888
118000	-251.219	-210.61	-40.609	11.3577
119000	-243.231	-208.552	-34.6788	12.9287
120000	-253.943	-219.723	-34.2203	18.0309
121000	-243.48	-208.077	-35.4032	13.7802
