Iteration	Posterior	Likelihood	Prior	sigma
0	-387.618	-233.947	-153.671	31.4353
1000	-384.473	-232.366	-152.107	31.1762
2000	-385.962	-236.66	-149.302	40.1507
3000	-388.379	-235.611	-152.768	29.1678
4000	-382.619	-232.412	-150.207	31.5439
5000	-387.879	-238.672	-149.207	38.8757
6000	-387.723	-241.101	-146.622	41.7623
7000	-397.444	-243.9	-153.545	35.016
8000	-393.046	-243.304	-149.743	41.6704
9000	-390.023	-238.204	-151.819	31.3627
10000	-396.862	-250.325	-146.537	56.8023
11000	-389.224	-234.679	-154.545	25.0193
12000	-382.695	-236.403	-146.293	39.0095
13000	-394.695	-238.539	-156.155	31.673
14000	-389.686	-235.88	-153.806	32.079
15000	-392.139	-242.851	-149.289	50.6124
16000	-387.787	-240.528	-147.259	44.985
17000	-393.55	-236.187	-157.363	25.6099
18000	-387.725	-235.693	-152.032	33.4382
19000	-398.062	-243.535	-154.526	37.3949
20000	-389.097	-240.243	-148.855	38.223
21000	-387.635	-235.002	-152.633	33.142
22000	-390.541	-235.593	-154.949	24.8595
23000	-385.049	-232.978	-152.072	28.0975
24000	-384.585	-235.121	-149.464	28.2806
25000	-386.007	-237.809	-148.198	46.044
26000	-391.007	-237.255	-153.753	29.8376
27000	-401.404	-247.91	-153.494	37.7183
28000	-387.817	-234.88	-152.937	28.8791
29000	-388.115	-238.394	-149.72	34.5607
30000	-389.052	-242.359	-146.693	44.1454
31000	-397.949	-235.84	-162.109	21.5256
32000	-391.037	-240.658	-150.379	33.9
33000	-388.309	-239.338	-148.971	37.7461
34000	-389.46	-237.932	-151.528	29.7376
35000	-393.058	-240.473	-152.585	28.4615
36000	-385.992	-238.217	-147.775	37.1107
37000	-390.527	-241.04	-149.487	38.5505
38000	-391.218	-230.018	-161.2	23.4399
39000	-387.288	-237.619	-149.669	38.5676
40000	-384.629	-234.404	-150.225	35.1205
41000	-385.018	-235.12	-149.898	31.296
42000	-386.935	-231.404	-155.531	24.0556
43000	-391.749	-239.112	-152.637	35.8475
44000	-381.389	-236.973	-144.416	47.0648
45000	-394.971	-245.772	-149.199	40.4155
46000	-384.398	-235.558	-148.84	35.2549
47000	-392.515	-236.543	-155.972	29.479
48000	-390.482	-237.906	-152.576	29.4874
49000	-393.549	-235.183	-158.365	30.3794
50000	-383.25	-235.964	-147.286	36.7186
51000	-391.258	-240.054	-151.204	31.4197
52000	-390.134	-245.521	-144.613	46.2647
53000	-388.422	-239.137	-149.285	38.6019
