Iteration	Posterior	Likelihood	Prior	sigma
0	-229.041	-167.823	-61.2176	11.0991
1000	-232.957	-176.968	-55.9895	14.2517
2000	-223.606	-168.975	-54.6307	17.6143
3000	-224.214	-167.447	-56.7668	16.1096
4000	-229.183	-172.495	-56.6874	17.9785
5000	-223.598	-169.113	-54.4851	19.0562
6000	-233.097	-177.342	-55.7547	13.3535
7000	-227.814	-174.45	-53.3644	17.2052
8000	-225.147	-167.415	-57.7317	12.3468
9000	-225.797	-169.067	-56.7303	15.3656
10000	-222.296	-166.079	-56.2172	14.3097
11000	-230.247	-166.33	-63.9171	12.2188
12000	-227.313	-172.446	-54.8664	17.9702
13000	-225.676	-169.854	-55.8221	13.5441
14000	-231.087	-177.695	-53.3926	15.7059
15000	-222.316	-168.709	-53.6065	15.4697
16000	-231.037	-173.697	-57.3396	15.1069
17000	-229.34	-172.898	-56.442	17.9436
18000	-229.219	-173.413	-55.8061	16.156
19000	-229.856	-171.858	-57.9975	14.3818
20000	-229.724	-171.485	-58.2393	13.8914
21000	-228.009	-172.887	-55.1223	16.7733
22000	-231.59	-171.782	-59.8076	15.5527
23000	-231.896	-174.648	-57.2473	15.2422
24000	-227.072	-168.842	-58.2301	11.7005
25000	-235.793	-182.487	-53.3059	24.4147
26000	-227.797	-170.038	-57.7588	15.2653
27000	-228.038	-168.688	-59.3504	14.5642
28000	-233.162	-173.584	-59.5782	13.574
29000	-230.901	-172.885	-58.0154	15.2638
30000	-229.411	-174.291	-55.1197	16.7906
31000	-233.988	-179.806	-54.182	17.6551
32000	-229.936	-171.449	-58.4868	15.813
33000	-240.67	-173.099	-67.5709	10.5487
34000	-227.192	-170.027	-57.1652	17.3989
35000	-222.152	-167.765	-54.3869	15.8849
36000	-230.351	-169.463	-60.8883	12.0342
37000	-227.878	-172.641	-55.2371	21.0355
38000	-227.429	-172.762	-54.6676	16.8949
39000	-224.521	-169.414	-55.1074	17.2727
40000	-233.135	-172.286	-60.8487	14.3566
41000	-228.835	-173.814	-55.0208	16.8947
42000	-227.676	-177.001	-50.6751	24.8732
43000	-229.834	-166.958	-62.876	13.0458
44000	-229.933	-168.157	-61.7754	11.4607
45000	-237.352	-170.341	-67.0102	11.6302
46000	-225.078	-171.395	-53.6829	18.5148
47000	-225.932	-168.328	-57.6041	15.5769
48000	-235.476	-177.552	-57.9239	18.603
49000	-222.033	-171.946	-50.0865	24.5629
50000	-229.347	-175.123	-54.2236	18.1868
51000	-225.328	-167.434	-57.8935	13.7573
52000	-235.096	-177.276	-57.8203	14.9895
53000	-225.254	-167.727	-57.5274	14.0885
54000	-225.354	-169.341	-56.0132	14.1887
55000	-229.373	-173.132	-56.2409	15.5836
56000	-223.694	-171.198	-52.4955	21.0401
57000	-227.084	-173.506	-53.5781	21.1116
58000	-235.835	-171.269	-64.5667	13.2818
59000	-225.623	-175.726	-49.8966	23.7324
60000	-224.967	-166.645	-58.322	14.5137
61000	-224.28	-173.836	-50.4442	23.1814
62000	-229.086	-170.81	-58.2754	13.7783
63000	-230.831	-175.187	-55.6443	21.7596
64000	-230.679	-174.16	-56.5189	16.9371
65000	-228.583	-171.738	-56.8453	17.6348
66000	-230.907	-173.295	-57.6117	15.7052
67000	-225.634	-169.571	-56.063	15.0937
68000	-224.816	-169.797	-55.019	16.9062
69000	-226.223	-171.203	-55.02	15.982
70000	-229.198	-172.441	-56.7566	13.0405
71000	-233.045	-171.904	-61.1406	13.5921
72000	-232.563	-170.613	-61.9495	14.696
73000	-223.628	-170.984	-52.6434	16.9617
74000	-231.944	-171.441	-60.5025	15.0767
75000	-229.111	-172.499	-56.6117	13.4541
76000	-237.755	-178.378	-59.3766	15.1638
77000	-223.703	-169.266	-54.4376	15.7767
78000	-222.814	-168.291	-54.5227	14.9857
79000	-231.222	-172.311	-58.9119	13.9138
80000	-234.008	-174.961	-59.0472	16.1966
81000	-225.999	-172.173	-53.8258	14.4041
82000	-229.03	-178.186	-50.8438	17.8943
83000	-224.783	-169.113	-55.6707	14.2459
84000	-237.391	-173.099	-64.2917	13.1577
85000	-228.866	-170.964	-57.9023	17.1673
86000	-243.277	-177.809	-65.4677	13.1009
87000	-229.617	-170.97	-58.6474	13.0084
88000	-224.923	-171.082	-53.841	20.0158
89000	-228.364	-172.897	-55.4677	15.8527
90000	-230.044	-177.573	-52.4711	23.9652
91000	-222.245	-167.522	-54.7237	16.2404
92000	-224.17	-171.133	-53.037	20.6705
93000	-230.546	-176.835	-53.7118	19.7813
94000	-222.745	-171.641	-51.1034	19.1194
95000	-231.122	-167.02	-64.1016	12.3589
96000	-239.09	-170.612	-68.4781	9.24297
97000	-227.91	-171.288	-56.6222	15.1722
98000	-231.149	-176.359	-54.7898	15.5415
99000	-232.273	-167.663	-64.6096	10.3542
100000	-228.389	-169.971	-58.4174	14.9246
101000	-231.601	-166.373	-65.2281	11.1606
102000	-224.616	-168.18	-56.4356	14.0266
103000	-233.325	-173.439	-59.8864	12.0516
104000	-225.049	-164.563	-60.4856	11.7713
105000	-227.559	-173.055	-54.5038	16.8586
106000	-231.054	-174.32	-56.7336	19.6273
107000	-227.984	-173.591	-54.3934	18.163
108000	-228.61	-168.881	-59.7294	13.162
109000	-230.308	-170.227	-60.0807	14.0415
110000	-231.874	-171.739	-60.135	12.4252
111000	-239.584	-182.905	-56.679	20.1556
112000	-229.087	-169.123	-59.964	12.1279
113000	-230.606	-179.352	-51.2541	21.3502
114000	-234.625	-173.435	-61.1904	12.4058
115000	-227.801	-172.371	-55.4295	16.4474
116000	-230.697	-167.661	-63.0356	11.0682
117000	-225.5	-170.015	-55.485	15.4488
118000	-234.453	-174.906	-59.5476	15.7541
119000	-221.749	-172.066	-49.6834	22.6023
120000	-225.826	-168.415	-57.4105	14.4786
121000	-231.231	-173.009	-58.2224	17.1487
122000	-226.513	-169.301	-57.2119	11.3115
123000	-227.26	-175.333	-51.9272	19.9005
124000	-233.54	-171.375	-62.1655	11.3255
125000	-224.363	-170.133	-54.2302	17.34
126000	-224.273	-172.992	-51.2818	20.0094
127000	-226.903	-166.903	-59.9994	15.9144
128000	-227.317	-172.821	-54.4964	13.8667
129000	-228.36	-165.486	-62.874	11.0785
130000	-238.576	-176.222	-62.3537	13.0594
131000	-235.892	-179.515	-56.3763	17.6746
132000	-230.376	-174.812	-55.5641	20.8953
133000	-237.404	-175.859	-61.5447	12.3264
134000	-229.224	-171.157	-58.0668	14.4097
135000	-227.471	-171.497	-55.9747	15.1492
136000	-227.437	-170.831	-56.6055	14.243
137000	-228.172	-172.25	-55.9219	18.2038
138000	-227.475	-171.393	-56.0815	17.3533
139000	-230.908	-169.215	-61.693	11.0781
140000	-227.768	-172.728	-55.0392	16.6139
141000	-224.812	-169.249	-55.5636	16.2737
142000	-232.223	-171.211	-61.0124	15.4796
143000	-239.934	-175.695	-64.238	11.7598
144000	-227.627	-171.785	-55.8417	18.616
145000	-224.282	-171.824	-52.4588	19.0091
146000	-225.256	-168.661	-56.5948	15.4152
147000	-233.695	-177.111	-56.5837	12.6677
148000	-224.013	-170.374	-53.6392	15.8855
149000	-232.269	-172.766	-59.5031	14.8468
150000	-222.862	-170.619	-52.2429	16.274
151000	-227.68	-173.293	-54.3867	15.5244
