Iteration	Posterior	Likelihood	Prior	sigma
0	-204.24	-158.259	-45.9812	12.7931
1000	-208.353	-163.816	-44.5372	16.5532
2000	-207.548	-155.745	-51.8027	10.7818
3000	-206.011	-154.954	-51.0576	10.9618
4000	-211.965	-169.971	-41.9938	20.9789
5000	-205.091	-163.326	-41.7645	17.8179
6000	-204.875	-163.219	-41.656	16.9838
7000	-205.865	-156.793	-49.0723	10.1651
8000	-207.176	-165.23	-41.9452	18.2169
9000	-206.49	-161.73	-44.7599	14.6734
10000	-212.157	-155.059	-57.098	8.04469
11000	-206.469	-158.341	-48.1277	11.4612
12000	-213.623	-160.846	-52.777	11.5998
13000	-208.665	-159.88	-48.7846	12.8731
14000	-204.55	-159.912	-44.6381	14.3635
15000	-218.41	-158.671	-59.7395	10.4788
16000	-210.724	-157.569	-53.1546	10.8395
17000	-203.617	-156.804	-46.8135	12.1707
18000	-205.799	-155.685	-50.1139	10.981
19000	-201.424	-155.702	-45.7221	12.1258
20000	-214.086	-162.821	-51.2652	12.9272
21000	-209.006	-155.64	-53.3661	8.72628
22000	-204.386	-160.402	-43.9838	13.224
23000	-204.342	-156.174	-48.1682	12.1749
24000	-202.079	-153.594	-48.4851	11.7503
25000	-208.745	-160.037	-48.7081	12.1561
26000	-204.391	-161.691	-42.7003	15.4742
27000	-204.043	-158.073	-45.9703	14.8049
28000	-205.889	-160.799	-45.0901	15.1612
29000	-204.982	-156.236	-48.7465	11.6393
30000	-207.711	-161.101	-46.6101	12.1599
31000	-203.905	-156.509	-47.3962	12.5848
32000	-203.636	-159.438	-44.1979	12.3626
33000	-209.63	-159.972	-49.6581	10.829
34000	-206.816	-161.809	-45.0066	12.9286
35000	-210.493	-163.67	-46.8229	14.9844
36000	-207.697	-160.661	-47.0366	12.0245
37000	-208.106	-159.967	-48.1389	13.3604
38000	-202.704	-158.251	-44.4533	13.254
39000	-204.365	-155.06	-49.305	10.8158
40000	-214.048	-160.285	-53.7628	10.9363
41000	-209.203	-161.723	-47.4802	14.423
42000	-208.788	-165.584	-43.2037	17.774
43000	-202.406	-153.276	-49.1293	10.0935
44000	-203.989	-158.046	-45.9431	13.9465
45000	-206.52	-158.715	-47.8046	13.168
