Iteration	Posterior	Likelihood	Prior	sigma
0	-330.725	-248.341	-82.3845	28.1934
1000	-332.523	-247.111	-85.4124	27.8146
2000	-328.859	-249.804	-79.0547	29.3674
3000	-326.054	-246.706	-79.348	25.9142
4000	-322.834	-242.914	-79.9194	29.6813
5000	-331.989	-250.76	-81.2286	29.3209
6000	-325.292	-239.837	-85.4549	25.0848
7000	-322.937	-239.757	-83.1798	28.5975
8000	-329.261	-245.266	-83.9953	24.6813
9000	-320.277	-242.345	-77.9314	31.9636
10000	-332.819	-249.157	-83.6626	36.1368
11000	-329.524	-240.223	-89.301	19.5275
12000	-328.585	-247.617	-80.9676	30.4244
13000	-325.928	-239.451	-86.477	25.5612
14000	-325.989	-248.882	-77.1064	38.6398
15000	-318.805	-234.47	-84.3348	21.4374
16000	-331.955	-243.843	-88.1116	23.8869
17000	-336.547	-256.892	-79.6543	43.4674
18000	-327.812	-245.059	-82.7532	28.6578
19000	-320.448	-242.045	-78.4023	33.5732
20000	-328.84	-244.758	-84.0819	28.476
21000	-332.638	-254.964	-77.6732	42.1812
22000	-323.146	-240.212	-82.9336	28.2387
23000	-329.971	-241.451	-88.5197	23.3377
24000	-323.225	-246.329	-76.8956	32.6079
25000	-324.522	-244.19	-80.3315	29.9127
26000	-329.981	-252.378	-77.6023	30.5307
27000	-325.824	-251.217	-74.6069	45.8491
28000	-320.419	-246.726	-73.693	39.7934
29000	-322.498	-241.259	-81.239	28.2579
30000	-336.852	-241.254	-95.598	19.7214
31000	-322.243	-246.535	-75.7082	37.1459
32000	-322.819	-243.18	-79.6389	28.9608
33000	-323.277	-245.137	-78.1399	35.8659
34000	-319.726	-237.272	-82.4541	24.0913
35000	-324.026	-247.599	-76.4274	36.3396
36000	-326.315	-246.495	-79.8202	36.5333
37000	-324.215	-245.821	-78.3942	34.3224
38000	-321.864	-238.742	-83.1223	25.4182
39000	-331.379	-238.944	-92.4356	21.8828
40000	-318.277	-243.278	-74.9994	35.7402
41000	-320.899	-238.497	-82.4024	27.2053
42000	-326.152	-239.182	-86.9702	21.0554
43000	-328.983	-254.479	-74.5041	48.3776
44000	-330.912	-242.112	-88.7994	24.3692
45000	-326.731	-239.675	-87.0563	23.4075
46000	-319.853	-241.316	-78.5371	30.764
47000	-329.995	-247.172	-82.8231	28.4463
48000	-320.03	-241.902	-78.1283	31.3972
49000	-319.972	-240.614	-79.3582	32.3528
50000	-333.786	-249.775	-84.0111	26.2695
51000	-325.794	-242.598	-83.1954	27.1333
52000	-322.598	-249.182	-73.4163	48.5632
53000	-320.71	-242.603	-78.107	29.8507
54000	-329.752	-245.833	-83.9188	31.1161
55000	-324.427	-239.554	-84.8731	25.3424
56000	-323.68	-241.19	-82.4903	28.6426
57000	-323.846	-249.39	-74.4564	42.1426
58000	-319.641	-241.374	-78.2673	35.2755
59000	-322.63	-247.084	-75.5458	38.8891
60000	-325.343	-241.866	-83.4774	25.5863
61000	-325.683	-241.806	-83.8766	23.1069
