Iteration	Posterior	Likelihood	Prior	sigma
0	-292.947	-214.511	-78.4363	26.2252
1000	-295.914	-213.256	-82.6576	20.4306
2000	-306.861	-221.954	-84.9071	25.7396
3000	-298.531	-218.953	-79.5783	23.1768
4000	-297.831	-220.29	-77.5408	25.4867
5000	-300.549	-219.6	-80.9485	21.7926
6000	-299.928	-220.814	-79.1136	30.0897
7000	-304.17	-219.286	-84.8838	23.0791
8000	-295.875	-213.888	-81.987	20.5166
9000	-299.684	-217.751	-81.933	20.2933
10000	-303.266	-224.784	-78.4816	25.3651
11000	-310.553	-222.656	-87.897	19.436
12000	-302.332	-224.501	-77.8311	31.4064
13000	-296.402	-214.451	-81.9507	18.1867
14000	-294.974	-221.346	-73.6283	30.3744
15000	-297.261	-220.489	-76.7716	26.818
16000	-305.717	-216.306	-89.4111	14.3899
17000	-295.723	-216.7	-79.0232	23.3761
18000	-298.957	-219.598	-79.3586	24.9101
19000	-299.598	-225.891	-73.7067	43.3876
20000	-305.438	-222.171	-83.2673	23.8935
21000	-295.504	-215.431	-80.0723	20.0574
22000	-301.556	-220.715	-80.8406	29.7203
23000	-302.046	-218.218	-83.8278	21.6925
24000	-293.886	-221.139	-72.7475	31.4073
25000	-300.245	-214.945	-85.3003	18.4269
26000	-303.779	-220.831	-82.9473	24.5346
27000	-294.479	-214.881	-79.5971	24.3067
28000	-302.166	-219.216	-82.9506	24.6793
29000	-298.014	-218.352	-79.6626	20.0297
30000	-295.375	-216.52	-78.8546	25.8057
31000	-301.765	-223.938	-77.8267	22.976
32000	-299.728	-221.364	-78.3643	25.9313
33000	-296.675	-219.804	-76.8711	24.6294
34000	-303.626	-224.507	-79.1196	24.4096
35000	-298.312	-216.012	-82.3004	21.3296
36000	-296.434	-221.556	-74.8775	28.7149
37000	-305.451	-224.067	-81.3844	21.1609
38000	-301.952	-223.082	-78.8702	27.817
39000	-295.934	-220.292	-75.6413	34.7716
40000	-301.37	-219.968	-81.4021	24.0397
41000	-299.171	-220.342	-78.8291	27.009
42000	-300.513	-221.921	-78.5929	27.0018
43000	-300.319	-224.955	-75.3636	39.0118
44000	-300.501	-221.117	-79.3834	30.8059
45000	-302.966	-225.236	-77.7303	33.8258
46000	-300.147	-218.91	-81.2365	19.6741
47000	-297.619	-218.146	-79.473	27.0785
48000	-298.177	-221.036	-77.1407	28.1947
49000	-302.108	-219.269	-82.8389	18.9327
50000	-297.784	-216.419	-81.3647	25.2323
51000	-300.473	-221.671	-78.8021	33.5788
52000	-299.958	-218.566	-81.392	23.6562
53000	-303.268	-216.743	-86.5256	19.4642
54000	-295.796	-217.346	-78.4493	27.8537
55000	-293.841	-218.461	-75.3793	26.3784
56000	-293.712	-216.544	-77.1686	28.525
57000	-294.197	-218.45	-75.7465	30.2916
58000	-300.95	-220.513	-80.4373	25.9314
59000	-295.864	-217.556	-78.3076	20.4149
60000	-294.931	-215.885	-79.0457	21.9426
61000	-298.028	-219.218	-78.8105	26.9917
62000	-304.247	-218.155	-86.0922	17.6831
63000	-296.585	-218.175	-78.4092	23.0906
64000	-299.619	-217.424	-82.1954	21.8699
65000	-301.044	-215.852	-85.1914	18.2652
66000	-298.831	-221.419	-77.4122	29.6507
67000	-306.546	-211.892	-94.6544	16.4945
68000	-300.902	-223.93	-76.9722	35.2361
69000	-294.089	-217.875	-76.2141	27.7218
70000	-295.157	-216.171	-78.9856	27.1159
71000	-301.996	-223.496	-78.5007	27.6095
72000	-296.375	-216.828	-79.5467	21.2302
73000	-302.879	-230.184	-72.6944	43.0329
74000	-302.954	-224.612	-78.3418	29.2874
75000	-303.785	-221.056	-82.7297	26.5891
76000	-299.477	-223.062	-76.4153	27.9987
77000	-297.691	-212.832	-84.8583	22.3109
78000	-299.681	-213.931	-85.7499	20.3901
79000	-302.111	-222.398	-79.7127	28.6521
80000	-297.501	-219.958	-77.5431	25.0097
81000	-295.995	-217.19	-78.8052	29.3208
82000	-299.883	-214.985	-84.8987	23.7919
83000	-300.894	-219.715	-81.1796	20.6036
84000	-298.16	-218.981	-79.1786	26.4964
85000	-301.214	-216.858	-84.3556	19.9803
86000	-307.169	-226.035	-81.1343	27.1387
