Iteration	Posterior	Likelihood	Prior	sigma
0	-648.378	-204.062	-444.316	49.3097
1000	-655.443	-204.834	-450.608	41.7482
2000	-653.98	-204.592	-449.388	46.4378
3000	-654.72	-200.192	-454.528	32.0984
4000	-658.947	-206.752	-452.195	35.2247
5000	-649.503	-200.524	-448.979	39.6032
6000	-654.239	-199.106	-455.133	30.2919
7000	-655.853	-205.287	-450.566	36.7469
8000	-652.946	-206.692	-446.254	53.5709
9000	-652.207	-206.316	-445.891	49.0862
10000	-649.977	-199.624	-450.353	37.6713
11000	-653.745	-200.884	-452.861	34.4615
12000	-657.721	-207.319	-450.403	35.0076
13000	-650.003	-200.486	-449.517	40.0218
14000	-661.168	-204.927	-456.241	31.8463
15000	-656.623	-203.332	-453.291	40.1147
16000	-654.121	-207.865	-446.256	46.0481
17000	-647.238	-202.274	-444.965	58.3112
18000	-653.085	-202.328	-450.757	34.639
19000	-651.502	-203.975	-447.527	46.013
20000	-656.627	-204.514	-452.113	38.9033
21000	-655.924	-202.91	-453.014	36.5167
22000	-665.314	-217.941	-447.373	65.738
23000	-647.109	-200.363	-446.746	48.8914
24000	-652.03	-204.124	-447.905	45.3353
25000	-660.94	-214.057	-446.883	62.8427
26000	-651.894	-204.677	-447.217	47.9564
27000	-647.44	-199.148	-448.292	34.4033
28000	-652.998	-201.388	-451.61	39.0214
29000	-658.98	-202.902	-456.078	39.5473
30000	-659.642	-208.34	-451.302	41.4345
31000	-657.455	-205.346	-452.109	42.747
32000	-659.041	-201.242	-457.799	25.7144
33000	-653.113	-200.778	-452.335	42.2816
34000	-652.904	-203.325	-449.58	39.2
35000	-652.198	-197.14	-455.058	32.2177
36000	-665.273	-209.918	-455.355	35.9749
37000	-660.488	-203.53	-456.958	34.7705
38000	-658.44	-202.13	-456.311	35.1087
39000	-666.58	-219.837	-446.743	48.0914
40000	-654.372	-206.61	-447.762	47.5071
41000	-648.115	-201.856	-446.259	43.6906
42000	-648.915	-203.704	-445.211	50.1926
43000	-656.055	-207.877	-448.177	48.3613
44000	-651.972	-200.688	-451.284	37.762
45000	-654.252	-200.113	-454.139	36.1208
46000	-650.485	-201.598	-448.887	47.9034
47000	-655.5	-206.995	-448.505	51.1669
48000	-653.809	-208.396	-445.413	55.8946
49000	-658.707	-200.952	-457.755	36.1473
50000	-647.487	-198.41	-449.077	39.8098
51000	-651.253	-202.906	-448.347	45.6749
52000	-661.099	-209.802	-451.297	41.5532
53000	-655.548	-209.539	-446.009	60.6251
54000	-653.82	-208.546	-445.274	59.2112
55000	-646.032	-203.717	-442.314	70.2713
56000	-651.224	-202.673	-448.551	36.782
57000	-663.637	-204.85	-458.786	34.9804
58000	-655.888	-205.283	-450.605	43.9937
59000	-650.117	-202.525	-447.591	42.8049
60000	-655.873	-206.019	-449.854	39.0387
61000	-653.722	-200.538	-453.183	34.6031
62000	-654.946	-202.423	-452.523	39.6739
63000	-657.809	-200.042	-457.768	32.6
64000	-656.545	-205.417	-451.128	41.9414
65000	-648.84	-198.277	-450.563	41.6034
66000	-652.227	-198.33	-453.898	33.6344
67000	-658.356	-207.87	-450.486	50.1732
68000	-657.427	-208.505	-448.922	45.0951
69000	-655.203	-202.361	-452.842	36.3709
70000	-657.78	-195.881	-461.899	25.7162
71000	-662.033	-209.791	-452.243	43.3836
72000	-652.903	-206.387	-446.517	50.3328
73000	-653.882	-202.875	-451.008	34.4692
74000	-655.69	-205.35	-450.34	40.072
75000	-655.91	-210.689	-445.222	53.1574
76000	-657.733	-205.535	-452.198	44.0889
77000	-653.076	-200.851	-452.225	38.4404
78000	-659.735	-211.264	-448.472	46.2773
79000	-649.946	-206.221	-443.725	53.7646
80000	-658.7	-205.233	-453.467	34.1019
81000	-656.077	-202.106	-453.971	33.1929
82000	-659.614	-198.274	-461.34	29.8234
83000	-653.661	-200.115	-453.546	38.3984
84000	-653.47	-202.821	-450.648	45.661
85000	-652.239	-204.266	-447.973	47.3563
86000	-649.953	-203.652	-446.301	48.3061
87000	-660.113	-207.362	-452.751	42.2753
88000	-646.211	-201.599	-444.611	53.8715
89000	-651.062	-203.801	-447.261	46.8346
90000	-653.172	-201.093	-452.079	39.066
91000	-649.402	-196.695	-452.707	34.4432
92000	-656.294	-203.634	-452.66	35.5499
93000	-661.887	-210.455	-451.432	42.467
94000	-655.083	-203.81	-451.273	42.8569
95000	-645.474	-198.17	-447.303	40.8872
96000	-654.105	-205.738	-448.366	50.2151
97000	-652.921	-203.269	-449.651	32.9427
98000	-649.106	-204.725	-444.38	54.0374
99000	-654.304	-204.845	-449.459	39.4284
100000	-652.037	-206.358	-445.679	57.279
101000	-653.941	-204.85	-449.091	43.2005
102000	-662.778	-213.247	-449.532	46.5103
103000	-653.189	-203.552	-449.637	46.1341
104000	-654.076	-202.877	-451.199	43.4243
105000	-670.172	-214.936	-455.236	45.2325
