Iteration	Posterior	Likelihood	Prior	sigma
0	-265.488	-206.618	-58.8707	20.254
1000	-267.2	-209.253	-57.9464	18.2476
2000	-277.584	-204.722	-72.8612	13.5526
3000	-260.202	-201.591	-58.6107	17.5066
4000	-272.231	-209.501	-62.7299	12.7522
5000	-261.032	-204.322	-56.71	19.7163
6000	-265.458	-204.194	-61.2636	16.8124
7000	-259.654	-205.195	-54.4588	25.4081
8000	-271.334	-208.168	-63.1656	15.9236
9000	-269.155	-200.742	-68.4134	12.6441
10000	-266.977	-206.473	-60.5039	17.4207
11000	-269.637	-202.928	-66.7097	11.7753
12000	-274.445	-210.532	-63.9125	15.8129
13000	-261.531	-209.487	-52.0438	26.5394
14000	-270.231	-206.822	-63.4092	15.7853
15000	-286.493	-215.665	-70.8288	18.2913
16000	-265.634	-206.825	-58.8082	21.2038
17000	-270.681	-202.82	-67.8616	14.3721
18000	-265.224	-205.017	-60.207	18.2838
19000	-263.546	-205.178	-58.3685	17.3149
20000	-273.569	-203.971	-69.5984	12.8631
21000	-269.48	-207.265	-62.2153	18.4071
22000	-271.217	-213.73	-57.4866	25.776
23000	-266.377	-204.104	-62.2738	15.9451
24000	-268.694	-204.386	-64.3086	14.7195
25000	-267.863	-208.435	-59.4278	17.5375
26000	-261.399	-206.402	-54.9969	20.1143
27000	-272.267	-207.775	-64.492	16.8658
28000	-268.501	-207.692	-60.8082	19.6073
29000	-273.985	-208.391	-65.5946	19.1936
30000	-263.304	-206.998	-56.3064	20.4682
31000	-269.578	-209.668	-59.9103	23.0043
32000	-265.405	-200.75	-64.6552	14.0416
33000	-262.536	-202.591	-59.9457	17.0567
34000	-265.445	-205.303	-60.1427	17.7589
35000	-268.294	-207.007	-61.2867	17.7753
36000	-273.138	-213.552	-59.5859	22.0383
37000	-267.26	-207.371	-59.8889	19.2895
38000	-268.289	-209.591	-58.6974	20.7956
39000	-275.5	-218.289	-57.2109	25.7604
40000	-266.846	-206.073	-60.773	20.4492
41000	-266.351	-204.313	-62.0379	16.0625
42000	-262.146	-204.518	-57.628	21.2655
43000	-267.349	-205.027	-62.3227	16.8947
44000	-270.185	-206.626	-63.56	17.8309
45000	-264.151	-208.297	-55.8533	20.7673
46000	-264.202	-201.915	-62.2879	17.2662
47000	-265.273	-205.168	-60.1048	19.5838
48000	-273.374	-211.918	-61.4559	18.9182
49000	-266.51	-206.507	-60.0029	19.3529
50000	-264.979	-205.301	-59.6777	18.6754
51000	-267.368	-203.7	-63.6681	13.3325
52000	-269.146	-205.23	-63.9165	15.3138
53000	-258.151	-208.554	-49.5967	31.8567
54000	-273.844	-203.013	-70.8307	12.5913
55000	-265.137	-202.99	-62.1468	15.9543
56000	-266.863	-203.788	-63.0748	16.3587
57000	-267.549	-211.681	-55.8671	20.289
58000	-268.508	-206.213	-62.2951	14.2875
59000	-275.372	-214.536	-60.8354	19.3222
60000	-266.76	-202.79	-63.9701	16.0439
61000	-267.428	-203.202	-64.2262	14.2191
