Iteration	Posterior	Likelihood	Prior	sigma
0	-264.415	-227.744	-36.6717	13.1936
1000	-266.554	-230.345	-36.2093	12.2845
2000	-254.775	-223.276	-31.4987	12.473
3000	-258.321	-225.308	-33.0123	12.5152
4000	-260.652	-235.816	-24.8368	30.2278
5000	-261.901	-226.045	-35.856	11.8849
6000	-257.979	-229.151	-28.8283	15.2302
7000	-251.84	-221.482	-30.3583	13.3425
8000	-259.357	-230.825	-28.5325	15.5344
9000	-255.655	-234.328	-21.3279	25.4687
10000	-257.124	-232.533	-24.5911	16.7599
11000	-259.205	-227.495	-31.7106	13.6069
12000	-249.914	-224.268	-25.6452	16.8083
13000	-258.847	-232.14	-26.707	18.6713
14000	-261.447	-229.106	-32.341	12.6929
15000	-263.183	-233.508	-29.675	14.8242
16000	-256.59	-226.763	-29.8264	15.1985
17000	-263.958	-233.638	-30.3197	13.8572
18000	-265.646	-231.6	-34.0456	13.7315
19000	-260.809	-233.489	-27.32	17.5188
20000	-259.112	-231.572	-27.5403	17.9652
21000	-259.261	-222.463	-36.798	10.4931
22000	-255.913	-226.589	-29.3232	15.296
23000	-252.029	-222.737	-29.2915	13.6417
24000	-260.529	-229.436	-31.0931	13.6975
25000	-262.737	-232.685	-30.0519	15.402
26000	-259.032	-227.728	-31.3042	13.8677
27000	-253.247	-223.459	-29.788	13.5485
28000	-262.332	-227.84	-34.4911	11.7034
29000	-257.231	-228.01	-29.2213	16.7837
30000	-255.224	-223.527	-31.6973	12.201
31000	-259.835	-234.281	-25.5545	21.7256
32000	-254.708	-224.316	-30.3914	14.5119
33000	-257.976	-230.679	-27.297	18.635
34000	-254.981	-227.48	-27.501	16.3106
35000	-260.57	-231.846	-28.7234	19.0384
36000	-254.336	-227.966	-26.3701	19.3464
37000	-258.835	-235.197	-23.6377	25.8767
38000	-254.556	-230.032	-24.524	22.3712
39000	-260.395	-227.478	-32.9166	11.4109
40000	-250.346	-223.744	-26.602	16.6428
41000	-251.615	-227.117	-24.4979	19.0259
42000	-256.248	-222.252	-33.9963	11.9543
43000	-252.082	-226.979	-25.1031	20.1376
44000	-263.84	-224.748	-39.0921	11.3369
45000	-259.319	-226.132	-33.1866	12.6071
46000	-258.588	-229.534	-29.0539	15.6428
47000	-258.134	-232.629	-25.5051	18.6887
48000	-255.446	-226.915	-28.5306	13.2584
49000	-261.682	-239.609	-22.0729	31.2202
50000	-252.316	-223.573	-28.7435	15.2602
51000	-254.584	-224.243	-30.3408	14.9697
52000	-251.435	-225.737	-25.6976	18.2997
53000	-258.438	-229.312	-29.1262	14.1965
54000	-257.577	-231.377	-26.2001	18.847
55000	-256.489	-225.128	-31.3601	13.3865
56000	-258.787	-231.095	-27.6915	16.1968
57000	-260.755	-231.354	-29.4006	14.2267
58000	-254.765	-224.45	-30.3158	13.7728
59000	-258.213	-226.303	-31.9101	15.1152
60000	-265.588	-232.743	-32.8443	16.1726
61000	-249.261	-225.702	-23.5591	18.608
62000	-257.537	-228.699	-28.838	16.0912
63000	-253.588	-229.192	-24.3969	17.5312
64000	-258.247	-227.949	-30.2983	14.6459
65000	-264.269	-228.76	-35.5092	12.0902
66000	-258.127	-230.422	-27.7051	17.5316
67000	-254.369	-223.721	-30.6472	14.5312
68000	-245.926	-222.907	-23.0186	20.4902
69000	-261.157	-232.068	-29.0894	18.5941
70000	-259.014	-225.281	-33.7333	13.9469
71000	-266.246	-231.033	-35.2128	12.5745
72000	-260.508	-230.707	-29.8016	13.3808
73000	-265.524	-232.152	-33.3728	12.9079
74000	-257.808	-227.814	-29.9939	15.6432
75000	-260.287	-230.407	-29.8802	16.1264
76000	-264.457	-229.097	-35.3602	10.7476
77000	-249.932	-223.698	-26.2349	18.1787
78000	-260.016	-227.016	-32.9994	14.8815
79000	-258.934	-226.956	-31.9779	12.9477
80000	-261.614	-228.466	-33.1486	14.33
81000	-266.106	-233.267	-32.8389	14.5276
82000	-257.345	-225.059	-32.2861	13.7208
83000	-263.074	-226.404	-36.6696	12.2663
84000	-260.732	-226.445	-34.2865	14.4007
85000	-260.498	-236.249	-24.2487	26.5032
86000	-252.589	-231.924	-20.6657	21.2152
87000	-257.438	-231.034	-26.4037	16.3214
88000	-257.203	-226.362	-30.8405	12.8967
89000	-261.112	-229.052	-32.0606	12.8924
