Iteration	Posterior	Likelihood	Prior	sigma
0	-367.014	-221.481	-145.533	30.262
1000	-371.055	-230.92	-140.135	35.1775
2000	-372.637	-228.529	-144.108	33.3087
3000	-369.226	-223.815	-145.41	27.4042
4000	-370.082	-222.347	-147.734	23.3662
5000	-365.82	-219.329	-146.49	24.3373
6000	-374.539	-225.823	-148.716	28.2609
7000	-372.282	-230.891	-141.391	42.8565
8000	-375.006	-230.413	-144.594	35.7655
9000	-368.422	-221.142	-147.28	23.3074
10000	-375.499	-228.31	-147.19	29.8779
11000	-376.301	-230.937	-145.364	29.3265
12000	-368.814	-226.973	-141.841	30.018
13000	-370.904	-222.518	-148.386	27.1541
14000	-378.217	-231.831	-146.387	29.5399
15000	-372.442	-230.708	-141.734	35.6377
16000	-378.309	-225.934	-152.375	23.8078
17000	-371.243	-220.59	-150.652	21.9942
18000	-369.165	-225.95	-143.215	29.0724
19000	-368.486	-224.283	-144.203	33.3291
20000	-381.912	-221.774	-160.138	18.8233
21000	-367.856	-228.923	-138.933	38.9232
22000	-382.258	-223.629	-158.628	21.9889
23000	-366.506	-223.648	-142.858	32.1891
24000	-374.345	-227.001	-147.344	25.3284
25000	-378.212	-234.176	-144.035	35.1187
26000	-371.424	-228.565	-142.859	28.9779
27000	-368.661	-227.347	-141.314	36.1797
28000	-361.621	-220.037	-141.585	29.9824
29000	-366.19	-220.934	-145.256	27.3564
30000	-372.385	-223.427	-148.958	25.6909
31000	-370.51	-222.742	-147.768	25.3518
32000	-381.59	-227.028	-154.562	21.9288
33000	-364.831	-228.423	-136.408	52.9741
34000	-377.376	-232.705	-144.671	38.9352
35000	-374.29	-224.43	-149.86	25.2669
36000	-374.488	-225.617	-148.871	25.2126
37000	-369.594	-223.983	-145.611	26.8233
38000	-371.139	-227.424	-143.715	33.1368
39000	-377.858	-233.897	-143.961	46.1624
40000	-368.222	-225.113	-143.109	30.6552
41000	-382.576	-231.275	-151.301	19.7846
42000	-372.844	-222.548	-150.296	22.5122
43000	-367.577	-220.519	-147.058	22.6281
44000	-373.791	-227.723	-146.068	29.0984
45000	-372.048	-228.601	-143.447	32.5367
46000	-372.127	-225.214	-146.913	25.9072
47000	-373.456	-226.524	-146.933	31.1241
48000	-379.351	-226.189	-153.162	25.328
49000	-369.487	-230.468	-139.019	43.8515
50000	-374.008	-234.915	-139.092	53.408
51000	-383.176	-230.505	-152.67	28.0561
52000	-375.52	-229.786	-145.734	26.0037
53000	-374.635	-227.996	-146.639	28.6661
54000	-368.751	-227.228	-141.522	34.5664
55000	-371.715	-218.993	-152.722	22.5295
56000	-368.192	-226.341	-141.851	34.2489
57000	-369.459	-226.712	-142.747	33.4367
58000	-371.073	-229.344	-141.729	37.274
59000	-369.416	-226.394	-143.022	29.6659
60000	-372.15	-228.223	-143.926	27.4002
61000	-371.193	-225.728	-145.465	23.9385
62000	-366.969	-225.541	-141.428	36.4046
63000	-370.626	-220.583	-150.043	22.374
64000	-376.884	-227.638	-149.246	30.7826
65000	-369.972	-224.951	-145.021	34.1748
66000	-370.544	-230.463	-140.08	35.3478
67000	-370.968	-229.154	-141.814	31.3624
68000	-374.491	-219.009	-155.481	19.7546
69000	-380.471	-225.987	-154.485	26.9732
70000	-368.704	-227.297	-141.406	32.1859
71000	-375.157	-226.876	-148.281	34.3295
72000	-373.465	-228.683	-144.782	31.1396
73000	-374.314	-229.7	-144.614	33.6863
74000	-368.958	-228.021	-140.937	35.4223
75000	-375.48	-226.205	-149.275	24.8718
76000	-375.013	-226.701	-148.311	29.906
77000	-367.301	-221.378	-145.923	28.7185
78000	-379.124	-230.82	-148.304	33.2872
79000	-372.795	-224.15	-148.645	27.2937
80000	-365.342	-221.039	-144.303	31.1236
81000	-370.784	-224.325	-146.459	28.2116
82000	-375.323	-230.241	-145.082	33.2048
83000	-374.129	-224.553	-149.575	26.4831
84000	-367.362	-223.635	-143.727	27.8575
85000	-374.868	-219.348	-155.52	18.2071
86000	-372.745	-229.065	-143.68	27.7301
87000	-368.632	-221.914	-146.719	23.8704
88000	-372.319	-226.234	-146.085	31.692
89000	-376.519	-227.153	-149.366	29.5225
90000	-368.99	-225.922	-143.069	32.6264
91000	-373.097	-232.561	-140.536	37.9792
92000	-370.539	-225.435	-145.104	29.1163
93000	-370.499	-224.28	-146.219	30.6146
94000	-374.467	-229.26	-145.207	27.4392
95000	-374.586	-230.335	-144.251	30.5549
96000	-377.907	-228.208	-149.7	29.823
97000	-375.425	-223.461	-151.963	26.156
98000	-367.914	-222.037	-145.876	26.013
99000	-370.078	-225.859	-144.219	34.8592
100000	-372.809	-228.901	-143.907	34.1529
101000	-369.279	-223.167	-146.112	28.2997
102000	-372.58	-222.535	-150.044	25.2502
103000	-367.982	-221.553	-146.429	26.2743
104000	-367.873	-227.26	-140.612	34.2996
105000	-374.76	-224.632	-150.128	23.0788
106000	-366.992	-223.639	-143.353	27.8156
107000	-366.116	-221.761	-144.355	26.8057
108000	-365.95	-222.892	-143.059	31.2481
109000	-368.048	-225.744	-142.304	37.374
110000	-371.439	-226.101	-145.338	26.068
111000	-365.347	-227.034	-138.313	42.4583
112000	-379.074	-225.645	-153.43	24.5799
113000	-372.208	-226.743	-145.465	32.0346
114000	-375.224	-229.621	-145.603	28.9496
115000	-366.74	-225.188	-141.553	36.2004
116000	-373.791	-230.717	-143.075	33.7274
117000	-372.863	-220.653	-152.21	22.4081
118000	-372.584	-226.888	-145.696	27.6813
119000	-376.882	-224.842	-152.04	24.3186
120000	-370.389	-225.851	-144.538	37.2734
121000	-370.944	-223.545	-147.399	27.9847
122000	-370.303	-219.438	-150.865	23.9926
123000	-366.242	-224.591	-141.651	28.7973
124000	-366.732	-225.5	-141.232	43.0983
125000	-372.695	-225.767	-146.929	28.7317
126000	-377.664	-226.57	-151.094	26.0259
127000	-372.064	-225.233	-146.831	25.796
128000	-377.493	-231.141	-146.352	37.9231
129000	-376.041	-229.615	-146.426	27.3138
130000	-371.213	-226.27	-144.943	33.7488
131000	-374.286	-225.409	-148.877	24.7823
132000	-367.232	-221.494	-145.738	27.6973
133000	-370.416	-224.243	-146.173	29.4874
134000	-369.509	-225.189	-144.32	25.1929
135000	-372.07	-222.905	-149.165	28.4332
136000	-373.357	-232.642	-140.715	41.0363
137000	-377.649	-230.833	-146.816	29.5626
138000	-373.233	-221.975	-151.258	25.0324
139000	-377.04	-231.284	-145.756	35.4557
140000	-370.963	-223.856	-147.107	27.0693
141000	-374.14	-230.771	-143.369	27.0379
142000	-373.875	-232.867	-141.008	47.2615
143000	-372.391	-225.467	-146.924	29.0635
144000	-378.606	-233.34	-145.266	39.8302
145000	-368.164	-221.368	-146.797	24.8427
146000	-372.226	-224.017	-148.209	21.9672
147000	-373.261	-224.678	-148.583	23.6159
148000	-367.052	-221.413	-145.639	24.3907
149000	-369.278	-220.975	-148.303	22.9888
150000	-369.596	-221.492	-148.103	24.7557
151000	-372.858	-220.66	-152.197	21.1532
152000	-374.591	-231.714	-142.878	29.509
