Iteration	Posterior	Likelihood	Prior	sigma
0	-372.961	-192.329	-180.632	25.4101
1000	-369.478	-188.933	-180.545	21.8719
2000	-362.029	-185.875	-176.154	28.7361
3000	-371.651	-190.839	-180.811	26.4911
4000	-369.178	-185.935	-183.244	24.4543
5000	-372.472	-190.793	-181.679	23.6102
6000	-372.916	-187.068	-185.848	22.6868
7000	-375.85	-195.174	-180.676	25.3243
8000	-371.66	-187.277	-184.383	19.0008
9000	-372.768	-189.692	-183.076	27.2133
10000	-369.403	-190.023	-179.38	23.7404
11000	-375.229	-186.679	-188.55	18.8396
12000	-368.137	-190.173	-177.964	27.5764
13000	-372.964	-196.645	-176.319	37.5539
14000	-372.874	-198.243	-174.631	38.9262
15000	-371.941	-191.092	-180.849	24.6246
16000	-375.456	-191.15	-184.306	18.1345
17000	-367.851	-184.381	-183.471	20.8195
18000	-371.551	-184.894	-186.657	20.1052
19000	-391.457	-206.819	-184.638	30.7483
20000	-370.319	-187.256	-183.062	24.7153
21000	-364.909	-190.763	-174.146	30.4987
22000	-371.931	-189.427	-182.504	22.1194
23000	-369.9	-192.771	-177.129	36.1201
24000	-368.106	-191.401	-176.705	28.0137
25000	-360.463	-183.554	-176.91	24.3647
26000	-374.032	-186.808	-187.224	23.8767
27000	-367.374	-187.491	-179.883	22.9285
28000	-381.787	-196.856	-184.931	25.3415
29000	-362.762	-187.924	-174.838	29.8498
30000	-364.255	-187.414	-176.842	24.1211
31000	-371.751	-189.437	-182.314	24.2707
32000	-374.368	-193.678	-180.691	24.4535
33000	-372.212	-191.96	-180.252	30.3354
34000	-362.621	-185.094	-177.528	25.8496
35000	-365.617	-189.532	-176.086	25.7193
36000	-372.068	-189.163	-182.905	20.0302
37000	-376.209	-194.565	-181.644	29.4288
38000	-365.56	-189.319	-176.24	31.2926
39000	-376.964	-189.957	-187.006	20.2084
40000	-374.877	-200.034	-174.843	28.9153
41000	-366.607	-188.932	-177.675	26.978
42000	-370.846	-189.377	-181.47	25.6269
43000	-364.373	-190.44	-173.933	38.9717
44000	-371.767	-189.236	-182.53	26.8658
45000	-366.59	-184.496	-182.095	20.6604
46000	-371.325	-191.823	-179.502	23.1375
47000	-364.33	-186.898	-177.432	26.8374
48000	-369.366	-191.076	-178.289	26.5026
49000	-373.743	-190.186	-183.557	23.2795
50000	-364.099	-189.233	-174.866	31.9953
51000	-367.73	-191.491	-176.239	28.476
52000	-369.303	-186.832	-182.471	24.5223
53000	-369.935	-188.275	-181.661	20.9294
54000	-370.595	-186.274	-184.322	19.312
55000	-372.454	-189.583	-182.872	28.201
56000	-368.376	-192.917	-175.459	33.4264
57000	-371.702	-191.95	-179.752	23.5885
58000	-369.22	-190.306	-178.914	25.5995
59000	-371.453	-185.15	-186.303	19.6932
60000	-375.443	-186.272	-189.171	18.459
61000	-367.843	-187.306	-180.537	22.9854
62000	-369	-183.927	-185.073	21.808
63000	-365.298	-185.663	-179.635	26.7213
64000	-369.946	-189.771	-180.175	23.057
65000	-370.077	-187.651	-182.426	22.9725
66000	-366.217	-185.54	-180.677	20.6423
67000	-365.628	-188.629	-176.999	26.7342
68000	-367.374	-185.419	-181.954	20.6797
69000	-372.449	-189.163	-183.286	20.0907
70000	-377.523	-190.445	-187.078	20.8459
71000	-371.361	-192.7	-178.661	23.7034
72000	-370.626	-190.662	-179.964	23.5041
73000	-371.462	-196.998	-174.464	29.2207
74000	-365.225	-188.784	-176.441	27.5888
75000	-364.681	-186.216	-178.464	28.9957
76000	-367.07	-191.982	-175.088	32.0092
77000	-363.107	-187.772	-175.336	27.7067
78000	-377.326	-193.021	-184.304	19.9519
79000	-376.731	-196.263	-180.467	27.0849
80000	-367.564	-184.317	-183.247	19.2916
81000	-368.917	-185.312	-183.604	20.0524
82000	-364.134	-190.463	-173.67	37.4493
83000	-375.989	-194.514	-181.475	27.2932
84000	-367.702	-192.793	-174.909	38.5292
85000	-366.526	-184.56	-181.966	23.505
86000	-367.693	-184.465	-183.227	22.4854
87000	-374.251	-188.157	-186.094	19.2772
88000	-368.293	-187.116	-181.178	24.4828
89000	-368.252	-190.166	-178.087	32.855
90000	-377.2	-198.747	-178.453	38.5041
91000	-364.069	-187.636	-176.433	25.3761
92000	-367.527	-190.617	-176.91	30.2279
93000	-368.813	-188.526	-180.287	25.3611
94000	-372.832	-195.111	-177.721	28.3414
95000	-373.324	-191.995	-181.33	21.684
96000	-370.061	-192.02	-178.041	26.1397
97000	-365.33	-185.577	-179.754	22.0101
98000	-372.838	-194.79	-178.048	28.7594
99000	-369.244	-190.858	-178.386	27.3259
100000	-366.701	-188.772	-177.929	25.2522
101000	-368.836	-189.702	-179.134	26.9631
102000	-372.331	-189.248	-183.083	23.4223
103000	-368.571	-186.671	-181.9	22.9744
104000	-368.061	-190.387	-177.674	25.0489
105000	-376.535	-184.909	-191.626	20.4129
106000	-371.342	-187.407	-183.935	22.4116
107000	-377.433	-193.031	-184.402	26.7982
108000	-365.703	-188.988	-176.715	28.5565
109000	-367.709	-189.62	-178.089	29.8777
110000	-368.137	-186.911	-181.226	20.9329
111000	-376.865	-191.861	-185.004	17.6795
112000	-372.209	-187.004	-185.205	20.9344
113000	-366.016	-191.425	-174.592	32.777
114000	-370.169	-192.137	-178.031	28.6368
115000	-362.857	-186.404	-176.452	27.6875
116000	-371.502	-189.005	-182.497	26.072
117000	-366.96	-186.673	-180.288	19.9753
118000	-375.665	-197.297	-178.368	31.8364
