Iteration	Posterior	Likelihood	Prior	sigma
0	-280.138	-240.412	-39.7259	19.5867
1000	-267.349	-232.755	-34.5938	22.5505
2000	-273.047	-228.76	-44.287	14.9588
3000	-269.945	-237.715	-32.2306	26.8098
4000	-268.492	-233.411	-35.0804	23.5105
5000	-275.781	-240.565	-35.2161	22.9705
6000	-278.628	-237.733	-40.8947	16.0918
7000	-272.987	-231.36	-41.6271	15.5764
8000	-277.92	-230.528	-47.3924	13.61
9000	-283.954	-238.809	-45.1454	13.2111
10000	-273.814	-228.826	-44.9882	14.0544
11000	-272.008	-231.418	-40.59	17.0535
12000	-280.366	-242.221	-38.1454	18.1567
13000	-283.231	-240.922	-42.3091	22.2485
14000	-274.878	-234.286	-40.5927	15.9067
15000	-275.841	-236.692	-39.1497	17.6515
16000	-281.149	-236.518	-44.6312	15.516
17000	-269.202	-237.003	-32.1986	25.3087
18000	-279.242	-241.948	-37.2941	19.5123
19000	-271.141	-235.685	-35.4553	19.7906
20000	-270.953	-235.585	-35.3683	23.2417
21000	-273.995	-234.17	-39.8247	16.9994
22000	-269.037	-236.995	-32.0427	27.1191
23000	-276.96	-228.849	-48.1109	12.5623
24000	-273.481	-237.573	-35.9075	20.6084
25000	-275.078	-239.665	-35.4134	22.3116
26000	-271.666	-235.479	-36.1867	19.4364
27000	-273.583	-239.775	-33.8086	22.8199
28000	-275.325	-234.003	-41.3217	16.6479
29000	-271.345	-231.525	-39.8203	16.546
30000	-283.115	-236.53	-46.585	15.1887
31000	-276.475	-239.339	-37.1358	20.0704
32000	-279.367	-241.668	-37.6995	22.5116
33000	-271.801	-238.522	-33.2783	21.0555
34000	-273.428	-234.83	-38.5977	15.7181
35000	-280.687	-243.764	-36.9232	22.0075
36000	-277.053	-233.058	-43.995	13.778
37000	-272.354	-232.84	-39.5137	17.6979
38000	-270.926	-237.641	-33.2854	22.0111
39000	-274.563	-238.013	-36.5508	22.7646
40000	-276.395	-232.826	-43.569	15.7599
41000	-285.207	-239.685	-45.522	20.1692
42000	-277.121	-238.598	-38.5231	20.5091
43000	-274.779	-241.987	-32.792	23.4184
44000	-283.218	-250.714	-32.5045	33.8142
45000	-270.528	-232.753	-37.7743	18.7364
46000	-275.209	-233.26	-41.9493	17.3797
47000	-265.223	-232.127	-33.0955	22.1014
48000	-277.073	-236.778	-40.295	19.7881
49000	-273.099	-240.227	-32.8723	29.9918
50000	-267.686	-235.325	-32.3612	21.7987
51000	-270.253	-232.733	-37.5196	16.9057
52000	-270.883	-238.482	-32.4011	27.8298
