Iteration	Posterior	Likelihood	Prior	sigma
0	-373.913	-229.393	-144.519	29.2946
1000	-375.239	-233.555	-141.684	37.9366
2000	-374.277	-233.512	-140.765	37.3958
3000	-384.205	-228.879	-155.326	22.0006
4000	-377.788	-230.059	-147.73	28.6644
5000	-377.787	-234.465	-143.322	36.0379
6000	-382.129	-234.363	-147.766	26.8766
7000	-375.753	-233.017	-142.736	32.2858
8000	-372.769	-230.465	-142.304	34.5784
9000	-373.57	-228.113	-145.457	29.5929
10000	-378.64	-231.717	-146.923	28.0609
11000	-375.451	-229.841	-145.611	25.7062
12000	-380.394	-232.816	-147.578	25.1935
13000	-378.027	-237.461	-140.566	38.548
14000	-375.832	-230.387	-145.445	31.4651
15000	-373.057	-226.752	-146.305	25.6805
16000	-378.881	-238.456	-140.426	34.5421
17000	-379.326	-236.434	-142.892	31.9299
18000	-377.379	-226.586	-150.793	22.7059
19000	-376.366	-232.248	-144.118	33.1631
20000	-380.612	-231.735	-148.877	24.6439
21000	-373.247	-234.68	-138.567	39.1037
22000	-370.857	-230.038	-140.819	31.3378
23000	-388.337	-229.078	-159.259	19.3788
24000	-383.689	-243.457	-140.232	46.7402
25000	-385.878	-242.321	-143.556	33.7665
26000	-380.841	-237.803	-143.038	33.0118
27000	-382.892	-237.897	-144.995	28.9993
28000	-382.938	-228.591	-154.347	19.0493
29000	-377.828	-232.887	-144.941	32.2301
30000	-373.436	-231.741	-141.695	35.151
31000	-376.137	-230.01	-146.126	25.1347
32000	-371.916	-227.073	-144.842	26.9923
33000	-378.506	-233.942	-144.564	27.5026
34000	-372.704	-230.289	-142.415	31.6868
35000	-378.381	-237.28	-141.101	38.2448
36000	-375.449	-237.828	-137.621	39.1777
37000	-374.896	-228.884	-146.012	28.1008
38000	-376.705	-233.376	-143.329	31.4241
39000	-380.54	-238.751	-141.788	41.2891
40000	-386.024	-236.885	-149.139	28.0952
41000	-386.065	-233.446	-152.619	22.9821
42000	-372.749	-230.883	-141.867	36.3033
43000	-378.682	-236.525	-142.157	36.521
44000	-387.62	-236.205	-151.415	24.7432
45000	-379.187	-237.238	-141.949	35.3665
46000	-379.945	-238.415	-141.53	36.9298
47000	-374.816	-231.328	-143.488	31.7497
48000	-373.178	-226.995	-146.183	25.1543
49000	-377.993	-226.407	-151.586	23.8223
50000	-378.712	-232.102	-146.61	27.0997
51000	-379.042	-233.077	-145.965	30.4934
52000	-382.757	-237.524	-145.233	28.3503
53000	-378.706	-235.995	-142.71	31.6999
54000	-371.332	-227.843	-143.489	29.2775
55000	-387.708	-236.889	-150.819	28.4344
56000	-377.645	-231.398	-146.247	27.966
57000	-386.833	-233.926	-152.907	26.8048
58000	-376.141	-238.571	-137.57	44.2785
59000	-378.995	-230.915	-148.08	28.3864
60000	-378.736	-239.035	-139.701	45.3186
