Iteration	Posterior	Likelihood	Prior	sigma
0	-231.964	-201.767	-30.1967	17.5084
1000	-225.511	-197.99	-27.5215	21.0283
2000	-230.498	-190.901	-39.5975	10.6536
3000	-227.56	-195.687	-31.8729	18.1523
4000	-225.176	-190.151	-35.0249	12.2507
5000	-228.781	-196.774	-32.007	14.3136
6000	-224.485	-191	-33.4843	12.3956
7000	-230.36	-199.861	-30.4993	18.6762
8000	-232.443	-185.93	-46.5131	7.6986
9000	-232.278	-204.102	-28.1762	23.7601
10000	-225.893	-193.9	-31.9929	15.3033
11000	-226.41	-190.55	-35.8598	10.7706
12000	-229.242	-200.199	-29.043	18.5796
13000	-229.677	-190.852	-38.8241	11.1368
14000	-224.999	-193.52	-31.4792	13.5843
15000	-229.644	-196.494	-33.1497	13.1589
16000	-236.696	-191.722	-44.9737	8.87461
17000	-233.548	-186.872	-46.676	7.00362
18000	-222.871	-198.284	-24.5866	20.7998
19000	-228.87	-196.969	-31.9009	15.543
20000	-230.016	-191.361	-38.6554	10.133
21000	-225.756	-188.006	-37.7501	11.1954
22000	-233.952	-193.877	-40.0749	12.5742
23000	-228.662	-189.159	-39.5029	9.12823
24000	-225.76	-190.792	-34.9685	11.2464
25000	-230.258	-190.38	-39.8784	9.60612
26000	-236.268	-191.961	-44.3076	9.01192
27000	-229.702	-194.268	-35.4337	14.1478
28000	-226.112	-199.404	-26.7074	24.2387
29000	-234.299	-204.277	-30.022	19.7265
30000	-230.152	-198.695	-31.4561	16.8124
31000	-229.241	-206.154	-23.0871	28.7003
32000	-226.591	-195.236	-31.3546	14.4395
33000	-234.392	-195.503	-38.8888	12.3582
34000	-236.996	-203.894	-33.1028	20.3002
35000	-233.74	-199.183	-34.5575	12.188
36000	-234.922	-190.86	-44.0616	10.3867
37000	-232.166	-202.607	-29.559	15.3634
38000	-228.349	-192.968	-35.3804	10.3355
39000	-227.382	-195.001	-32.3802	14.0406
40000	-235.435	-197.705	-37.7302	11.3771
41000	-226.354	-194.355	-31.999	14.5222
42000	-236.2	-201.639	-34.5607	14.1723
43000	-244.832	-200.155	-44.6769	10.5325
44000	-227.966	-192.63	-35.3354	13.8841
45000	-229.939	-191.28	-38.6582	11.7539
46000	-227.844	-192.231	-35.6125	13.8519
47000	-236.148	-188.907	-47.2407	8.08143
48000	-226.536	-188.713	-37.8232	10.2045
49000	-237.981	-196.729	-41.2522	9.77992
50000	-230.141	-189.288	-40.8527	10.3845
51000	-233.144	-194.627	-38.5163	12.3718
52000	-230.491	-195.473	-35.0181	12.7228
53000	-224.278	-188.512	-35.7657	10.9009
54000	-237.05	-193.649	-43.4009	10.5171
55000	-224.418	-196.617	-27.8012	18.5208
56000	-239.74	-192.605	-47.1358	9.10956
57000	-232.224	-191.427	-40.797	11.1643
58000	-236.177	-202.397	-33.7797	16.4653
59000	-231.202	-187.571	-43.6307	9.08627
