Iteration	Posterior	Likelihood	Prior	sigma
0	-321.179	-228.982	-92.1972	21.0463
1000	-311.559	-228.594	-82.9645	26.7797
2000	-321.971	-228.128	-93.8423	20.7183
3000	-321.28	-235.184	-86.0953	31.0025
4000	-316.286	-224.73	-91.5563	21.9049
5000	-324.481	-233.201	-91.2805	22.0874
6000	-318.367	-228.513	-89.854	21.6309
7000	-316.624	-226.442	-90.1825	21.352
8000	-314.789	-231.991	-82.7983	25.4066
9000	-318.696	-227.572	-91.1244	22.1864
10000	-317.637	-234.598	-83.0388	32.0669
11000	-316.952	-235.236	-81.7158	28.6949
12000	-311.179	-229.952	-81.2275	31.4347
13000	-318.26	-227.543	-90.7168	20.6418
14000	-317.939	-226.673	-91.2668	21.0974
15000	-317.528	-226.446	-91.0821	20.8552
16000	-312.169	-231.398	-80.7711	32.5675
17000	-317.738	-231.888	-85.8506	29.221
18000	-314.052	-228.964	-85.0881	24.422
19000	-315.382	-223.877	-91.5055	19.0942
20000	-314.77	-229.306	-85.4635	22.2776
21000	-315.584	-236.555	-79.0288	38.2332
22000	-322.908	-232.887	-90.021	25.9041
23000	-316.246	-231.471	-84.7753	30.4497
24000	-319.868	-227.04	-92.8285	18.9626
25000	-315.471	-234.086	-81.3847	32.6642
26000	-314.259	-225.299	-88.9605	21.3822
27000	-326.681	-234.861	-91.8198	23.2654
28000	-324.525	-240.599	-83.9257	32.1566
29000	-314.84	-223.383	-91.4574	21.5192
30000	-314.729	-225.697	-89.0315	20.645
31000	-309.96	-224.691	-85.2689	25.6132
32000	-313.312	-234.553	-78.7587	40.264
33000	-316.478	-227.717	-88.7611	26.0473
34000	-317.814	-230.71	-87.1036	29.6547
35000	-313.394	-225.336	-88.0582	23.3904
36000	-322.874	-232.467	-90.4065	23.432
37000	-309.005	-230.087	-78.9185	36.2725
38000	-317.382	-233.297	-84.0849	28.9276
39000	-313.745	-227.53	-86.2148	26.2454
40000	-317.409	-236.68	-80.7286	35.7785
41000	-312.306	-230.25	-82.0564	33.1025
42000	-313.095	-229.012	-84.0832	29.9159
43000	-315.772	-229.492	-86.2791	27.2275
44000	-312.988	-230.066	-82.9219	29.7589
45000	-314.109	-228.916	-85.1937	28.2717
46000	-318.337	-233.088	-85.2492	27.7428
47000	-317.429	-226.281	-91.1485	20.0608
48000	-317.679	-233.604	-84.0751	29.3388
49000	-314.208	-228.788	-85.4197	27.8475
50000	-314.897	-229.502	-85.395	28.906
51000	-311.627	-227.045	-84.582	23.3216
52000	-317.474	-234.001	-83.4732	36.4431
53000	-316.87	-231.248	-85.6221	25.5952
54000	-319.067	-239.118	-79.9486	40.6413
55000	-315.022	-236.129	-78.8923	36.9472
56000	-317.585	-231.407	-86.1781	21.017
57000	-328.562	-235.877	-92.6845	20.4988
58000	-311.93	-228.583	-83.3469	28.7054
59000	-318.076	-232.454	-85.6222	28.0727
60000	-313.979	-225.374	-88.6053	24.2067
61000	-310.279	-227.867	-82.4119	28.4594
62000	-315.849	-227.198	-88.6511	25.1085
63000	-320.242	-232.062	-88.1803	23.6465
64000	-307.719	-228.632	-79.087	35.3859
65000	-309.081	-221.559	-87.5228	20.751
66000	-319.834	-227.773	-92.061	20.9882
67000	-315.715	-226.974	-88.7412	24.1587
68000	-326.429	-241.301	-85.1279	34.9818
69000	-318.182	-234.066	-84.1159	30.7289
70000	-313.711	-226.917	-86.7937	26.3555
71000	-318.074	-230.289	-87.7845	22.6465
72000	-310.027	-222.227	-87.8003	19.5718
73000	-316.797	-229.205	-87.5914	23.9878
74000	-319.892	-223.702	-96.1902	17.4088
75000	-310.039	-229.354	-80.685	31.1345
76000	-316.476	-228.217	-88.2596	23.3948
77000	-325.316	-237.771	-87.5451	29.0507
78000	-322.072	-235.408	-86.6643	29.2353
79000	-318.017	-229.794	-88.2238	22.9719
80000	-327.045	-232.066	-94.9785	23.2999
81000	-314.503	-230.127	-84.3764	26.8199
82000	-316.112	-233.565	-82.5471	35.3447
83000	-310.097	-228.609	-81.4886	33.4278
84000	-319.227	-231.054	-88.1728	24.5006
85000	-318.164	-225.477	-92.6869	19.1652
86000	-327.696	-232.665	-95.0317	21.9462
87000	-320.95	-239.841	-81.1084	44.9037
88000	-320.257	-235.581	-84.6758	28.6986
89000	-321.832	-233.894	-87.9383	27.3522
90000	-323.496	-231.626	-91.8702	21.5853
91000	-320.543	-235.19	-85.3527	23.7535
92000	-318.521	-224.437	-94.0844	20.156
93000	-315.602	-223.024	-92.5785	16.512
94000	-321.011	-238.203	-82.8084	35.9519
95000	-309.562	-228.763	-80.799	32.842
96000	-317.244	-226.031	-91.2134	21.2539
97000	-317.113	-229.69	-87.4233	24.4988
98000	-329.164	-239.281	-89.8828	27.8651
99000	-315.367	-232.928	-82.4393	32.2395
100000	-310.956	-225.907	-85.0486	24.805
101000	-314.205	-230.629	-83.5764	26.2017
102000	-325.347	-240.37	-84.9773	37.19
103000	-314.284	-231.495	-82.7889	30.4539
104000	-317.799	-233.035	-84.7645	29.3295
105000	-326.842	-233.02	-93.8218	20.85
106000	-316.234	-233.769	-82.4649	27.5986
107000	-314.165	-229.635	-84.5294	29.2078
108000	-321.508	-225.416	-96.0916	18.0357
109000	-320.332	-236.284	-84.0474	28.4082
110000	-320.962	-225.906	-95.0565	20.9253
111000	-318.554	-231.469	-87.0849	24.9911
112000	-311.592	-226.286	-85.3062	22.4278
113000	-316.379	-230.674	-85.7055	24.9599
114000	-315.992	-224.83	-91.1621	21.116
115000	-318.951	-234.531	-84.4193	32.4314
116000	-313.577	-237.514	-76.0634	47.6251
117000	-320.742	-227.51	-93.2312	19.8533
118000	-309.173	-225.514	-83.6595	27.8149
119000	-327.735	-237.365	-90.37	27.6502
120000	-318.315	-226.561	-91.754	19.2677
121000	-321.043	-231.285	-89.7584	23.034
122000	-311.911	-225.241	-86.6707	22.1881
123000	-314.322	-228.46	-85.8617	26.0948
124000	-313.369	-230.337	-83.0314	29.2458
125000	-317.958	-235.52	-82.4377	32.5539
126000	-314.551	-226.28	-88.2704	22.9198
127000	-317.827	-230.489	-87.3371	25.6501
128000	-313.617	-223.037	-90.5801	19.9028
129000	-325.267	-236.583	-88.6839	25.2815
130000	-311.939	-224.256	-87.6834	22.19
131000	-315.587	-231.274	-84.3135	26.2353
132000	-320.763	-233.395	-87.3673	23.6675
133000	-322.216	-236.303	-85.9123	28.1799
134000	-313.591	-231.38	-82.2104	29.0483
135000	-312.617	-227.003	-85.6145	22.0413
136000	-309.945	-230.929	-79.0159	38.0321
137000	-313.208	-230.634	-82.5732	29.2147
138000	-317.491	-236.472	-81.0197	39.9369
139000	-314.587	-221.391	-93.1958	18.2021
140000	-315.919	-226.778	-89.1407	19.028
141000	-312.345	-227.862	-84.4833	27.7101
142000	-315.922	-229.64	-86.2829	26.6353
143000	-319.854	-231.691	-88.1632	17.8672
144000	-311.711	-227.283	-84.4278	24.1131
145000	-316.079	-223.252	-92.827	19.2472
146000	-309.833	-231.296	-78.5375	42.2851
147000	-317.048	-226.545	-90.5023	19.2873
148000	-320.183	-232.863	-87.3202	25.9471
149000	-322.087	-235.44	-86.6468	22.8041
150000	-316.833	-229.157	-87.676	23.5489
151000	-318.812	-235	-83.8119	30.0167
152000	-318.655	-227.82	-90.8358	18.9259
153000	-317.25	-228.519	-88.7307	22.0585
154000	-317.067	-230.062	-87.0051	24.5386
155000	-319.317	-227.878	-91.439	21.4015
156000	-328.046	-238.328	-89.7181	20.0239
157000	-317.852	-227.023	-90.8294	19.6557
158000	-312.539	-227.801	-84.739	25.6522
159000	-313.751	-233.31	-80.4408	34.2549
160000	-316.372	-228.318	-88.053	22.6268
161000	-315.304	-230.367	-84.9365	27.3981
162000	-316.008	-234.992	-81.0157	34.367
163000	-320.733	-232.667	-88.0659	26.059
164000	-312.353	-224.805	-87.548	20.7739
165000	-320.183	-228.359	-91.8236	21.8227
166000	-315.247	-228.51	-86.7365	24.9819
167000	-318.853	-225.072	-93.7818	18.5346
168000	-317.07	-231.278	-85.7918	27.7855
169000	-312.205	-228.521	-83.6838	25.0627
170000	-321.721	-231.171	-90.55	23.0069
171000	-317.158	-229.416	-87.7426	26.7974
172000	-317.16	-232.727	-84.433	24.4742
173000	-317.807	-227.848	-89.9589	20.9458
174000	-317.011	-224.65	-92.3608	18.7006
175000	-317.283	-231.612	-85.6714	27.1612
176000	-314.876	-226.582	-88.2936	21.5748
177000	-318.539	-236.063	-82.4756	34.4552
178000	-322.27	-228.991	-93.2782	19.2846
179000	-321.479	-233.445	-88.0343	24.8766
180000	-321.008	-228.041	-92.9673	17.2137
181000	-308.192	-228.776	-79.4164	35.8981
182000	-330.7	-236.823	-93.8763	26.0134
183000	-309.683	-230.234	-79.4486	33.9226
184000	-319.702	-231.432	-88.2704	22.48
185000	-321.755	-232.922	-88.8334	24.5264
186000	-313.409	-228.987	-84.4223	28.0111
187000	-319.47	-227.45	-92.02	20.9897
188000	-318.423	-231.617	-86.8052	25.0076
189000	-323.597	-230.273	-93.3237	18.366
190000	-320.65	-239.405	-81.2454	32.506
191000	-314.558	-225.716	-88.8423	20.4168
192000	-315.459	-226.734	-88.7249	24.9423
193000	-320.22	-232.284	-87.9359	21.8814
194000	-317.87	-238.06	-79.8098	42.8387
195000	-317.946	-234.202	-83.7441	27.2054
196000	-317.104	-231.083	-86.0205	28.0387
197000	-328.308	-242.673	-85.6347	32.8061
198000	-324.697	-236.695	-88.0022	26.628
199000	-322.629	-231.779	-90.8502	23.6446
200000	-321.571	-230.43	-91.1415	23.7108
201000	-322.362	-230.523	-91.8387	23.5986
202000	-319.669	-230.009	-89.6602	19.2215
203000	-322.182	-232.704	-89.4781	22.8001
204000	-313.565	-229.103	-84.4621	26.207
205000	-317.345	-238.876	-78.4688	45.7878
206000	-314.309	-227.119	-87.1899	23.0562
207000	-318.072	-233.052	-85.0199	29.4275
208000	-313.096	-233.982	-79.1135	38.0637
209000	-311.209	-223.222	-87.9873	19.2698
210000	-325.237	-228.302	-96.9352	16.391
211000	-312.088	-227.975	-84.1133	28.2106
212000	-315.732	-231.696	-84.0357	30.1022
213000	-315.604	-226.614	-88.9892	23.3509
214000	-313.908	-230.152	-83.756	29.6796
215000	-326.86	-235.287	-91.5722	24.3664
216000	-323.839	-229.526	-94.3133	19.9035
217000	-318.226	-229.784	-88.4422	23.8246
218000	-314.017	-233.573	-80.4443	33.4617
219000	-316.506	-231.994	-84.5121	32.7775
220000	-322.691	-235.644	-87.0467	24.085
221000	-318.343	-239.003	-79.3404	43.6052
222000	-318.491	-232.53	-85.9607	28.0737
223000	-321.046	-232.277	-88.7693	23.318
224000	-318.096	-229.837	-88.2594	22.5392
225000	-310.066	-224.612	-85.4549	25.3065
226000	-313.551	-226.584	-86.9671	23.4689
227000	-319.926	-231.346	-88.5803	26.0542
228000	-317.09	-230.864	-86.2258	27.6462
229000	-321.142	-237.75	-83.3926	33.5105
230000	-310.709	-231.99	-78.7189	33.5621
231000	-315.456	-231	-84.4562	27.4481
232000	-317.988	-229.202	-88.786	21.5651
233000	-313.491	-231.125	-82.3661	33.3066
234000	-311.647	-222.326	-89.3211	19.2192
235000	-325.479	-233.837	-91.6417	23.9467
236000	-311.176	-227.552	-83.6236	23.9558
237000	-311.138	-226.005	-85.1327	27.0556
238000	-321.721	-231.847	-89.8741	24.0469
239000	-310.678	-231.764	-78.9135	40.8463
240000	-326.989	-226.908	-100.081	18.6765
241000	-315.37	-229.521	-85.8488	23.7914
242000	-319.676	-232.997	-86.6793	26.8804
243000	-323.119	-230.695	-92.424	20.4759
244000	-320.564	-223.454	-97.1107	17.8006
245000	-316.178	-231.044	-85.1337	30.9756
246000	-314.574	-228.066	-86.508	24.2975
247000	-315.729	-227.257	-88.4724	21.255
248000	-311.439	-231.883	-79.5559	39.2458
249000	-319.461	-231.571	-87.8899	23.1306
250000	-319.819	-233.327	-86.4911	26.9438
251000	-318.821	-230.177	-88.6436	24.7149
252000	-319.87	-230.562	-89.308	24.184
253000	-308.451	-230.104	-78.3463	38.2848
254000	-321.466	-232.329	-89.1369	24.8126
255000	-323.149	-236.445	-86.7041	29.7244
256000	-316.072	-232.335	-83.7378	30.6629
257000	-314.754	-227.981	-86.7727	26.4252
258000	-314.646	-224.709	-89.937	21.3375
259000	-317.475	-231.08	-86.3949	23.9819
260000	-315.444	-223.791	-91.6526	21.2154
261000	-318.1	-229.205	-88.8941	23.2514
262000	-311.378	-236.813	-74.5642	54.241
263000	-325.533	-237.406	-88.1268	26.7243
264000	-308.546	-227.89	-80.6561	34.6563
265000	-323.675	-231.218	-92.4567	20.8463
266000	-307.637	-226.092	-81.545	30.3329
267000	-316.587	-228.965	-87.622	20.8096
268000	-311.079	-227.169	-83.9101	27.6207
269000	-320.19	-232.073	-88.1164	27.6316
270000	-320.895	-237.03	-83.8645	29.0543
271000	-320.408	-229.551	-90.8562	19.5479
272000	-317.826	-236.799	-81.027	32.5389
273000	-312.461	-232.104	-80.3578	35.8825
274000	-322.314	-230.834	-91.4792	21.397
275000	-320.62	-226.88	-93.7394	18.2173
276000	-312.851	-229.513	-83.3379	28.9034
277000	-318.292	-234.611	-83.6815	26.6644
278000	-318.196	-230.775	-87.4205	22.6558
279000	-318.325	-234.964	-83.3614	29.5525
280000	-316.851	-224.787	-92.0646	19.8484
281000	-308.653	-228.474	-80.1782	32.5739
282000	-319.595	-230.759	-88.8364	22.9868
283000	-316.059	-232.952	-83.1062	31.8673
284000	-315.652	-226.795	-88.8571	24.1084
285000	-323.234	-239.78	-83.4535	34.6169
286000	-318.246	-231.998	-86.2482	27.8728
287000	-324.484	-233.508	-90.9759	23.8416
288000	-322.836	-236.264	-86.5723	24.9257
289000	-325.444	-232.126	-93.3184	22.0774
290000	-316.139	-229.069	-87.0697	25.1419
291000	-317.66	-229.074	-88.5861	21.747
292000	-308.285	-227.557	-80.7282	29.4311
293000	-315.783	-235.337	-80.4455	36.7355
294000	-310.672	-229.528	-81.1439	30.0206
295000	-314.588	-229.262	-85.3256	22.75
296000	-319.367	-233.875	-85.4919	28.3446
297000	-318.425	-233.293	-85.132	33.8299
298000	-321.934	-237.13	-84.804	35.9086
299000	-320.42	-229.818	-90.6024	23.4113
300000	-314.914	-225.658	-89.2565	23.221
301000	-307.532	-224.805	-82.7273	27.3119
302000	-316.341	-238.356	-77.9853	51.1211
303000	-323.424	-234.892	-88.5324	25.6381
304000	-315.519	-227.756	-87.7632	20.5644
305000	-315.839	-231.991	-83.8486	28.0137
306000	-314.203	-232.989	-81.2147	31.7553
307000	-317.059	-231.472	-85.5876	28.7557
308000	-320.226	-233.555	-86.6706	30.2557
309000	-318.289	-235.403	-82.8864	37.5686
310000	-315.903	-226.819	-89.0841	23.776
311000	-313.177	-234.772	-78.4057	41.6914
312000	-311.955	-230.221	-81.7343	27.7385
313000	-317.701	-229.457	-88.2439	21.9532
314000	-317.683	-226.751	-90.9319	23.3653
315000	-317.656	-229.531	-88.1245	25.1338
316000	-314.906	-228.319	-86.587	25.4451
