Iteration	Posterior	Likelihood	Prior	sigma
0	-334.122	-234.731	-99.3914	28.5969
1000	-333.63	-226.854	-106.776	21.9852
2000	-331.777	-228.563	-103.214	25.8843
3000	-334.721	-222.508	-112.213	17.5176
4000	-324.82	-225.226	-99.5947	26.1055
5000	-329.896	-232.14	-97.7564	29.4033
6000	-339.8	-231.976	-107.824	19.907
7000	-327.749	-226.507	-101.242	24.8705
8000	-327.355	-230.835	-96.5203	31.6997
9000	-330.737	-231.675	-99.0622	21.2738
10000	-328.724	-228.698	-100.027	23.7564
11000	-329.637	-229.182	-100.454	27.3565
12000	-330.396	-226.236	-104.159	20.8189
13000	-333.629	-232.638	-100.991	29.9933
14000	-326.905	-228.819	-98.0859	28.2423
15000	-325.361	-225.144	-100.217	21.9106
16000	-325.361	-226.821	-98.5404	28.4768
17000	-323.913	-225.263	-98.6499	26.5386
18000	-334.074	-225.831	-108.243	19.0636
19000	-331.152	-222.631	-108.521	19.3645
20000	-329.725	-231.165	-98.5603	30.8008
21000	-333.243	-227.338	-105.904	21.4097
22000	-328.866	-229.481	-99.3855	29.5612
23000	-327.629	-228.053	-99.5755	28.295
24000	-337	-226.591	-110.41	20.2833
25000	-333.689	-233.357	-100.332	27.039
26000	-332.879	-229.273	-103.606	23.8152
27000	-324.23	-224.991	-99.2387	23.1846
28000	-325.205	-226.379	-98.8255	28.8628
29000	-332.317	-232.36	-99.9573	25.3888
30000	-323.913	-227.66	-96.2526	24.5317
31000	-325.802	-227.548	-98.2541	26.9001
32000	-328.78	-226.13	-102.65	22.2885
33000	-331.848	-228.946	-102.902	25.5711
34000	-322.649	-229.667	-92.9826	32.334
35000	-322.552	-222.766	-99.7854	23.6963
36000	-330.233	-228.488	-101.745	26.3805
37000	-332.989	-233.357	-99.6313	33.4669
38000	-331.148	-231.249	-99.8989	25.8127
39000	-322.892	-226.671	-96.2207	30.1783
40000	-326.985	-223.62	-103.365	21.5008
41000	-331.456	-233.31	-98.1458	26.7439
42000	-335.664	-229.155	-106.508	23.1826
43000	-328.977	-232.85	-96.1274	32.2647
44000	-329.382	-226.877	-102.505	18.7562
45000	-325.87	-225.209	-100.66	26.1775
46000	-327.282	-230.686	-96.5968	26.0725
47000	-326.555	-230.21	-96.3451	33.7114
48000	-333.867	-234.422	-99.4455	36.1816
49000	-343.462	-245.876	-97.586	30.3596
50000	-334.103	-232.702	-101.401	24.6519
