Iteration	Posterior	Likelihood	Prior	sigma
0	-283.921	-209.198	-74.7228	18.7879
1000	-282.742	-211.511	-71.2308	20.5943
2000	-289.078	-216.025	-73.053	22.4414
3000	-284.22	-215.068	-69.1521	21.1549
4000	-283.435	-215.864	-67.571	26.0738
5000	-281.93	-210.636	-71.2938	21.4031
6000	-284.036	-213.788	-70.2479	21.224
7000	-285.343	-214.888	-70.4552	23.739
8000	-279.633	-208.768	-70.8646	18.615
9000	-284.919	-217.195	-67.7242	23.221
10000	-282.438	-211.177	-71.2612	20.2211
11000	-294.05	-214.339	-79.7115	15.5998
12000	-285.285	-212.472	-72.8125	18.3141
13000	-287.99	-221.373	-66.6169	25.5496
14000	-284.959	-217.413	-67.5456	23.2264
15000	-280.517	-215.003	-65.5139	25.2189
16000	-284.116	-209.363	-74.7529	18.3091
17000	-291.012	-222.764	-68.2475	27.7466
18000	-284.671	-214.397	-70.2733	20.6036
19000	-292.944	-208.005	-84.939	11.6086
20000	-277.474	-213.858	-63.6166	29.0424
21000	-292.818	-215.546	-77.2722	16.4876
22000	-279.682	-213.717	-65.9651	23.1557
23000	-291.25	-219.805	-71.4446	21.1143
24000	-286.544	-218.311	-68.2334	26.3498
25000	-282.406	-210.428	-71.9773	17.3244
26000	-283.314	-213.225	-70.0896	21.5879
27000	-288.448	-209.122	-79.3259	15.6423
28000	-289.484	-216.219	-73.2641	20.0189
29000	-285.212	-220.872	-64.3404	32.0187
30000	-288.793	-210.452	-78.3409	16.0041
31000	-286.079	-211.087	-74.9918	15.3988
32000	-279.803	-208.598	-71.2056	20.6285
33000	-289.68	-214.496	-75.1844	18.2848
34000	-283.377	-218.899	-64.4774	25.6543
35000	-286.113	-220.828	-65.2843	29.8378
36000	-291.16	-216.363	-74.797	18.1035
37000	-279.646	-208.526	-71.1205	17.8668
38000	-294.289	-218.195	-76.0936	15.8712
39000	-285.353	-212.331	-73.022	22.7028
40000	-289.919	-218.259	-71.6595	20.7875
41000	-280.49	-213.327	-67.1627	21.4374
42000	-299.703	-221.002	-78.7013	17.9221
43000	-280.731	-214.621	-66.1094	25.5869
44000	-281.348	-215.591	-65.7567	27.2272
45000	-286.718	-211.047	-75.6708	14.3059
46000	-280.749	-212.486	-68.2636	23.5397
47000	-287.915	-219.008	-68.9078	25.4012
48000	-286.196	-220.684	-65.512	28.9567
49000	-287.26	-211.991	-75.2687	15.9923
50000	-284.862	-209.728	-75.1338	15.607
51000	-292.768	-212.295	-80.4728	15.6206
52000	-280.594	-213.947	-66.6469	23.1772
53000	-283.664	-209.29	-74.3746	17.4367
54000	-294.543	-213.074	-81.4691	17.5942
55000	-300.196	-215.974	-84.2223	17.696
56000	-284.558	-207.501	-77.0572	15.8454
57000	-282.168	-214.743	-67.4251	26.2271
58000	-278.333	-209.914	-68.4186	21.917
59000	-280.225	-212.069	-68.1562	22.0481
60000	-294.559	-216.044	-78.515	19.0634
61000	-289.411	-214.842	-74.5683	18.7383
62000	-276.993	-209.667	-67.3254	23.2394
63000	-283.58	-210.154	-73.4257	16.2089
64000	-283.689	-217.073	-66.6163	25.0967
65000	-280.655	-212.376	-68.2788	25.0865
66000	-278.107	-214.106	-64.0014	23.1425
67000	-281.884	-212.687	-69.1971	23.6078
68000	-283.57	-209.544	-74.0265	18.7721
69000	-282.352	-214.792	-67.5606	25.3216
70000	-287.388	-212.264	-75.1243	17.9101
71000	-284.947	-217.011	-67.9353	24.1495
72000	-289.741	-216.629	-73.1122	22.0141
73000	-288.533	-218.888	-69.6451	22.174
74000	-279.663	-213.776	-65.8868	26.248
75000	-282.401	-210.349	-72.0522	17.599
76000	-282.042	-214.851	-67.1915	23.7037
77000	-285.153	-210.338	-74.8151	17.0879
78000	-289.988	-214.31	-75.6779	18.0158
79000	-284.453	-216.923	-67.5304	25.5619
80000	-285.951	-212.974	-72.977	19.6317
81000	-285.741	-209.78	-75.9613	16.0533
82000	-279.257	-207.527	-71.7303	16.5069
83000	-288.774	-216.152	-72.6218	22.3964
84000	-279.639	-211.7	-67.9391	22.7113
85000	-288.311	-210.405	-77.906	14.3017
86000	-285.994	-210.858	-75.1357	18.7532
87000	-284.548	-213.391	-71.1572	24.04
88000	-281.167	-213.304	-67.8631	25.3919
89000	-285.486	-219.717	-65.7686	28.7701
90000	-296.639	-219.339	-77.2998	21.7536
91000	-287.705	-219.759	-67.946	22.2449
92000	-288.05	-215.906	-72.144	21.9267
93000	-287.827	-215.532	-72.2946	21.0254
94000	-284.425	-217.596	-66.8288	24.8246
95000	-286.848	-217.536	-69.3117	22.4609
96000	-288.701	-224.942	-63.7584	37.6703
97000	-279.369	-209.537	-69.8321	19.4402
98000	-282.452	-216.849	-65.6028	28.383
99000	-284.552	-213.083	-71.4683	20.2471
100000	-281.499	-206.226	-75.2728	16.4578
101000	-286	-212.158	-73.8427	18.4332
102000	-286.868	-211.683	-75.1844	15.6171
103000	-288.06	-215.88	-72.1809	18.0017
104000	-281.083	-218.254	-62.8293	29.6521
