Iteration	Posterior	Likelihood	Prior	sigma
0	-282.632	-233.469	-49.1634	23.0077
1000	-281.481	-230.883	-50.598	21.5528
2000	-282.899	-228.736	-54.1627	16.4031
3000	-280.544	-232.849	-47.6956	25.1476
4000	-293.191	-235.66	-57.5311	16.5701
5000	-289.027	-238.073	-50.9535	25.9472
6000	-285.408	-228.466	-56.9429	13.5535
7000	-278.599	-233.907	-44.6923	36.0922
8000	-285.506	-233.603	-51.9029	21.2059
9000	-293.751	-235.817	-57.9345	15.8104
10000	-281.394	-228.334	-53.0602	16.7915
11000	-285.501	-233.569	-51.9324	23.8768
12000	-283.149	-230.766	-52.3824	19.9448
13000	-280.414	-229.794	-50.6196	23.0619
14000	-281.329	-231.111	-50.2184	18.2746
15000	-285.236	-228.838	-56.3978	16.8608
16000	-277.562	-226.904	-50.6587	19.3399
17000	-289.247	-234.586	-54.6608	16.5574
18000	-286.379	-230.731	-55.6481	17.3874
19000	-282.198	-231.299	-50.8985	22.4242
20000	-283.286	-228.779	-54.5074	17.0954
21000	-280.383	-231.77	-48.6132	23.3095
22000	-290.918	-231.677	-59.2416	17.0688
23000	-298.362	-239.564	-58.798	20.2917
24000	-285.826	-229.875	-55.9508	16.7064
25000	-283.972	-234.576	-49.3961	24.4053
26000	-281.295	-234.571	-46.7242	25.6742
27000	-275.958	-225.295	-50.6628	18.3766
28000	-287.999	-232.569	-55.4301	17.6806
29000	-279.341	-233.213	-46.1277	27.4339
30000	-279.804	-223.56	-56.244	16.9771
31000	-284.424	-231.988	-52.4362	20.1294
32000	-275.555	-228.167	-47.3875	24.4192
33000	-281.121	-228.403	-52.7182	22.6792
34000	-291.609	-230.525	-61.0842	13.5546
35000	-275.301	-228.267	-47.0341	22.0719
36000	-284.303	-233.394	-50.9095	19.9201
37000	-285.254	-232.861	-52.3934	22.8354
38000	-282.843	-231.826	-51.0168	22.7383
39000	-281.428	-229.251	-52.1772	23.0825
40000	-282.688	-228.25	-54.4381	17.1714
41000	-291.863	-236.49	-55.373	19.2954
42000	-285.967	-231.471	-54.4959	19.0172
43000	-286.159	-238.11	-48.0484	27.3817
44000	-275.404	-229.685	-45.7198	26.6186
45000	-281.622	-230.921	-50.7006	17.3203
46000	-286.67	-229.485	-57.1856	15.9095
47000	-282.386	-229.434	-52.9522	16.6104
48000	-292.508	-235.705	-56.8031	19.4548
49000	-287.228	-238.411	-48.8172	29.6076
50000	-285.191	-229.82	-55.3715	21.1965
51000	-277.747	-223.221	-54.526	17.2885
52000	-283.615	-230.648	-52.9669	20.4392
53000	-284.619	-233.932	-50.6866	22.5877
54000	-278.653	-234.664	-43.9894	34.5857
55000	-284.236	-224.289	-59.9475	13.3526
56000	-281.2	-230.403	-50.7969	20.341
57000	-287.832	-237.987	-49.8453	29.4718
58000	-286.833	-230.086	-56.7462	17.3506
59000	-281.638	-228.035	-53.6027	18.6289
60000	-293.431	-242.958	-50.4725	29.0114
61000	-284.244	-229.025	-55.2195	16.3746
62000	-280.68	-228.199	-52.4807	21.1914
63000	-280.751	-229.029	-51.7219	16.0453
64000	-283.187	-229.615	-53.5726	17.723
65000	-277.492	-230.256	-47.2361	23.9642
66000	-286.584	-227.211	-59.3731	16.3264
67000	-275.51	-225.615	-49.895	19.7111
68000	-287.854	-233.517	-54.3366	20.9298
69000	-283.718	-231.775	-51.9438	24.3507
70000	-285.07	-230.824	-54.2461	18.3324
71000	-288.675	-233.699	-54.9757	20.5945
72000	-285.339	-225.028	-60.3115	15.3061
73000	-282.488	-231.515	-50.9727	22.4181
74000	-288.091	-233.136	-54.9555	18.8062
75000	-285.947	-233.928	-52.0181	18.7107
76000	-281.954	-226.113	-55.8411	14.8008
77000	-281.025	-231.833	-49.1915	25.0721
78000	-283.506	-227.365	-56.1406	14.3243
79000	-289.551	-230.838	-58.7126	15.4805
80000	-285.102	-230.814	-54.2874	16.2062
81000	-279.786	-232.488	-47.2979	26.0816
82000	-283.256	-233.787	-49.4688	25.1571
83000	-290.368	-237.54	-52.8279	18.0974
84000	-287.769	-230.727	-57.0427	18.2266
85000	-290.295	-235.621	-54.6731	23.2135
86000	-280.419	-230.362	-50.0567	20.7724
87000	-285.001	-227.675	-57.3262	16.683
88000	-289.059	-235.248	-53.8108	23.683
89000	-296.454	-235.529	-60.9248	19.4121
90000	-285.201	-234.839	-50.3618	21.1805
91000	-286.326	-231.128	-55.1979	19.3615
92000	-285.449	-231.07	-54.3789	20.4144
93000	-285.585	-235.499	-50.0855	21.3374
94000	-285.828	-229.013	-56.8155	17.339
95000	-284.101	-234.57	-49.5305	22.8983
96000	-284.514	-232.891	-51.6225	16.5983
97000	-287.79	-228.372	-59.4177	14.8921
98000	-290.587	-233.912	-56.675	18.5458
99000	-275.606	-230.592	-45.0139	28.1961
100000	-282.152	-235.393	-46.759	29.4393
101000	-278.95	-228.545	-50.4052	21.6195
102000	-289.659	-235.061	-54.5981	20.7497
103000	-286.611	-229.464	-57.1476	17.5744
104000	-278.042	-227.761	-50.2814	22.3383
105000	-276.641	-226.707	-49.9334	20.9714
106000	-287.461	-233.275	-54.1865	20.2608
107000	-286.173	-232.427	-53.7461	18.6957
108000	-291.784	-240.46	-51.3244	22.7233
109000	-288.871	-232.307	-56.5647	18.665
110000	-289.678	-230.992	-58.6864	17.7002
111000	-282.4	-232.689	-49.7113	21.5589
112000	-297.368	-242.269	-55.0985	23.9596
113000	-286.769	-234.743	-52.0255	23.5006
114000	-276.678	-228.929	-47.7496	21.5427
115000	-283.471	-234.921	-48.5499	23.7453
116000	-284.347	-230.548	-53.7988	21.3354
117000	-282.539	-225.275	-57.2638	16.2598
118000	-282.376	-231.133	-51.2426	19.1317
119000	-287.092	-236.395	-50.6975	21.1934
120000	-277.244	-233.438	-43.806	29.1638
121000	-287.288	-236.565	-50.7236	27.9451
122000	-279.681	-224.131	-55.5506	14.2473
123000	-283.876	-232.198	-51.6773	23.0632
124000	-286.201	-231.676	-54.5242	20.3893
125000	-283.271	-229.963	-53.3081	19.1016
126000	-283.264	-231.948	-51.3165	22.429
127000	-286.993	-231.538	-55.4549	15.9926
128000	-283.118	-232.266	-50.8517	23.6208
129000	-280.372	-228.043	-52.3291	19.0334
130000	-289.892	-235.542	-54.3505	21.3589
131000	-289.511	-227.797	-61.714	13.4453
132000	-282.176	-230.078	-52.0974	20.6727
133000	-279.663	-231.412	-48.2512	23.5464
134000	-286.491	-235.506	-50.9852	22.1167
135000	-283.348	-232.406	-50.9421	20.7237
136000	-281.117	-233.392	-47.7244	25.5763
137000	-287.936	-238.246	-49.69	23.931
138000	-283.309	-230.26	-53.0485	19.9165
139000	-280.711	-229.794	-50.9165	22.4638
140000	-292.047	-239.018	-53.0289	26.147
141000	-279.594	-231.895	-47.6991	19.6013
142000	-289.609	-236.372	-53.2365	21.5677
143000	-281.75	-228.983	-52.7671	16.687
144000	-288.664	-227.489	-61.175	13.5045
145000	-284.135	-233.67	-50.4656	23.4852
146000	-278.517	-227.087	-51.4297	20.9125
