Iteration	Posterior	Likelihood	Prior	sigma
0	-254.481	-204.145	-50.3363	13.5703
1000	-248.39	-205.661	-42.7283	15.4646
2000	-243.24	-202.069	-41.1707	12.9516
3000	-243.244	-200.122	-43.1215	14.0156
4000	-247.371	-199.221	-48.1493	11.3074
5000	-269.818	-220.603	-49.2144	14.6301
6000	-240.806	-199.806	-41	14.099
7000	-245.483	-205.489	-39.9945	16.807
8000	-246.484	-202.991	-43.4925	13.7623
9000	-252.007	-205.338	-46.6687	13.8782
10000	-247.517	-208.479	-39.0378	17.6175
11000	-265.583	-217.239	-48.3438	15.1102
12000	-249.798	-207.966	-41.8315	16.5496
13000	-249.596	-202.169	-47.4273	13.0242
14000	-260.975	-210.205	-50.77	13.0421
15000	-249.452	-206.063	-43.3893	14.5254
16000	-248.916	-205.768	-43.1481	15.5787
17000	-249.14	-203.653	-45.4867	15.4358
18000	-250.255	-201.065	-49.1902	11.7661
19000	-255.284	-204.416	-50.8682	10.1721
20000	-249.682	-205.577	-44.105	12.6492
21000	-254.777	-206.911	-47.8659	11.4148
22000	-243.837	-202.412	-41.4255	15.3754
23000	-252.612	-202.965	-49.6468	13.5741
24000	-253.015	-208.118	-44.8969	14.5373
25000	-251.59	-212.643	-38.9469	19.7396
26000	-242.499	-206.6	-35.8991	21.7249
27000	-246.157	-206.518	-39.6391	19.5159
28000	-253.146	-210.026	-43.1197	17.2021
29000	-242.814	-201.584	-41.2298	14.7186
30000	-243.677	-201.979	-41.6981	13.7929
31000	-242.182	-201.165	-41.0169	14.628
32000	-248.765	-209.447	-39.3177	18.3358
33000	-247.703	-204.265	-43.4375	15.6997
34000	-244.717	-204.569	-40.1478	16.3763
35000	-243.816	-201.718	-42.0978	14.1693
36000	-255.777	-213.858	-41.9191	15.503
37000	-243.919	-204.099	-39.8192	15.7433
38000	-250.937	-202.083	-48.8543	10.8625
39000	-247.562	-203.15	-44.4114	13.5691
40000	-248.052	-208.281	-39.7705	16.5605
41000	-251.347	-208.357	-42.9901	17.1404
42000	-251.331	-209.117	-42.2141	15.6107
43000	-243.833	-202.125	-41.7079	15.3386
44000	-245.681	-201.977	-43.7036	13.3383
45000	-245.884	-203.144	-42.74	16.2878
46000	-245.777	-199.164	-46.6122	10.9882
47000	-254.153	-203.808	-50.3453	13.7621
48000	-246.549	-204.201	-42.3472	16.0108
49000	-250.708	-205.858	-44.8497	13.8498
50000	-250.255	-203.306	-46.949	12.0146
51000	-248.741	-204.573	-44.1674	14.1068
52000	-254.281	-213.81	-40.4716	20.2374
53000	-242.5	-200.7	-41.7996	12.6659
54000	-250.542	-209.472	-41.07	18.1172
55000	-250.192	-208.965	-41.2279	16.1892
56000	-245.244	-201.621	-43.6224	13.2627
57000	-248.931	-207.498	-41.4336	15.5667
58000	-245.545	-200.94	-44.6042	10.8326
59000	-252.803	-201.016	-51.7867	11.068
60000	-255.931	-203.413	-52.5181	10.3062
61000	-256.272	-206.144	-50.1282	13.0413
62000	-257.496	-208.045	-49.4509	10.4927
63000	-253.02	-200.774	-52.2457	10.1044
64000	-245.969	-205.795	-40.1735	14.6855
65000	-249.714	-201.969	-47.7445	12.973
66000	-259.962	-211.185	-48.777	12.705
67000	-248.36	-206.146	-42.2133	17.5447
68000	-242.391	-201.461	-40.9304	13.8391
69000	-241.649	-196.507	-45.142	11.3023
70000	-242.495	-203.085	-39.4102	15.3011
71000	-243.579	-200.99	-42.5892	13.7522
72000	-251.067	-206.306	-44.7615	15.2487
73000	-246.861	-203.796	-43.0653	15.7414
74000	-255.511	-210.718	-44.7924	15.969
75000	-249.808	-204.652	-45.1567	15.2325
76000	-242.228	-200.401	-41.8274	13.267
77000	-246.067	-199.34	-46.7265	11.2814
78000	-239.882	-199.272	-40.6103	14.9313
79000	-250.098	-204.263	-45.8351	14.1388
80000	-244.566	-206.962	-37.604	17.0219
81000	-243.987	-202.896	-41.091	15.5963
82000	-247.476	-202.996	-44.4799	14.9277
83000	-249.027	-205.023	-44.0037	15.2009
84000	-256.475	-197.683	-58.7929	7.7074
85000	-252.224	-208.157	-44.0675	13.4605
86000	-248.014	-202.181	-45.833	11.7771
87000	-242.272	-206.865	-35.4069	21.9135
88000	-250.678	-206.962	-43.7152	16.9038
89000	-240.195	-205.304	-34.8906	23.9602
90000	-241.814	-203.577	-38.2372	17.4501
91000	-244.269	-205.723	-38.5465	18.5106
92000	-248.398	-205.254	-43.144	13.9426
93000	-243.134	-206.03	-37.1033	17.9532
94000	-244.143	-204.927	-39.2164	16.4568
95000	-249.872	-208.194	-41.6783	17.0162
96000	-244.484	-203.107	-41.3772	14.9058
97000	-250.323	-204.212	-46.111	12.7128
98000	-249.574	-198.007	-51.5668	10.0333
99000	-247.474	-206.871	-40.6033	14.8211
100000	-249.651	-200.512	-49.1382	11.8992
101000	-246.009	-199.26	-46.7488	13.0592
102000	-243.694	-201.409	-42.2849	14.6643
103000	-245.069	-198.31	-46.7589	11.2351
104000	-251.471	-205.406	-46.065	14.6261
105000	-243.769	-202.828	-40.9407	15.9217
106000	-246.388	-203.708	-42.6795	13.8781
107000	-248.851	-205.656	-43.1954	16.0069
108000	-244.532	-204.535	-39.9972	15.3819
109000	-247.527	-205.523	-42.0033	14.7872
110000	-242.538	-202.361	-40.1773	14.8658
111000	-248.864	-202.235	-46.6291	14.6837
112000	-246.236	-202.859	-43.377	13.9782
113000	-239.609	-199.131	-40.4784	15.0373
114000	-257.629	-215.531	-42.0988	18.6351
115000	-250.52	-208.176	-42.3444	17.0867
116000	-248.21	-204.78	-43.4295	15.3309
117000	-258.883	-211.989	-46.8939	15.2053
118000	-248.557	-209.469	-39.0879	20.0895
119000	-251.351	-205.739	-45.6117	14.6654
120000	-246.515	-208.991	-37.524	22.5879
121000	-248.766	-200.327	-48.4392	11.1489
122000	-244.26	-201.939	-42.3214	15.4862
123000	-260.679	-204.114	-56.5647	10.3665
124000	-255.265	-200.63	-54.6356	8.79273
125000	-248.002	-208.562	-39.4399	19.295
126000	-248.575	-204.972	-43.6024	13.8701
127000	-250.997	-211.978	-39.0189	21.364
128000	-258.538	-211.081	-47.4575	18.0821
129000	-258.294	-209.541	-48.7535	14.5003
130000	-246.937	-202.79	-44.1466	13.0292
131000	-251.755	-210.045	-41.7098	15.1727
132000	-256.443	-209.389	-47.0535	12.8654
133000	-245.449	-203.314	-42.1353	13.7556
134000	-255.988	-214.717	-41.2712	19.4264
135000	-254.783	-199.128	-55.6546	9.39128
136000	-255.232	-213.723	-41.509	17.9829
137000	-246.281	-202.491	-43.7898	13.5931
138000	-250.593	-207.449	-43.1435	18.2607
139000	-249.57	-202.18	-47.3902	11.9434
140000	-245.979	-204.041	-41.9376	15.7098
141000	-241.328	-203.618	-37.7094	17.528
142000	-250.766	-207.667	-43.0983	15.9617
143000	-249.075	-205.975	-43.1002	13.917
144000	-249.943	-202.565	-47.378	12.6666
145000	-253.277	-201.12	-52.1573	9.81854
146000	-249.154	-202.126	-47.0283	12.2038
147000	-248.736	-203.035	-45.7011	13.2054
148000	-255.179	-205.085	-50.0939	12.4297
149000	-253.986	-207.209	-46.777	12.925
150000	-251.261	-205.522	-45.7387	14.0894
151000	-248.446	-203.979	-44.4664	15.382
152000	-249.463	-203.136	-46.3273	11.07
153000	-249.255	-201.625	-47.6306	13.7968
154000	-244.874	-203.479	-41.3949	15.6331
155000	-246.74	-209.363	-37.3774	21.2138
156000	-255.689	-200.128	-55.5611	8.81522
157000	-247.501	-204.369	-43.1323	13.9348
158000	-250.403	-203.773	-46.6305	11.0832
159000	-251.458	-201.452	-50.0062	10.9024
160000	-245.111	-204.116	-40.9945	17.9134
161000	-252.054	-209.228	-42.8258	17.8509
162000	-254.335	-205.284	-49.0507	10.4577
163000	-249.95	-205.129	-44.821	14.9463
164000	-243.056	-202.787	-40.2688	15.312
165000	-244.432	-200.888	-43.5434	13.4586
166000	-242.258	-200.771	-41.4869	14.4084
167000	-249.423	-203.876	-45.5472	13.0021
168000	-240.865	-205.432	-35.4324	20.2017
169000	-244.774	-200.239	-44.5353	13.8767
170000	-247.493	-201.116	-46.3771	11.6542
171000	-243.344	-207.171	-36.1725	18.2035
172000	-246.198	-198.661	-47.5368	11.6418
173000	-238.956	-202.171	-36.7852	17.0627
174000	-247.873	-197.001	-50.8716	9.95912
175000	-246.816	-207.986	-38.8302	20.7641
176000	-247.255	-209.863	-37.3925	17.8194
177000	-241.637	-202.411	-39.2268	16.716
178000	-248.189	-209.28	-38.9093	18.1521
179000	-250.041	-204.096	-45.9448	14.3683
180000	-243.257	-205.884	-37.3732	19.3658
181000	-247.32	-201.523	-45.7968	14.1361
182000	-240.709	-204.84	-35.8682	19.2644
183000	-247.819	-206.514	-41.3045	18.7198
184000	-251.597	-212.264	-39.3336	17.7783
185000	-243.538	-200.439	-43.0988	12.5771
186000	-250.677	-203.059	-47.6176	11.699
187000	-245.762	-209.427	-36.3357	22.8941
188000	-249.883	-201.251	-48.6321	12.9454
189000	-246.959	-202.888	-44.0711	13.3412
190000	-254.78	-205.03	-49.7499	11.0027
191000	-240.875	-201.772	-39.1031	17.5732
192000	-249.365	-212.021	-37.3444	21.8558
193000	-243.148	-202.03	-41.118	12.7492
194000	-253.046	-208.877	-44.1695	15.6127
195000	-250.978	-202.831	-48.147	12.6216
196000	-248.12	-202.665	-45.4555	12.6668
197000	-243.021	-203.164	-39.8572	14.4691
198000	-241.988	-202.792	-39.1964	16.7075
199000	-243.734	-199.924	-43.8101	13.4174
200000	-248.418	-207.163	-41.255	15.2945
201000	-253.231	-210.631	-42.5998	17.6772
202000	-252.062	-206.069	-45.9929	13.3527
203000	-254.267	-203.948	-50.3189	9.96542
204000	-251.848	-211.488	-40.3601	16.2023
205000	-244.837	-198.941	-45.8961	11.2086
206000	-244.715	-202.424	-42.2914	14.9702
207000	-245.975	-201.228	-44.7471	12.8946
208000	-245.056	-200.028	-45.0286	13.0796
209000	-242.868	-200.328	-42.54	14.7331
210000	-251.197	-206.419	-44.7785	13.7383
211000	-255.97	-206.514	-49.4557	12.7291
212000	-251.373	-206.546	-44.8274	13.4005
213000	-247.539	-207.922	-39.6165	18.0601
214000	-248.286	-207.708	-40.5782	14.1507
215000	-247.413	-202.629	-44.7845	15.8075
216000	-248.328	-205.862	-42.4666	12.9438
217000	-246.342	-203.845	-42.4975	12.101
218000	-249.366	-202.448	-46.9185	10.3824
219000	-241.659	-203.56	-38.0989	16.7017
220000	-245.495	-198.544	-46.951	11.6878
221000	-248.842	-203.362	-45.4803	12.4886
222000	-242.683	-197.758	-44.9245	13.2858
223000	-252.462	-205.721	-46.7419	14.2306
224000	-244.311	-205.432	-38.8791	16.2498
225000	-252.262	-203.505	-48.7575	11.2097
226000	-244.189	-204.873	-39.316	15.0157
227000	-243.06	-202.524	-40.5362	16.1745
228000	-260.03	-217.633	-42.3971	18.8614
229000	-253.434	-205.125	-48.3088	12.6392
230000	-246.785	-204.171	-42.6134	14.0666
231000	-253.819	-200.661	-53.1578	9.50208
232000	-255.118	-213.081	-42.0368	15.708
233000	-248.346	-208.894	-39.4513	19.9207
234000	-255.844	-212.104	-43.7394	15.5963
235000	-244.535	-205.501	-39.034	15.9625
236000	-248.036	-203.881	-44.1555	15.0292
237000	-255.633	-207.63	-48.0033	12.3913
238000	-252.421	-212.995	-39.426	19.0579
239000	-248.01	-201.365	-46.6444	12.4966
240000	-244.217	-201.241	-42.9757	13.6361
241000	-247.38	-201.668	-45.7118	10.4186
242000	-242.895	-206.977	-35.9185	21.4711
243000	-249.047	-202.491	-46.5566	12.4787
244000	-250.406	-203.56	-46.8457	12.2947
245000	-259.6	-209.3	-50.2999	15.7226
246000	-252.31	-208.01	-44.3009	16.0084
247000	-241.578	-200.243	-41.3345	14.4409
248000	-246.659	-201.943	-44.7156	12.4699
249000	-245.142	-202.794	-42.3475	14.2798
250000	-248.18	-212.078	-36.1027	22.1238
251000	-249.131	-205.348	-43.783	13.8697
252000	-244.272	-204.395	-39.8773	17.2031
253000	-254.013	-202.487	-51.5268	10.2734
