Iteration	Posterior	Likelihood	Prior	sigma
0	-265.3	-220.392	-44.9072	14.5774
1000	-270.961	-218.277	-52.6844	14.1531
2000	-259.843	-222.222	-37.6211	23.4026
3000	-266.027	-218.301	-47.7254	16.6339
4000	-264.483	-217.251	-47.2324	14.9897
5000	-278.074	-227.202	-50.8718	18.5791
6000	-264.672	-223.743	-40.9292	22.006
7000	-272.694	-218.897	-53.797	14.9068
8000	-270.835	-218.967	-51.8683	15.2665
9000	-267.142	-218.467	-48.6752	17.2479
10000	-268.759	-221.039	-47.7195	15.9215
11000	-272.002	-225.426	-46.5761	17.0232
12000	-274.539	-223.797	-50.7413	17.4816
13000	-265.198	-219.119	-46.0789	16.2825
14000	-261.281	-226.906	-34.3749	34.55
15000	-260.017	-219.066	-40.9512	19.7211
16000	-280.295	-218.96	-61.3351	10.7762
17000	-267.175	-223.451	-43.7235	23.9009
18000	-274.528	-234.658	-39.8705	26.3192
19000	-272.6	-230.24	-42.3602	23.6077
20000	-269.735	-225.251	-44.4836	22.1723
21000	-266.6	-224.634	-41.9658	21.3778
22000	-272.804	-234.155	-38.6489	29.5817
23000	-266.917	-220.263	-46.6532	16.0172
24000	-263.625	-218.985	-44.6395	15.9547
25000	-279.719	-225.767	-53.9521	14.9758
26000	-269.479	-218.499	-50.9796	14.8677
27000	-265.151	-219.591	-45.5602	18.72
28000	-271.535	-229.897	-41.638	26.7705
29000	-264.202	-219.72	-44.4813	17.8947
30000	-266.696	-220.886	-45.8094	15.9251
31000	-273.119	-221.315	-51.8042	16.1404
32000	-268.191	-218.624	-49.5669	16.2591
33000	-269.045	-218.968	-50.0776	17.0443
34000	-266.525	-227.051	-39.4732	24.7979
35000	-272.905	-226.846	-46.0595	18.0115
36000	-268.392	-225.767	-42.6243	22.7818
37000	-267.803	-221.897	-45.9058	18.6858
38000	-271.966	-221.017	-50.9484	12.9557
39000	-274.489	-219.101	-55.3872	11.8237
40000	-259.379	-221.236	-38.1432	22.9708
41000	-267.133	-219.128	-48.0047	15.2431
42000	-268.581	-218.479	-50.1019	13.4248
43000	-268.251	-222.458	-45.7925	19.8427
44000	-264.673	-220.397	-44.2767	19.6948
45000	-266.806	-230.396	-36.4101	31.5002
46000	-274.975	-216.269	-58.7057	12.0191
47000	-260.496	-218.087	-42.4097	20.3203
48000	-258.72	-222.059	-36.661	29.0809
49000	-261.48	-220.886	-40.5938	23.3379
50000	-274.52	-224.489	-50.0314	15.0045
51000	-269.297	-222.268	-47.0291	16.2949
52000	-270.508	-224.585	-45.9237	20.1335
53000	-267.392	-223.925	-43.467	21.2454
54000	-264.806	-219.026	-45.7805	16.9267
55000	-268.655	-222.137	-46.5184	18.5623
56000	-263.54	-220.312	-43.2286	19.681
57000	-269.763	-225.96	-43.8027	22.6192
58000	-278.394	-213.143	-65.2505	10.2391
59000	-268.156	-224.062	-44.0933	20.598
60000	-266.16	-218.575	-47.5857	14.9342
61000	-278.435	-234.855	-43.5793	29.0751
62000	-271.06	-220.01	-51.0499	16.1004
63000	-263.315	-218.764	-44.5505	16.7162
64000	-265.847	-224.682	-41.1649	22.2371
65000	-266.69	-219.483	-47.2077	17.3228
66000	-262.764	-221.906	-40.8581	21.8294
67000	-264.823	-220.846	-43.9779	16.3392
68000	-263.123	-226.408	-36.7149	34.0934
69000	-267.638	-218.063	-49.5747	17.5656
70000	-272.024	-229.579	-42.445	25.9353
71000	-266.212	-219.583	-46.6292	16.5789
72000	-264.93	-219.027	-45.9023	18.1119
73000	-264.773	-223.539	-41.2335	23.9764
74000	-267.809	-220.536	-47.2724	18.9885
75000	-276.279	-228.136	-48.143	21.4093
76000	-267.661	-218.076	-49.585	15.1415
77000	-266.956	-221.651	-45.3055	19.2321
78000	-271.997	-229.857	-42.1405	26.9777
79000	-266.445	-220.669	-45.7759	18.6696
80000	-256.174	-216.348	-39.8259	19.9497
81000	-268.953	-225.117	-43.8366	21.1457
82000	-267.898	-224.844	-43.0539	23.2062
83000	-281.13	-228.838	-52.2924	14.3042
84000	-259.448	-218.669	-40.7788	22.5734
85000	-277.918	-226.375	-51.543	17.4598
86000	-257.466	-222.07	-35.3966	30.7214
87000	-265.639	-221.917	-43.7217	21.8978
88000	-265.423	-219.05	-46.3736	16.1882
89000	-269.137	-213.706	-55.4315	12.0307
90000	-263.27	-222.273	-40.997	22.5928
91000	-268.767	-220.78	-47.9876	14.9977
92000	-269.518	-225.452	-44.0653	21.1806
93000	-264.411	-226.523	-37.8876	26.7925
94000	-258.861	-218.414	-40.4472	22.6855
95000	-263.171	-218.003	-45.1677	17.7057
96000	-260.782	-219.058	-41.7242	20.6559
97000	-277.737	-229.905	-47.8324	18.0688
98000	-263.759	-222.851	-40.9089	20.8021
99000	-275.443	-225.169	-50.2748	17.4542
100000	-276.566	-226.809	-49.7569	18.1288
101000	-273.249	-222.088	-51.1614	15.3317
102000	-277.16	-221.616	-55.5438	13.5992
103000	-272.365	-220.886	-51.4786	15.426
104000	-273.965	-225.931	-48.034	20.6567
105000	-268.688	-223.054	-45.6337	20.3912
106000	-272.073	-220.159	-51.9136	14.4049
107000	-264.11	-219.887	-44.2224	18.0318
108000	-280.274	-219.974	-60.3002	11.2281
109000	-272.086	-236.46	-35.6256	30.1632
110000	-275.628	-224.311	-51.3171	15.2168
111000	-272.58	-220.138	-52.4418	15.5598
112000	-269.807	-228.378	-41.4289	26.3923
113000	-269.432	-218.165	-51.2669	14.9519
114000	-274	-221.753	-52.2472	16.8285
115000	-271.283	-220.517	-50.7659	17.1664
116000	-264.28	-225.035	-39.2455	28.2048
117000	-267.389	-222.068	-45.3207	21.6945
118000	-257.178	-221.459	-35.7196	26.0109
119000	-265.796	-223.67	-42.1252	21.1553
120000	-260.183	-223.819	-36.364	26.8516
121000	-273.57	-233.131	-40.4394	25.9205
122000	-269.87	-219.19	-50.6799	15.8752
123000	-269.735	-226.702	-43.0327	22.9886
124000	-270	-230.673	-39.3272	24.2959
125000	-268.146	-227.206	-40.94	24.4085
126000	-270.672	-217.456	-53.2155	13.6921
127000	-268.337	-223.642	-44.6954	20.2988
128000	-263.095	-223.656	-39.4385	21.4274
129000	-277.073	-229.282	-47.791	18.7762
130000	-264.213	-217.772	-46.441	16.937
131000	-270.034	-223.043	-46.9915	19.6948
132000	-272.28	-215.62	-56.6603	12.2632
133000	-277.98	-229.235	-48.7444	19.0736
134000	-269.597	-222.931	-46.6663	19.4897
135000	-266.972	-217.96	-49.0119	14.1258
136000	-266.826	-222.176	-44.6498	19.4988
137000	-268.439	-222.076	-46.3635	19.5635
138000	-263.874	-220.818	-43.0558	20.0437
139000	-260.573	-222.277	-38.296	22.0656
140000	-263.073	-220.744	-42.3297	21.2223
141000	-277.387	-232.641	-44.7459	28.7589
142000	-264.037	-216.614	-47.4228	17.0387
143000	-268.428	-223.43	-44.9986	21.2241
144000	-272.293	-224.256	-48.0371	18.4581
145000	-265.098	-218.378	-46.7203	15.2813
146000	-266.778	-223.846	-42.9321	20.9675
147000	-261.642	-225.757	-35.8845	29.1006
148000	-264.291	-217.616	-46.6756	17.2361
149000	-270.129	-227.266	-42.8638	26.8804
150000	-266.178	-226.524	-39.6536	24.5163
151000	-272.401	-229.179	-43.222	27.1167
152000	-268.546	-218.055	-50.4909	14.6328
153000	-278.304	-228.782	-49.5225	17.1141
154000	-270.986	-224.687	-46.2991	17.4687
155000	-263.106	-219.665	-43.4415	18.9856
156000	-268.059	-218.261	-49.7978	15.7951
157000	-263.761	-222.381	-41.3801	22.6332
158000	-273.834	-216.592	-57.2423	11.5136
159000	-270.979	-216.879	-54.1002	14.0154
160000	-267.167	-219.047	-48.1201	16.6335
161000	-266.219	-216.245	-49.9743	15.0266
